,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
59,"[12, 13, 31]",26740,The Sims 4: Vampires,"[6, 14, 48, 49, 167, 169]",Transform your Sims into powerful vampires and live for eternity in an eerie new destination  With allnew Create A Sim options create vampire Sims that are alluring or frightening  Earn and wield dozens of unique Powers that give vampires the ability to control Sims minds and conjure spiritual energy  The dark mistcovered land of Forgotten Hollow is the perfect place for vampires to socialize and let loose,Transform your Sims into powerful vampires and live for eternity in an eerie new destination with The Sims 4 Vampires a game pack for The Sims 4 Create a variety of vampires using allnew tools and unlock unique Powers that give your Sims supernatural abilities Escape to Forgotten Hollow build a lair and hang out with other immortals,65.90746876747077,0.0,0.0,0.0,70.0,1.0,0.0
60,"[5, 25]",41827,School Girl/Zombie Hunter,"[6, 48]",Missing,Lets see Zombies Schoolgirls Guns Wooden swords And set in a high school This all seems dead familiar Whats going on here  From the people who brought you Onechanbaracomes a new upcoming title School GirlZombie Hunter follows the story of five girls caught up in a zombie outbreak obviously Trapped within what was once a prestigious school the girls take up arms as they shoot and bash their way through the zombie hordes  Now how are a bunch of schoolgirls going to survivor being attacked by zombies you might ask Well heres the thing this isnt just any old school Along side the literary arts they teach military arts as well and these girls are packing some serious fire power,60.0,4.66,5.25,0.0,56.0,8.0,7.0
61,"[4, 14, 31, 33]",32859,Knockout League,"[6, 48, 162, 163, 384, 386]",Missing,Welcome to the Knockout League an arcade style boxing game built from the ground up for VR Its intuitive gameplay involves moving and dodging with your body and 11 punch movement that lets you attack how you want Fight a crazy cast of characters to become the champion of the Knockout League,60.0,3.31,5.35,0.0,65.0,2.0,4.0
62,"[4, 12, 25, 31, 32, 33]",32172,I Am the Hero,"[3, 6, 14, 39, 46, 48, 130]",Missing,I Am The Hero is a pixel art beat em up fighting game that tells the story of a Hero with a glorious but mysterious past Is he the hero he thinks he is or is there a another side to this legendary figure,60.0,1.89,2.0,2.75,63.0,7.0,11.0
63,[13],29993,Happy Drummer VR,"[6, 48]",Missing,Firstly please allow us to take this opportunity to express our sincere gratefulness to all our early access players who gave us a lot of good suggestions to make this experience better  We really enjoyed collaborating with you guys    Happy Drummer is a music VR game on HTC Vive In the game players are no longer just blocking something but playing with the various drums and instruments and be really part of the music Along with more and more combos all the world elements will be dancing around including tribesmen wild animals rocks and trees and even gods We would like to let players feel that they are the Centre of the world and bring along all the joy Lets become god of drums and there goes the whole worlds worship    Happy Drummer is easytoplay you wont see any UI in the game you could truly interact with this virtual world In the full version we have 2 different type of scene 8 pieces of original music with 3 difficulties in normal mode and 4 bonus music pieces in creation mode once you finish it good performing you could unlock the subsequent music Please remember that only full combo makes you God of Drums So keep practicing and enjoying yourself in the fantastic drum world    All the ingame music was tailormade by different composer worldwide perfectly mixed with your vision take you into a fully immersive horde world The 4 bonus music in creation mode is for our players to compose and play as you wish so please enjoy composing them and play with your friends     Every hits in game were precisely designed and set we want our player not only experience the joy of combo hits but also feel the charming of real horde music itself Besides hitting the notes correctly you also have chances to solo freely     Global and steam lead board are available for challenge now So try and impress all        Many thanks to those awesome music studios  1 Sound Rose Studio Czech  2 Salt Sound Studio  一罐盐声音工作室 China  3 ETP Studio US  4 Glenn Dale France  5 Xiao Xu Music  小旭音乐 China  6 Radish Studio  萝卜音乐工作室 China,60.0,0.0,0.0,0.0,0.0,0.0,0.0
64,"[11, 13, 15, 32]",26810,Siegecraft Commander,"[6, 14, 48, 49, 130, 163]",Missing,Create the ultimate fortress and wreak havoc raining destruction on your enemies with catapultflinging fun  Siegecraft Commander offers a realtime strategy RTS singleplayer campaign while providing both turnbased and RTS options for highstakes multiplayer matches  In turnbased matches plan the location of the towers units and walls in your fortress to outmaneuver your foes then tactically think and precisely aim when starting your attack In realtime quickly construct a base that can win the war and start an allout offensive Both offer easytolearn strategic elements combined in subtle ways to yield a rich tactical experience,60.0,3.43,6.13,0.0,55.0,4.0,3.0
65,"[8, 31, 32]",26864,Nefarious,"[3, 6, 14, 48, 49, 130]",Missing,Nefarious is a 2danimated action platformer where your objective on each stage is to kidnap a princess and then escape with them Heroes will attempt to thwart you and many things may not go quite as expected,59.20268963038738,3.87,5.26,6.92,69.0,12.0,14.0
66,"[9, 33]",56891,Adventure Pop,"[48, 49]",Missing,A free to play bubble pop game,50.0,0.0,0.0,0.0,40.0,1.0,0.0
67,"[5, 12, 31, 32]",26909,Outbreak,"[3, 6, 48, 49, 130, 167]",Missing,Explore a nightmarish environment scrounge for supplies and battle the undead in Outbreak  an online coop survival horror game The clock never stops as you attempt to manage an extremely limited inventory with a murderous horde on the hunt Choose between acquiring additional weapons healing items or necessary tools for progression You have only one life Make it count,50.0,0.0,0.0,0.0,0.0,0.0,0.0
68,"[13, 15]",26611,Birthdays the Beginning,"[6, 48, 130]",Missing,From the legendary creator Mr Yasuhiro Wada TOYBOX Inc comes Birthdays the Beginning a new sandbox game in which players create cubeshaped worlds that give rise to diverse and unique lifeforms With careful experimentation players can shape the geography and alter the temperature of each world to create the conditions for life and witness the birth of an entire ecosystem,50.0,3.64,0.0,0.0,65.0,4.0,5.0
69,"[5, 32]",26403,Days of War,"[6, 48, 49]",Missing,Days of War is a fast paced WW2 shooter with 32 player infantry combat in a high fidelity environment Days of War makes a return to the classic WW2 shooter with the latest industry technology,50.0,0.0,0.0,0.0,0.0,0.0,0.0
70,"[4, 25]",26621,Double Dragon IV,"[6, 48, 49, 130]",Missing,The next entry in the sidescrolling action game series Double Dragon is finally here  The story picks up after the elimination of the Shadow Warriors in Double Dragon II,49.8374906938794,1.09,1.45,4.64,62.0,12.0,17.0
