,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
0,[34],203814,Starry Sky: Winter Stories,[46],Starry Sky takes place at Seigatsu Gakuen a school which specializes in horoscopes astronomy and other related topics The main characters are all based on horoscopes  Starry Sky Winter features Kazuki Shiranui Aries Hayato Aozora Virgo and Tsubasa Amaha Aquarius,Starry Sky Winter Stories is a bundle of both Starry Sky Winter games,Missing,,,,,,
1,[13],187762,Firefighters: Plant Fire Department,[48],Missing,Missing,Missing,,,,,,
2,Missing,168781,LEGO Marvel Super Heroes 2: Classic Guardians of the Galaxy Character Pack,"[6, 14, 48, 49, 130]",Missing,Before StarLord Gamora Drax Rocket and Groot another team held the mantle of Guardians of the Galaxy Add the Classic Guardians Of The Galaxy to your roster now This Character pack includes Charlie27 Major Astro Martinex Yondu Starhawk Aleta Ogord and Nikki,Missing,,,,,,
3,"[12, 13, 31]",159336,"The Sims 4: Bundle - City Living, Vampires, Vintage Glamour Stuff","[6, 14, 48, 49]",Missing,Add more ways to play at a great price when you bundle Includes The Sims 4 City Living Expansion Pack The Sims 4 Vampires Game Pack and The Sims 4 Vintage Glamour Stuff Pack,Missing,,,,,,
4,"[4, 25]",154718,For Honor: Season 4 - Order & Havoc,"[6, 48, 49]",Missing,This season get ready for two new Heroes two new free Maps new gear and a brand new game mode just around the corner,Missing,,,,,,
5,[31],150905,Syberia 3: An Automaton with a Plan,"[6, 14, 48, 49]",Missing,Discover An Automaton with a Plan a new adventure that takes place in the enchanted world of Syberia 3 Play as Oscar the famous automat and unravel the mystery of Kate Walkers disappearance,Missing,,,,,,
6,[24],147317,Taiheiyou no Arashi: Shijou Saidai no Gekisen Normandy Koubousen,[46],Missing,Missing,Missing,,,,,,
7,[12],140841,.Hack//G.U. Vol. 4: Reconnection,"[6, 48]",Missing,New chapter included in hackGU Last Recode,Missing,2.79,2.88,3.05,79.0,23.0,24.0
8,[12],136818,"Dragon Quest X: 5,000-Nen no Tabiji Harukanaru Kyuuri he Online","[6, 41, 48, 130]",Missing,The third major expansion for Dragon Quest X online known among the community as Version 4,Missing,,,,,,
9,[34],136524,Chouchou Jiken Rhapsodic,[46],Everybody this girl is my younger sister Please get along with her Im sorry Because she has a very nice scent  Hey you have a really sweet smell Fufu when I touch you that sweet smell gets stronger  The 5th year of the Shouwa era 1930 A girl descends into the blossoming Yokohama a cosmopolitan town brimming with an exotic atmosphere  An aesthetic mystery delivered to you by 3 companies Aria Kodansha Red Entertainment and Otomate  Your scent will drive them wild  That look on your face Maybe youve met those guys already  Bad things will definitely happen,Chouchou Jiken Rhapsodic is an otome visual novel with both romance and drama elements,Missing,,,,,,
10,"[31, 34]",132090,Usotsuki Shangurira,"[6, 46]",On a certain day in the year Heisei xx a total solar eclipse occurs A young girl who has lived her whole life in solitude until today notices that a moon shining blue is reflected in the lake She peers overand falls  When she next opens her eyes she finds herself in the town of ShangriLa  Standing beneath a full moon glowing a radiant blue the heroine is attacked by a group of men who seem to have lost all reason It is then that she is rescued by the Brothers of Calamity three young men who are scorned by the towns people as people who will bring forth the demise of their world  Even in ShangriLa the moon continues to wax and wane mysteriously affecting the mental states of its townspeople as it does so Everyone strongly believes that the heroine is the Usotsuki who will save their world but,This is the sorrowful tale that takes place in the town where the sun never rises ShangriLa A girl known as the the saviour of the town  the Usotsuki  and a group of young men each with their own assigned roles must learn to forgive each others lies,Missing,,,,,,
11,"[2, 31]",127043,Marvel's Guardians of the Galaxy: The Telltale Series - Episode 5: Don't Stop Believin,"[6, 34, 39, 48, 49]",Missing,In the aftermath of an unbearable sacrifice the Guardians finally fracture With her opposition in shambles Hala renews her campaign of death and devastation carving a path of indiscriminate destruction en route to Knowhere If he hopes to avoid catastrophe and save his own skin StarLord must search his feelings reunite his team and mount one final mission to save the galaxyagain    Episode five of a five part episodic game series,Missing,,,,,,
12,"[9, 26, 35]",119255,Wheel of Fortune,"[48, 49, 130]",Missing,Play as a contestant on Wheel of Fortune Americas favorite TV show anytime anywhere Spin the wheel and put your brain to the test against thousands of unique puzzles Play solo or challenge players online Enjoy an authentic TVshow experience with Wheel of Fortune Spin the wheel win special wedges and experience truetotheTVshow rules Win iconic ingame prizes such as luxurious trips cars and up to one million dollars,Missing,0.0,0.0,29.0,60.0,5.0,1.0
13,"[4, 14]",119122,Tekken 7: Geese Howard,"[6, 48, 49]",Missing,Geese Howard the charismatic face of evil from SNK has joined the fray Experience for yourself the overwhelming presence of the newest antagonist to emerge in TEKKEN 7 This pack also includes an exclusive stage with its own TEKKEN 7 spin as well as the BGM Soy Sauce for Geese and two Geese costumes Included in this addon are Geese Howard as a playable character and a new stage Geese Howard will also become playable in DLC1s new mode Ultimate TEKKEN BOWL,Missing,,,,,,
14,"[4, 33]",118916,ACA Neo Geo: Art of Fighting 3,"[6, 48, 49, 130]",Missing,Art of Fighting 3 is a fighting game released by SNK in 1996 As a sidestory in the Art Of Fighting series it portrays the drama and battles of the various fighters With the Ultimate KO system and other mechanics it makes a stake in a new frontier of 2D fighting games,Missing,,,,,,
15,"[5, 15]",118502,Plants vs Zombies: Garden Warfare 2 - Frosty Deluxe Edition,"[6, 48, 49]",Missing,Plants vs Zombies Garden Warfare 2 is cooler than ever For a limited time during this holiday season we are offering the Plants vs Zombies Garden Warfare 2  Frosty Edition and Frosty Deluxe Edition including the full game plus character variants coin packs and customizations,Missing,,,,,,
16,[7],117659,Hatsune Miku: Project Diva Future Tone DX,[48],Missing,Hatsune Miku Project Diva Future Tone DX is a packaged release that includes Hatsune Miku Project DIVA Future Tone Prelude Hatsune Miku Project DIVA Future Tone Future Sound Hatsune Miku Project DIVA Future Tone Colorful Tone 1st Encore Pack 2nd Encore Pack and 3rd Encore Pack addons are also included  Additionally to commemorate the release of the physical version were adding the song Ghost Rule which has achieved over 95 million views on video upload websites In total Hatsune Miku Project DIVA Future Tone DX includes 237 songs and 396 modules costumes,Missing,,,,,,
17,[31],112095,Sonic Forces: Episode Shadow,"[6, 48, 49, 130]",Missing,Outside of the main story missions in Sonic Forces Episode Shadow is additional story content that is a prequel to the main missions The three stages are updated levels from the main game but have been modified for when you play as Shadow the Hedgehog,Missing,,,,,,
18,"[8, 9, 12, 13, 25, 31, 32]",111825,Battle Chef Brigade Deluxe,"[3, 6, 14, 48, 130]",Missing,Welcome to Victusia where the members of the elite Battle Chef Brigade are revered for their ability to skillfully take down monsters and transform their kills into delicious cuisine But getting in isnt easy chefs from across Victusia must vie for their spot in a high stakes competition Follow two contestants Mina and Thrash as their journeys through the tournament unfold In order to become a Brigadier youll need to hunt monsters with combobased attacks and prepare your freshlycaught ingredients in puzzlebased cooking challenges to serve up winning dishes to the judges  all while the round clock ticks down,Missing,,,,,,
19,"[12, 31]",110831,Haunted Dungeons: Hyakki Castle,"[6, 48, 130]",Missing,A fantastical world based on ancient Japanese folklore Hyakki Castle a mysterious castle built in a land of exile This castle is brimming with mysteries and fantasy Slay the Lord of Hyakki Castle New strategies and puzzle solving by dividing parties By Asakusa Studios based in Tokyo Japan a new evolution of realtime dungeon RPGs,Missing,,,,,,
20,"[12, 31]",109279,Caravan Stories,"[6, 34, 39, 48]",Missing,Dive into a lush MMORPG world and begin your adventure in Caravan Stories Begin your journey in a neverending fantasy world across many different races in this freetoplay game In the fantastic world of Iyarr discover vast open prairies mystical forests as far as the eye can see and barren lands covered in rocky outcroppings Form bonds with the many creatures living in this land from the back of your magical fortress the Caravan Together challenge the mysterious Enigma  the greatest enemy of all And make allies with over 100 different species of beasts to be tamed to build up your team and explore new lands As you progress youll build up new skills your tamed creatures will grow into more intimidating allies raids will be even more thrilling and new lands will open up to you to take you on grand new adventures When it comes to battle style enjoy it coop PvP or solo  play it your way Theres no wrong way to play Where will your story take you,Missing,0.0,0.0,0.0,0.0,0.0,0.0
21,Missing,99479,Ghosts in the Toybox: Chapter 1,[165],Missing,HELP Professor Milestones latest experiment has gone disastrously wrong Hes accidentally trapped a fright of playful poltergeists inside toys which are scattered around his home You need to destroy the toys to free the spirits from their patchwork prisons Make your way through the house ,Missing,,,,,,
