,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
72,"[12, 31]",143278,Atelier Firis: The Alchemist and the Mysterious Journey DX,"[6, 48, 130]",Missing,The definitive edition of the Atelier Mysterious series at a new price with brand new content and various DLCs Atelier Firis is the 2nd instalment after Firis encounters alchemy and is able to leave town she is taken on a magical journey that has no limits,Missing,20.32,48.44,105.73,73.0,17.0,29.0
73,Missing,143058,R-Type Final 2: Limited Edition + Special Chronicle Box Set,[48],Missing,Missing,Missing,,,,,,
74,"[5, 8]",143057,R-Type Final 2: Limited Edition,"[48, 130]",Missing,The RType Final2 Limited Edition includes   RType Final2  Artwork  Official Soundtrack  Metal Earth R9A Model  33rd Anniversary Pilot Tag  Collectors Box,Missing,,,,,,
75,"[5, 31, 33]",141863,Raiden IV x Mikado Remix,"[6, 48, 49, 130, 167, 169]",The Crystals have returned again after numerous defeats against humanity The VCD immediately launches a new model of the Raiden fighter the Fighting Thunder ME02 Kai to stop the Crystals from taking over the Earth,Raiden IV the popular shoot em up arcade and console game debuts on Nintendo Switch Instill fear in your enemies with devastating attacks and earn the acclaimed title of Master Ace,Missing,1.23,1.42,0.0,80.0,2.0,3.0
76,"[10, 13]",141651,Winning Post 9: 2021,"[6, 48, 130]",Missing,The Winning Post series is an authentic horse racing simulation game in which players become owner breeders horse owners and producers and experience drama with horses and people living in the world of horse racing,Missing,,,,,,
77,"[5, 31, 32, 33]",141527,Godstrike,"[6, 48, 49, 130]",Missing,Godstrike is a time based twinstick shooter where you must face ruthless bosses in intense 1v1s Play as Talaal the last Herald hunted by her sibling Time is your currency and health use it to create ability combos and fight for glory on the highscores,Missing,2.34,3.18,0.0,66.0,5.0,14.0
78,"[25, 31, 32, 33]",141511,Battle Axe,"[3, 6, 14, 48, 49, 130, 167]",Missing,Battle Axe is an arcade topdown hack  slash featuring highquality visuals created by veteran pixel artist Henk Nieborg true to form game mechanics and music from the legendary VGM composer Manami Matsumae  retro gamers rejoice,Missing,0.38,10.5,0.0,68.0,2.0,2.0
79,"[12, 31]",141281,SaGa Frontier Remastered,"[6, 34, 39, 48, 130]",Missing,The beloved 1998 RPG Classic SaGa Frontier is reborn with improved graphics additional features and a new main character,Missing,14.28,30.93,53.5,76.0,25.0,41.0
80,"[8, 9, 31, 32]",140488,In My Shadow,"[6, 39, 48, 49, 130]",In My Shadow is a puzzle platformer in a world of shadows formed by the memories of a girl named Bella The game takes you on an emotional journey inside the mind of Bella who finds herself struggling to respond to her fathers unexpected text message As you solve clever puzzles in the shadows Bella confronts her past and tries hard to let go,Play with shadows in your own imaginative ways to solve twisted puzzles as you unfold the memories of a girl who struggles to confront herself in her past,Missing,2.75,3.25,3.52,57.0,3.0,8.0
81,[5],140441,R-Type Final 2: Inaugural Flight Edition,"[48, 49, 130, 169]",Missing,The legendary shootemup hit is back with an unparalleled RType experience As the latest installment of a series renowned for its colorful visuals and frenetic shooter action RType Final 2steps it up in its explosive debut on current platforms with 3D graphics and modernized gameplay features New and old players alike can shape their experience to their liking with the performancebased difficulty system and customizable ships and pilots while experiencing classic RType trademarks such as the Force mechanic and an addictive gameplay loop Navigate an entire universe of new and classic stages face enemies that evolve with your performance and blast the competition away with worldwide leaderboards in this successor to the acclaimed RType franchise,Missing,,,,,,
82,"[7, 12, 31, 32]",139866,Crypt of the Necrodancer: Collector's Edition,"[48, 130]",Crypt of the NecroDancer is a hardcore roguelike rhythm game Can you survive this deadly dungeon of dance slay the NecroDancer and recapture your still beating heart Or will you be a slave to the rhythm for all eternity,This edition includes the following   Crypt of the NecroDancer  Illustrated steelbook case  Fullcolor manual  Exclusive 100 cotton printed Cadence bandana  Enamel pin of Bucky  An unused pet familiar by original NecroDancer artist Jesse Turner  MiniCD of the original NecroDancer and AMPLIFIED DLC OSTs with music by Danny Baranowsky feat FamilyJules and guest artists and art by the talented Anailis Dorta,Missing,,,,,,
83,"[12, 25, 31]",139071,NieR Replicant Ver. 1.22474487139...: White Snow Edition,"[48, 49]",Prologue The story of NieR begins in the summer of 2049 in the ruins of an unidentified city A prolonged snowstorm envelops the region trapping the few survivors in a gripping cold with little shelter and minimal food Two who have made it through the onslaught of climate change lie hunkered down in the remains of a grocery storea man and his daughter or sister depending on the version of the game The girl suffers from an uncontrollable cough while her weary fatherbrother weighs a fateful decision A mysterious book lying on the ground between them taunts the man with its power to help He only needs to hand over his soul to receive the tomes power A number of monsters known as Shades appear and the fatherbrother fights them off to protect the girl with the help of the book After defeating the Shades the child grows sicker  Act I The story continues some 1312 years in the future where a man named Nier endures a similar struggle His only daughtersister has succumbed to a violent cough and must remain in bed while he searches for a cure Though much time has passed the world in which this family resides is in many ways one of a simpler time Villagers live in modest homes and work together to ensure a better life for their community The entire village knows of young Yonahs illness and lends their support by hiring Nier for numerous odd jobs and errands Some would say the work is beneath a man of his caliber but he holds his head high and does whatever he can to provide for Yonah all the while hoping that the villages wisest member Popola and her twin sister Devola can discover a cure  One day Yonah leaves to seek out the Lunar Tear flower Nier told her about and may have gone off in search of the Lost Shrine where Popola told Yonah the flower blossoms Upon searching the Lost Shrine Nier stumbles upon a talking book capable of wielding magic calling itself Grimoire Weiss The two team up to defeat the army of Shades and two living guardian statues to save Yonah It is discovered that Yonah is suffering from the Black Scrawl virus which is linked to the Shades This partnership with Weiss allows Nier to use magic and the two begin their quest to search the lands to collect all the Sealed Verses that Nier hopes will give Weiss the power to destroy the darkness and save Yonah In their search they encounter the hottempered foulmouthed Kainé who is herself partShade and a young boy Emil whose eyes petrify anyone that gazes upon them Their quest sees many hardships culminating in Kainé becoming petrified in order to seal a deadly Shade beneath the library while Yonah is carried away by the master Shade known as the Shadowlord who carries his own book Grimoire Noir,The upgraded prequel of NieRAutomata A kind young man sets out with a strange talking grimoire to search for the Sealed verses in order to save his sister Yonah who fell terminally ill to the Black Scrawl  NieR Replicant ver122474487139 is an updated version of NieR Replicant previously only released in Japan  Discover the oneofakind prequel of the criticallyacclaimed masterpiece NieRAutomata Now with a modern upgrade experience masterfully revived visuals a fascinating storyline and more  WHITE SNOW EDITION includes   NieR Replicant ver122474487139 STANDARD EDITION physical game packed separately   Grimoire Pin Set Grimoire Weiss Grimoire Noir Grimoire Rubrum are recreated as a set of pins each one at a whopping 9 mm approx 38 in thickness These can stand upright on their own so you can display them as you please   Script Set A set of seven books encompassing the spoken script of the game Packaged in a special hard case featuring covers art by character designer Akihiko Yoshida   Original Soundtrack A twodisc collection featuring newlyrecorded and arranged music for NieR Replicant ver122474487139 presented in a premium Grimoire Weissinspired package   Steelbook Case A metal case featuring stunning artwork by illustrator Kazuma Koda   Lunar Tear Collectors Box,Missing,,,,,,
84,"[5, 12, 31]",138966,Poison Control,"[48, 130]",Missing,Purge poison and raise Hell in this turf war style action RPG Join forces with Poisonette to purify the Belles Hells a spiritual realm born from the sullied hearts of girls,Missing,11.2,12.82,13.9,64.0,12.0,18.0
85,"[8, 31, 32]",137635,8Doors: Arum's Afterlife Adventure,"[6, 48, 49, 130, 167, 169]",Missing,8Doors is Metroidvania style 2D action platformer game based on Korean afterlife world view Explore 8 different area of purgatory by becoming the main character Arum Solve the mystery of happening on purgatory through fight against the specter and lead fugitive souls to the right path,Missing,8.99,11.92,16.41,69.0,20.0,34.0
86,[33],137112,Knight Squad 2,"[6, 48, 49, 130]",Missing,Knight Squad 2 is a chaotic arcade multiplayer game for up to 8 players Pick an eccentric knight and fight for glory with wacky weaponry Triumph over your friends in a ridiculous amount of game modes both offline and online,Missing,0.0,0.0,0.0,0.0,0.0,0.0
87,"[8, 12]",137048,Wonder Boy: Asha in Monster World,"[6, 48, 130]",Asha the warrior protagonist of the game is involved in a serious incident that will affect the survival of her world Our greenhaired heroine doesnt have to save the world all alone and sets off on an adventure with her cute flying friend the blue Pepelogoo Asha and the Pepelogoo have to work together to become the heroes the world needs them to be The road ahead is long  will they be able to save their world,Asha the warrior protagonist of the game is involved in a serious incident that will affect the survival of her world Our greenhaired heroine doesnt have to save the world all alone and sets off on an adventure with her cute flying friend the blue Pepelogoo Asha and the Pepelogoo have to work together to become the heroes the world needs them to be The road ahead is long  will they be able to save their world,Missing,4.39,5.77,7.86,64.0,26.0,42.0
88,"[12, 31]",136014,The Legend of Heroes: Trails of Cold Steel IV - Frontline Edition,"[48, 130]",Missing,The Erebonian Empire is on the brink of all out war Taking place shortly after the ending of Trails of Cold Steel III the heroes of Class VII find themselves against the full force of the Empire in an attempt to stop its path of total domination  The Frontline Edition also includes The Black Records art booklet an Echoes of Erebonia soundtrack download and a reverse coversheet,Missing,,,,,,
89,"[9, 31, 32]",135920,Maskmaker,"[161, 163, 165, 385]",Missing,In an all new mysterious universe built by the developers of the awardwinning A Fishermans Tale you play as a Maskmakers apprentice and learn the magic of crafting masks to immerse yourself in the intriguing enigmatic beings within the game,Missing,4.98,5.61,5.94,77.0,3.0,11.0
90,"[9, 10, 12, 32]",135414,Dungeon and Gravestone,"[6, 14, 34, 39, 48, 49, 130]",Arise The time for sleep has passed The world needs you now more than ever as the threat of destruction looms closer with each passing moment  The path of salvation lies ahead with only one way to attain it You must conquer the dungeon and its keeper that awaits you Beware not to outstay your welcome as your life energy is slowly drained the longer you stay in the dungeon,Death and resurrection death and resurrection There is a world full of grief and sadness were only end of life is certain In this world there is a city where people take annihilation for granted and this city is grim like an empty shell Who am I Just stepping into the dungeon in front of me Roguelike RPG where one dies over and over again Generated dungeons are full of difficult traps and puzzles Putting ones life on the line player is challenged with over 500 quests weapon and item collection fishing How deep can you dive Defy the unprecedented dungeon automatic generation algorithm Finally find out what lies beyond the deep dungeon,Missing,,,,,,
91,"[13, 33]",135112,Traffic Jams,"[161, 163, 165, 384, 385, 386]",In a world without traffic lights one reigns supreme Step onto the crossroads as the worlds worst traffic controller and keep traffic flowing in the face of outrageous events and flagrant road rage  Starting out on a quiet corner in a small town job offers start pouring in from around the globe Guide rude pedestrians impatient drivers and the occasional meteorite along before road rage strikes Sound easy Think again This chaotic VR game is full of monsters unnatural disasters and something called cheese bowling  In Traffic Jams youll be taken under the wing of Dennis the selfproclaimed worlds best traffic controller EVER He comes from a place called Jam City which gets its name from its many flash mobs and packed intersections Armed with dreams of superstardom a sassy attitude and fresh dance moves he has taken it upon himself to teach YOU the ropes of traffic controlling although between you and me hed rather be dancing If you give him a chance hell take you on a jampacked global adventure on the road to friendship,In a world without traffic lights one reigns supreme Its up to you to keep traffic flowing in the face of outrageous events and flagrant road rage Easy Think again This chaotic VR traffic controlling game throws in monsters unnatural disasters and up to 4 nonVR friends in party mode,Missing,0.0,0.0,0.0,0.0,0.0,0.0
92,[31],135110,Wraith: The Oblivion - Afterlife,"[48, 162, 163, 384, 386]",Welcome to the Afterlife  Play as Ed Miller a photographer who dies during a mysterious seance and has become a Wraith a restless undead spirit with unfinished business in the land of the living Desperate to learn the reason for your death youll use supernatural abilities to explore the Barclay Mansion the site of your untimely demise and reveal its dark secrets  Eventually youll discover why even the dead are terrified of Barclay Mansion,You died in a mysterious seance and have become a Wraith one of the restless undead In this VR horror game use your supernatural abilities to solve the mystery behind your death But beware of the sinister Spectres lurking in the shadows,Missing,0.0,0.0,0.0,70.0,1.0,0.0
93,"[5, 8, 31]",131889,Shadow Man Remastered,"[6, 48, 49, 130]",Missing,He is coming stalking criminals in the spirit world and the real world A possessed man is coming a voodoo mask in his chest and lines of power in his back Shadow Man is coming trailing evil from Liveside to Deadside To stop an apocalypse To save your soul  Shadow Man Remastered upgrades the visuals and effects with a 4K widescreen presentation and implements the studios KEX engine  previously used to create the remasters of System Shock Turok 2 and Forsaken,Missing,18.57,21.73,23.27,78.0,12.0,23.0
94,"[9, 31, 32]",129362,S.W.A.N.: Chernobyl Unexplored,"[6, 48, 49, 130]",February 1987 A group of scientists from the Moscow Institute of Physics and Technology received a signal from the Exclusion Zone Some people are still near Pripyat and the readings on the radar are worrying  Scientists had been researching undiagnosed diseases in the isolated SWAN Institute for years The enigmatic abilities of patients locked inside were one of the worst threats possible Despite the radiation caused by the Chernobyl nuclear plant breakdown the few USSR politicians aware of its existence didnt order the evacuation of the facility Worried scientists sent out a research and rescue expedition Little did they know what they were about to discover They were not aware of what they were really going to find in here,After the disaster in the Chernobyl nuclear plant a secret research facility  the SWAN Institute gets out of control Already dangerous phenomena became an even bigger threat and the corridors of this facility forgotten by its own government have seen incidents out of touch with reality  SWAN Syndrome Without A Name is a science fiction FPS puzzle horror game which takes place a few months after the Chernobyl Nuclear Plant disaster It is a tale of an unexplored area within the Chernobyl Exclusion Zone  The SWAN Institute,Missing,2.0,0.0,0.0,50.0,2.0,1.0
95,"[9, 13, 32, 33]",127583,Potion Party,"[6, 39, 48, 130]",Missing,Potion Party is a funny couch coop alchemy game for one to four players Working as a team you and your friends must manage your own alchemy shop Earn money upgrade your tools decorate the shop and become a master alchemist,Missing,2.07,0.0,0.0,67.0,3.0,3.0
96,[32],121898,First Class Trouble,"[6, 48, 167]",First Class Trouble is a party game where players must work together and against each other to survive a disaster  Whether you play as one of the human Residents or the rebellious Personoids you will have to use your wit and the occasional flying champagne bottle to stay alive In First Class Trouble you either deceive or deduce your way to victory in a charming yet unsettling and often mischievous environment Whether you do it sober or with a slight buzz First Class Trouble will serve you a dangerous cocktail of difficult decisions and whacky possibilities  The goal is to shut down the Central Artificial Intelligence Network also known as CAIN of the luxurious intergalactic cruise ship ISS Alithea before it and its loyal Personoids take control of the ship,First Class Trouble is a party game where players must work together and against each other to survive a disaster The goal is to shut down a deadly AI Some players are impostors secretly playing as humanlooking killer robots intent on betraying the other players First Class Trouble is the perfect marriage of statistics and psychology of mob rule and democracy reason and emotion Add to your wishlist to grab your ticket so we can embark together,Missing,0.28,0.0,19.13,60.0,10.0,2.0
97,"[4, 14, 32, 33]",121713,KungFu Kickball,"[6, 14, 48, 49, 130, 167, 169]",Compete against your friends in a fantasy sport that mixes soccer with kung fu action movies Fly through the air and unleash a flurry of punches kicks and mystical arts to overpower the other team and smash the ball into their bell Every bell ring counts as a point and the team with the most points when time runs out is crowned the winner,KungFu Kickball is a fightingsports game where the best ball kicker wins Punch kick and headbutt your way across the field to smash the ball into your opponents bell and rack up points,Missing,0.0,0.0,0.0,0.0,0.0,0.0
98,"[8, 31]",121481,Tasomachi: Behind the Twilight,"[6, 48, 49, 130]",Missing,Yukumo is a young girl who travels around in her airship her pride and joy When visiting a particular Far Eastern town to run some errands her airship suddenly breaks down She decides to explore the town to search for parts for repair however the town has fallen silent with no trace of the people who live there the only inhabitants being a strange catlike species Tasomachi is an adventure game in which you can freely explore an Far Eastern Fantasy town You will control Yukumo as you explore the mysterious town clear dungeons and collect items in order to fix your broken down airship,Missing,,,,,,
99,"[8, 13, 15, 31, 32, 33]",119191,Smelter,"[6, 48, 49, 130, 167, 169]",After the destruction of the Garden Eve finds herself in an unfamiliar world and her beloved Adam is nowhere to be found On her search for Adam she encounters Smelter an unusually overconfident winged creature with the powerful ability to Flootipoo with others giving them incredible powers Offering his apparently invaluable assistance Smelter flootipoos with Eve and they depart on a journey to the treacherous Rumbly Lands to expand Smelters territory allowing them to reach further into the various domains to find out what happened to her Adam hoping to find him in one piece and find a way back home,Smelter is a real time strategyaction platformer hybrid inspired by classic games of the 16bit era Players play as Eve who teams up with the mysterious armor Smelter in her search for Adam Expand Smelters fortifications throughout the various domains of the Rumbly Lands watched over by the Guardians and Watchers Defend against onslaughts of enemies discover lost ruins meet new and eccentric characters and grow stronger before diving into pulse pounding 2D sidescrolling action platformer levels   Combines the methodical planning of real time strategy games with the energy of action platformers  Bespoke handcrafted pixel art  Three different Elemental skill sets each with their own unique movement attack and defense skills youll need to fight monsters traverse levels and solve puzzles  Three unique Domains with their own memorable stories stages side characters enemies and bosses,Missing,12.18,17.67,19.03,75.0,4.0,9.0
100,"[5, 8, 33]",116899,R-Type Final 2,"[6, 48, 49, 130, 169]",Missing,RType has returned The legendary sidescroller is back and better than ever with beautifully rendered 3D graphics exhilarating shootemup gameplay and a multitude of stages ships and weapons that will allow you to conduct a symphony of destruction upon your foes,Missing,2.86,3.97,13.42,62.0,6.0,12.0
101,"[5, 32, 33]",113529,Rick Henderson,"[6, 48, 49, 130, 167, 169]",Rick Henderson is a yet to be released endless horizontalscrolling shoot em up with infinite replayability a true homage to 16bit shooters wrapped in graphics we all loved Twitch your fingers through five enemy factions and their bosses upgrade your ship and try to survive through unpredictable space events  Levels are generated by combining handcrafted waves multiple bosses variations and random events to provide unique but satisfying experience every time you play,Rick Henderson is an endless horizontalscrolling shoot em up with infinite replayability a true hommage to 16bit shooters wrapped in graphics we all loved Twitch your fingers through five enemy factions and their bosses upgrade your ship and try to survive through unpredictable space events,Missing,,,,,,
102,"[2, 9, 31, 32]",109650,The Darkside Detective: A Fumble in the Dark,"[3, 6, 14, 48, 49, 130, 167, 169, 170]",Missing,Delouse your room with sage and pack up your travelsized ouija board its time to reenter Twin Lakes  Americas 34th most haunted city Join Detective McQueen as he puzzles his way through 6 chilling cases risking life and pixelated limb to solve the macabre mysteries that plague the poor town,Missing,7.73,10.56,11.04,79.0,44.0,67.0
103,"[9, 13, 15, 32]",107268,Buildings Have Feelings Too!,"[6, 48, 49, 130]",Missing,Old Pete The Dock Yard is being demolished Hes the first of his group of friends to go It was unexpected and everyone is a bit worried Being made of bricks and mortar doesnt mean you dont have your own things to worry about This ragtag group of friends were there right from the start when it really became a city With them they brought the titans of the industry hundreds of jobs and hundreds more houses But the Linen Mills not been getting many textile orders come through this year the Warehouse lost another contract from the neighbouring city and the Old Banks having money troubles Somethings not quite right Change is coming What if theyre next Fortunately you The Halfway Hotel are at hand to step in and reassure everyone that things will be ok But what starts off as small odd jobs ends up unravelling into more problems as history moves faster than you can keep up with Fortunately you The Halfway Hotel are at hand to step in and reassure everyone that things will be ok But what starts off as small odd jobs ends up unravelling into more problems as history moves faster than you can keep up with Buildings Have Feelings Too is an exciting new city management game about buildings and the city they inhabit Imagine a city where buildings can walk and talk to one another Each one has its own aspirations hopes and fears Most of the time they are just trying to get along with each,Missing,8.75,8.77,0.0,50.0,1.0,2.0
104,"[9, 31, 32]",83416,Hitchhiker,"[6, 14, 48, 49, 130, 386]",Youre a hitchhiker on a strange journey unable to remember who you are or where youre headed Something in your recent past has stolen your memory but what The highway offers clues a matchbook hidden in your armrest a photo in the glovebox billboards and crows along the roadside Your driver a farmer wants to help you and his personal memories and recollections provide an unexpected window into your own backstory  So far so good until a chance slipup exposes a pattern of deception secret correspondences and cruel design From there the road is full of surprising turns that will challenge every assumption youve made along the way To complete your journey youll need to choose your friends wisely never knowing if your worst enemy is your own subconscious mind Hitchhiker is a game about memory identity and loss all along a highway where nothing is quite what it seems,Hitchhiker is a mystery game set along lost highways where your goal is to solve the puzzle of your own backstory As a hitchhiker with no memory or destination you catch a series of rides across a strange and beautiful landscape tracking the mysterious disappearance of a person close to you Your drivers range from stoic farmers to offduty waitresses and each one has a story to tell Clues appear alliances emerge and nothing is quite what it seems  As your journey continues you must decode the events of your past while confronting the dangers that lie ahead Hitchhiker is a roadtrip odyssey about exploring the unknown in order to find yourself,Missing,2.64,3.04,3.42,59.0,20.0,25.0
105,"[5, 15]",75119,Alvo,"[165, 386, 390]",Missing,A new type of military VR FPS  Alvo is a unique competitive FPS designed from the ground up for VR to provide some of the most thrilling and intense combat seen in the VR FPS genre Trading ultrarealism for fasterpaced gameplay Alvo is a finelytuned cocktail of mechanics that will keep you addicted and coming back round after round,Missing,0.0,0.0,0.0,0.0,0.0,0.0
106,"[8, 31, 32]",132312,UnMetal,"[6, 46, 48, 49, 130]",Missing,In 1972 a crack commando squad threw you in prison for a crime you didnt commit UnMetal is a 2D stealthaction game with a touch of humor where the goal is to escape from an enemy military base,89.85998579438731,9.96,10.22,13.57,78.0,69.0,114.0
107,"[31, 32]",91477,Before Your Eyes,"[6, 14, 34, 39, 390]",Missing,A first person narrative adventure which tells the story of a souls journey into the afterlife using your reallife blinks  The story begins after your death aboard the ship of a mythical Ferryman tasked with shepherding souls to the afterlife In order to help you pass on he must first learn the story of your life And so he sends you back to relive your most important moments,85.73504335488033,1.68,2.0,3.2,84.0,306.0,432.0
108,[5],134584,Returnal,"[6, 167]",Break the cycle of chaos on an alwayschanging alien planet where even death is no escape  After crashlanding on this shapeshifting world Selene must search through the barren landscape of an ancient civilization for her escape Isolated and alone she finds herself fighting tooth and nail for survival Again and again shes defeated  forced to restart her journey every time she dies,After crashlanding on a shapeshifting alien planet Selene finds herself fighting tooth and nail for survival Again and again shes defeated forced to restart her journey every time she dies In this roguelike shooter both the planet and your equipment change with every cycle forcing you to adapt your play style and take on evolving challenges,84.30811229993138,18.85,30.25,59.08,84.0,559.0,972.0
109,"[12, 31]",131999,NieR Replicant ver.1.22474487139...,"[6, 48, 49]",The protagonist is a kind young man living in a remote village In order to save his sister Yonah who fell terminally ill to the Black Scrawl he sets out with Grimoire Weiss a strange talking tome to search for the Sealed verses  Experience the NieR Replicant story for the first time in the west through the eyes of the protagonist as a brother,NieR Replicant ver122474487139 is an updated version of NieR Replicant previously only released in Japan Discover the oneofakind prequel to the criticallyacclaimed masterpiece NieR Automata Now with a modern upgrade experience masterfully revived visuals a fascinating storyline and more,84.16403885280401,19.57,40.55,67.89,84.0,888.0,1363.0
110,[14],143260,MLB The Show 21,"[48, 49, 167, 169]",Missing,Own the show Experience faster deeper and more intense momenttomoment match action on the field with a variety of game modes for all you rookie players and returning seasoned vets,80.16701032872828,102.83,162.03,329.13,82.0,32.0,18.0
111,"[13, 15, 31, 32]",133846,Insurmountable,"[6, 48, 49, 130]",Insurmountable is an adventure roguelike with permadeath in which the player has to overcome huge mountains Thanks to the procedurally created environment no two climbs are the same Make sure that your climber stays alive by always making sure that your vital values dont get into the critical range This task is made more difficult by a dynamic weather system daynight changes and a multitude of randomly generated events where you never know in advance how they will end Your decisions matterevery single one Because anyone could be your last,Insurmountable is a strategic adventure game with roguelike elements in which you have to overcome a dangerous randomly generated mountain Confront the differing terrains as a lonely mountaineer and make your way through Ice Snow and Stone Use items to keep up your steadily sinking stats while making your way up and down the insurmountable heights The dynamic and everchanging weather system the daynight cycles and numerous other events will make sure that you meet tough challenges on your journey to the top  To live up to these challenges you are able to improve your character By earning experience points through events you can choose skills to help you with certain playstyles One of the serveral roguelike elements is permadeath which forces you to try various strategies in your pursuit to summit the mountain  The game focuses on the one hand on the decisions you make in a risky environment full of uncertainties on the other hand on evoking intense emotions people experience in such a harsh and savage environment,72.48037245885715,6.52,9.41,13.47,62.0,21.0,29.0
112,"[9, 12, 31, 32]",128097,Turnip Boy Commits Tax Evasion,"[3, 6, 14, 39, 48, 49, 130, 169]",After failing to pay taxes and getting evicted from his home Turnip Boy must go on an epic quest to pay back his massive debt to Mayor Onion,Avoid paying taxes solve plantastic puzzles harvest crops and battle massive beasts all in a journey to tear down a corrupt vegetable government,70.19715437408226,2.11,2.61,3.14,74.0,548.0,1099.0
113,"[5, 8, 25, 31, 32, 33]",122831,Orbital Bullet,"[6, 48, 49, 130]",Missing,Orbital Bullet is a fast paced 360 actionplatformer with roguelite elements Travel to numerous planets where monsters and dangers await you Use found ressources to craft new weaponry  upgrades to get stronger Only a true master of 360 combat will be able to save his home,65.84242633400662,4.28,0.0,67.08,61.0,4.0,4.0
114,"[8, 9, 31]",18357,Oddworld: Soulstorm,"[6, 48, 49, 130, 167, 169]",Oddworld Soulstorm is set on the fictional planet Oddworld and a continent called Mudos Mudos is inhabited by various sapient races and plenty of merely sentient ones The Glukkons run the continents industry and use the Mudokons as expendable slave labor Soulstorm picks up directly after the events of New n Tasty Abe has just saved 300 fellow Mudokons from a conspiracy to use his species own meat to save Rupture Farms dwindling profits While he and his followers expected to live out their lives in peaceful freedom his status as the leader of the first successful uprising has triggered a series of events intended to free his whole species from the chemically bound shackles they are chained to,Oddworld Soulstorm is a modern reimagining of the 1998 title Oddworld Abes Exoddus It serves as a direct sequel to Oddworld New n Tasty The player controls Abe a reluctant hero who inadvertently sparked an uprising and now must lead his fellow Mudokons in their fight for freedom against the Magog Cartel and the planets ruling power,58.59524866272197,18.24,26.32,34.74,65.0,52.0,66.0
