,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
92,"[8, 25, 31, 32]",215539,Death or Treat,"[6, 48, 130, 167, 169]",Missing,Death or Treat is an action roguelite Hack and Slash and 2D with traditional animations and handpainted environmentsYou will play as Scary the owner of Ghost Mart The Halloween spirit is missing Join Scary to save HallowTown,Missing,7.0,0.0,29.43,58.0,3.0,3.0
93,"[13, 15]",215138,Railway Empire 2,"[6, 48, 49, 130, 167, 169]",Missing,In Railway Empire 2 grow your company into the largest railway company of the continent and outsmart your competitors as you connect cities and companies with an everexpanding network of rail lines bridges and tunnels Railway Empire 2 features bigger more detailed and lively maps than ever before The whole of the US and continental Europe are covered in two huge sprawling maps whilst more detailed maps put the focus on specific regions of each continent Improved track construction helps you focus on the important decisions as you drive the economy and help the growth of the cities Signals are placed automatically bridges can hold up to 4 tracks and the expandable train stations can now have up to 8 tracks,Missing,40.33,70.25,211.38,73.0,8.0,12.0
94,"[5, 32, 35]",214406,Friends vs. Friends,"[6, 48, 49, 167, 169]",Missing,Friends vs Friends is a frantic online PvP shooter that combines combat and deck building Choose a character build your deck and test your friendship with the craziest card effects Fast  Fun  Friends,Missing,,,,,,
95,"[2, 4, 13, 31, 32]",212737,Mia and the Dragon Princess,"[6, 48, 49, 130, 167]",Mia dreams of adventure but her feeling of responsibility to her workmates  who have become her surrogate family  keeps her working at a job shes bored of living a life she didnt want When a mysterious woman Marshanda turns up scared and on the run Mias decision to take her under her wing and try to discover her identity leads her down a path of intrigue mystery and danger,A liveaction interactive action movie following Mia a plucky barmaid whose life is thrown into chaos when a mysterious woman turns up at her workplace on the run from a group of violent thugs and unable to speak English,Missing,1.15,3.0,4.75,46.0,4.0,10.0
96,"[12, 13, 15, 24]",212264,Fuga: Melodies of Steel 2,"[6, 48, 49, 130, 167, 169]",Missing,The sequel to the captivating tale of Fuga Melodies of Steel has arrived This turnbased RPG is back with a ramped up battle system for more strategy as well as a brand new event system that gives you more thrilling choices to affect your experience,Missing,19.63,24.17,32.53,82.0,13.0,25.0
97,[31],209803,Trek to Yomi: Ultimate Edition,"[48, 167]",Missing,Trek to Yomi is an ultrastylized cinematic action adventure that follows the enthralling story of Hiroki during his fall against the forces of evil Experience his heroic return to make good on his failed promise to save the people he swore to protect,Missing,,,,,,
98,"[9, 31]",205736,Travel the Words,"[163, 390]",Missing,Immersive word puzzles engaging educational fun  Includes fun facts word shuffling and a minigame when you find bonus words ,Missing,,,,,,
99,"[9, 32]",204532,Skye Tales,"[6, 48, 130]",Missing,A gentle puzzleexploration game set in a world that couldnt be happier to see you,Missing,,,,,,
100,"[8, 32]",204524,Bread & Fred,"[6, 48, 130, 167, 169]",Missing,Grab your best bud for help in this new coop challenge to help two adorable penguins Bread and Fred reach the top of the snowy summit Time your jumps cling to walls and swing across gaps to see how far you can make it before you tumble all the way back down the mountain,Missing,4.5,4.75,0.0,65.0,11.0,12.0
101,[5],204444,Glitch Busters: Stuck on You,"[6, 48, 130]",Missing,Its a normal day on the net until a virus outbreak turns everything upsidedown Only your squad of Glitch Busters can take on the nets kookiest bugs in an online world gone haywire in this 14 player coop 3rd person shooter,Missing,0.0,5.15,0.0,70.0,1.0,1.0
102,"[5, 31, 33]",203244,Herodes,"[6, 48, 49, 130]",Missing,Its 2197 and humanity faces a mysterious disease that cannot be cured by any treatment already known Theres only one option left brute force You must enter the body of Pacient Zero find the source of the disease and destroy it before it is too late,Missing,,,,,,
103,"[13, 14]",202858,Super Mega Baseball 4,"[6, 48, 49, 130, 167, 169]",Missing,Super Mega Baseball 4 is where the Legends play The signature combo of arcadeinspired style and immersive gameplay returns with over 200 baseball Legends and a grand slam of presentation upgrades,Missing,0.0,0.0,0.0,0.0,0.0,0.0
104,"[12, 15, 16, 24, 31]",201795,Miasma Chronicles,"[6, 167, 169]",In the nottoodistant future America has been torn apart by a savage force known only as the Miasma Meet Elvis a young man brought to the mining town of Sedentary as a baby Left by his mother in the care of a robotic older brother and given a mysterious glove with which he can control the Miasma Join the brothers on a quest across a postapocalyptic wasteland to find the answers they crave Answers which may change the course of human history forever,From the creators of Mutant Year Zero Road to Eden comes a beautifully crafted tactical adventure you wont forget Embark on a quest across a postapocalyptic wasteland torn apart by a savage force known only as the Miasma,Missing,23.02,24.3,27.93,74.0,11.0,28.0
105,"[8, 25, 33]",192565,Shinobi Non Grata,"[6, 48, 49, 130, 169]",Missing,Shinobi alert Use your 7 shinobi weapons to survive the bloodshed Introducing a hard core 2D ninja action game by Hyperretro graphics,Missing,,,,,,
106,"[8, 31, 32]",192110,Candle Knight,"[6, 48, 49, 130]",The castle lies dead and dormant Its forgotten and abandoned walls once held so much life and happiness What could have caused such downfall Inside a small candle holder comes to life Explore the remains of a castle discover the fates of its inhabitants and solve the mystery surrounding your life  An epic fiery adventure awaits the road ahead may be difficult but remember no hope is ever too small Only you can break the cycle,Wield your flame to overcome menacing creatures lurking in the shadows of a ruined castle use the dynamic difficulty system to your advantage traverse challenging platforming sections and solve cryptic puzzles inside surreal paintings in this 25D action adventure platformer,Missing,0.0,0.0,0.0,0.0,0.0,0.0
107,"[8, 31, 32, 33]",191850,Chronicles of 2 Heroes: Amaterasu's Wrath,"[6, 14, 48, 49, 130, 167, 169]",Between 400 and 600 AD Amaterasus wrath dragged Ancient Japan into a time of wars famine and epidemics Her disciple Empress Imiko rule over Japan with an iron fist and imposes terror with her mighty army All hopes rest on two siblings Kensei the samurai and Ayame the kunoichi who will fight their way to bring back peace to the land Thanks to their abilities and the people that they will meet on their journey they will get into the imperial capital of Osaka to steal the three sacred treasures the empress source of power,Chronicles of 2 Heroes is an intense 16bit action platformer with Metroidvania elements and a singular mechanic you can switch in realtime between the two main characters The Samurai and the Kunoichi have unique surprising combat styles that you will need to master to save feudal Japan from the goddess Amaterasu and her fearsome minions,Missing,5.94,12.03,13.19,70.0,1.0,6.0
108,"[5, 31, 32]",190483,Propagation: Paradise Hotel,"[163, 386, 390]",You play as Emily Diaz who has been barricaded in the kitchens of the Paradise Hotel for more than two weeks A strange illness installed an atmosphere of terror as people started to mutate into ferocious monsters In this chaos you will have to save your sister After intercepting one of her radio messages you set out to find her You will have to move in a hostile environment and gather your courage to survive Will you be able to face the horrors lurking in the hotel,Live an intense VR survival horror adventure with gripping storytelling in which you will explore dark environments make terrifying encounters and get your adrenaline pumping Will you find your way out of the Paradise Hotel alive,Missing,2.05,3.72,0.0,0.0,0.0,4.0
109,[31],185255,Star Trek: Resurgence,"[6, 48, 49, 167, 169]",Missing,Star Trek Resurgence is an interactive narrative video game that tells an original story in a choicedriven adventure set within the iconic scifi universe,Missing,10.65,0.0,14.11,70.0,18.0,26.0
110,"[5, 8, 31, 32, 33]",182076,Elypse,"[6, 130, 167]",Every ten years a sacrifice must be made to protect your people from the Abyss a place as worshiped as it is feared This time you were chosen and thrown into the darkness Nobody has ever returned but perhaps you can achieve the impossible  Welcomed by Nyx living alone with its boulders in a cave you have survived for ten years With his help you will try to reach a portal that could finally let you escape the depth of the Abyss,Embark upon a tragic tale and discover the ravaged world of Elypse Fight your destiny in an arduous 2D adventure story rich platformer in a mesmerising and mysterious world,Missing,3.2,5.59,0.0,85.0,2.0,4.0
111,"[8, 31, 32]",172891,Bat Boy,"[6, 48, 49, 130, 167, 169]",Ryosuke isnt just your regular highschool kid He and his fellow sportsstar friends secretly battle against the evil invading forces of Lord Vicious hellbent on hosting sinister athletic events for his own amusement Aided by the power granted to them by nameless deities Ryosuke is Bat Boy,A Sentai sports hero 8bit action adventure  Bat Boy and his fellow sportsstar friends secretly battle against the evil invading forces of Lord Vicious hellbent on hosting sinister athletic events for his own amusement,Missing,4.35,5.33,5.39,71.0,7.0,10.0
112,"[9, 31]",164157,The Tartarus Key,"[6, 48, 49, 130]",Missing,Theres no way out for Alex Young who wakes up to find herself locked in a strange mansion filled with puzzles traps and cameras following her every move Whether she and her companions live or die and find the truth behind their abduction is up to you in this firstperson mystery thriller,Missing,6.67,7.07,7.21,84.0,6.0,8.0
113,"[2, 4, 31, 32]",158137,To Hell With the Ugly,"[6, 48, 49, 130, 167, 169]",Missing,An adventure game about a series of kidnappings a murderous conspiracy and being handsome,Missing,3.03,4.03,4.84,80.0,5.0,9.0
114,"[5, 8, 13, 31, 32]",151956,Farworld Pioneers,"[6, 48, 49, 130, 167, 169]",Missing,Farworld Pioneers is a scifi sandbox colony management game with survival elements and direct NPC control Establish selfsufficient colonies and fulfill the needs of colonists Engage in physics based gunplay as you travel the stars Pilot mechs and vehicles build bases and interact with wildlife,Missing,0.0,0.0,0.0,0.0,0.0,0.0
115,"[2, 9, 31, 32]",140866,Stasis: Bone Totem,"[6, 130, 167, 169]",Missing,Stasis Bone Totem is a thrilling and spinetingling journey into the unknown fathoms of the icy ocean and the terrors that await a family They will uncover a threat far beyond their wildest dreams,Missing,11.26,14.58,18.88,80.0,8.0,14.0
116,"[12, 13, 31, 32]",139633,Kargast,"[6, 48, 49, 130, 167, 169]",Missing,Kargast is a dark narrative exploration game with light RPG elements branching endings and a semisatirical view of narrative RPGs It tells the story of an unwell child on the brink of death and his adventures through his surreal cryptic surroundings,Missing,,,,,,
117,"[12, 13, 15, 31, 32, 33]",138613,Everdream Valley,"[6, 48, 130, 167]",Finally holidays This summer for the first time ever you will spend it alone at your grandparents farm Two months without mom and dad Only you and your dog Two months during which you have to take care of the grandparents farm growing plants and milking animals well at least some of them,A farming adventure with a dash of magic By day restore your quaint homestead into a summer paradise Raise crops care for animals and rebuild to your hearts content At night inhabit the various farmland creatures through your dreams and bring enchantment to the valley,Missing,18.0,20.0,27.0,70.0,3.0,4.0
118,"[12, 13, 15, 31]",133618,Onigo Hunter,"[6, 48, 49, 130, 167, 169]",Missing,Embark on a quest to find the missing King and become the ultimate hunter in this turnbased RPG Set traps to capture monsters transform them into equipment and items and complete challenges,Missing,0.0,0.0,0.0,0.0,0.0,0.0
119,"[5, 8, 31]",133170,Protodroid Delta,"[6, 48, 49, 130]",Dr Shelton has finally created one of the first Protodroids  a droid with nearhuman levels of intelligence DeLTA was made to be the change as her name suggests that shows the world the promise of what AI can become So Delta sets out to show the world thats shes more than just a robot  However an attack on Dr Sheltons lab by a DroneGang Dr Shelton forces her to enable DeLTAs combat subroutines and hurriedly retrofit her with weapons systems in selfdefense After DeLTA successful fends off the attackers Dr Shelton realizes that just as DeLTA saved her and the lab she could defend the entire region against the rising DroneGang threat that is claiming so many civilian lives And by doing this she will and earn the citys belief and affection And that this may be the be the best way to convince the world that shes more than just a robot and come to embrace the promise of what AI can become,Reach your potential in a fast and fluid 3D actionplatformer set in a beautiful and hopeful Solarpunk world Take on challenging bosses upgrade your systems and show humanity the promise of AI,Missing,,,,,,
120,"[12, 31]",126643,Kaku: Ancient Seal,"[6, 48, 167, 413]",A mysterious continent a pig a young hero  are you ready for this great adventureKaku has lived alone on a snowy mountaintop for years always dreaming about the world that lay beyond Now the ancient keeper from the mysterious ruins told him that its his destiny to go on a continentspanning adventure with a pig He cant stop imagining what hell find in the outside world Maybe some legendary creatures are waiting for him Will they be good and kind or snippy and inimical Perhaps hell find trouble with other tribes But hell never know unless he sets foot on this journey For now the only thing he needs to worry about is how to communicate with a pig and how to fill his belly since that pig isnt for eating,Kaku Ancient Seal is a cartoon ARPG game with ancient themes Players play a primitive man named Kaku in the game They explore the open ancient world together with pet search for lost temples scattered in the world acquire the power of ancient elements unlock the truth of,Missing,,,,,,
121,"[8, 31, 32]",123101,Erra: Exordium,"[3, 6, 48, 49, 130, 167, 169]",Missing,Erra Exordium is a 2D action adventure game in Dieselpunk setting Explore a world based on SumerianAkkadian mythology Take the role of a scientist who was able to cheat death and fight the rebellious army of mechatrons,Missing,0.0,0.0,0.0,0.0,0.0,0.0
122,"[8, 9, 32]",122565,Humanity,"[6, 48, 165, 167, 390]",A unique blend of puzzlesolving and actionplatforming humanity puts the fate of all mankind in your hands Er paws Did we mention youre a dog  You are a Shiba Inu charged with commanding massive marching crowds to jump turn push float shoot and climb their way to salvation Guide the masses through 90plus stages filled with obstacles enemies puzzles unlockable skills and wild boss fights in the narrative campaign or browse a wide array of usermade levels or build your own crafted via the super easytouse ingame Stage Creator,A unique blend of puzzlesolving and actionplatforming Play a lone Shiba Inu charged with commanding massive marching crowds to the goal in Story Mode or browse a wide array of usermade levels crafted via the ingame Stage Creator,81.59189915388738,11.79,14.87,17.02,80.0,53.0,87.0
123,"[5, 12, 31]",18375,System Shock,"[3, 6, 14, 48, 49, 167, 169]",Youre a renowned hacker the most notorious cyberspace thief in the corporate world Caught during a risky breakin you become indentured to a greedy TriOptimum executive After six months in a healing coma you awaken to the twisted aftermath of a terrible disaster Where are the surgeons Why is the station in such disrepair Slowly the chilling realization that something is very wrong creeps over you Once a prime corporate research facility Citadel Station now teems with mindless cyborgs robots and terribly mutated beings all programmed to serve SHODAN a ruthless AI Theres scarcely time to think before it unleashes the first terror,After 22 years cyberpunk cult classic System Shock is getting an update A reimagined version of the 1994 Windows PC game is in the works at Night Dive Studios for PC and Xbox One and its a project that company founder Stephen Kick says he can hardly believe is really happening,80.272208227117,12.89,15.26,20.94,82.0,129.0,182.0
124,"[5, 32, 33]",203258,"Warhammer 40,000: Boltgun","[6, 48, 49, 130, 167, 169]",Missing,Load up your Boltgun and unleash the awesome Space Marine arsenal to blast your way through an explosion of sprites pixels and blood in a perfect blend of Warhammer 40000 frenetic gameplay and the stylish visuals of 90s retro shooters,70.02977667493796,9.53,10.34,15.48,73.0,74.0,113.0
125,"[8, 31, 32]",127354,Convergence: A League of Legends Story,"[6, 48, 49, 130, 167, 169]",Missing,CONVRGENCE A League of Legends Story is a single player action platformer game developed by Double Stallion Games and published by Riot Forge Players will explore the spectacular world of Zaun as Ekko a young inventor with an ingenious device to manipulate time Follow Ekkos journey a fanfavorite LoL Champion as he discovers that the power to change time comes with many consequences,60.54561975922843,7.57,9.01,11.59,77.0,23.0,43.0
126,[31],116584,The Lord of the Rings: Gollum,"[6, 48, 49, 130, 167, 169]",Missing,The Lord of the Rings Gollum is a storydriven action adventure Take on a perilous journey as Gollum chasing the only thing that is precious to him Gollum is skillful and cunning but also torn by his split personality One mind two egos  you decide,29.88727906697126,12.69,15.65,25.0,37.0,19.0,23.0
