,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
42,[34],153137,Shoujo Shuryou no Suiri Ryouiki: Kogane Shima no Mitsuyaku,"[6, 14, 48, 130]",Missing,On an island ruled by the mafia a young girls quest starts  This story takes place in 2002 on a group of islands named Gueml in the Atlantic Ocean Our main character has decided to find out the truth behind the previous mafia boss  her fathers  murder The islands of Gueml are divided into four parts which are all dominated by the mafia so in order to get any leads she needs to talk to the boss of each and every area and make deals In order to find out the truth and maybe even find out more about the islands where she lives the main character has to go through various sacrifices and has to make deals of all kinds However the ending is completely dependent on whatever choice you make,Missing,,,,,,
43,"[15, 16]",153047,Sid Meier's Civilization VI Anthology,"[6, 48, 49, 130, 169]",Missing,MAKE HISTORY in one of the most critically acclaimed and influential game franchises in strategy game history This bundle contains Civilization VI and all its previouslyreleased console content Its intended for people new to Civilization VI  The Red Death playable scenario released on PC isnt available on consoles,Missing,,,,,,
44,"[8, 9, 31]",152827,Shipwreck Escape,"[6, 130, 167]",Missing,Shipwreck Escape is a 25D immersive game with puzzle elements The catastrophe happened when the cruise ship was sailing from Athens to Dubai The main character is a croupier in a ships casino and he got stuck in this sinking hell,Missing,,,,,,
45,"[9, 15, 32, 35]",152774,Cat Slide Tiles,"[6, 48, 49]",Missing,Move the sliding tiles to unblock a path for the kitten to walk to the exit,Missing,2.12,3.5,3.5,64.0,5.0,10.0
46,"[9, 15, 35]",152762,Fluffy Cubed,"[6, 48, 49, 130, 167, 169]",Missing,Fluffy Cubed is a minimalist puzzle game where the mechanics are inspired by the famous Sokoban genre of Japanese origin  In this game you play a kitten in the shape of a cube that must move the boxes to their places But is not that simple youll need to analyze well your movements to make sure that the boxes will no get trapped  The interface is simple cute and you dont have to worry getting only one way to solve them because there is many ways to complete the levels,Missing,0.0,0.0,0.9,45.0,2.0,5.0
47,"[5, 32, 33]",152700,Akinofa,"[6, 48, 49, 130, 167, 169]",Missing,Akinofa is an arcade shoot em up with Roguelite elements,Missing,0.4,0.0,4.25,43.0,4.0,3.0
48,"[9, 15, 33, 35]",152693,Four Kings: Video Poker,"[6, 48, 49, 130]",Missing,Four Kings Video Poker allows you to hone your poker skills  no extra chips needed Now available from the creators of smash hit online casino game The Four Kings Casino and Slots  Four Kings Video Poker gives you the tools to be the top video poker player Track your play with a full stats page show off your biggest wins and try to beat the house Get the royal treatment at The Four Kings today,Missing,,,,,,
49,"[7, 31, 32, 34]",152682,A Sketchbook About Her Sun,"[6, 48, 49, 130, 167, 169]",Confused about her feelings for someone Lucia the main character decides to flee from her city and wanders through a smaller town where shes never been searching for herself while still tormented by the thought of the person shes attracted to,Through a narrative based on Red Ribbons new album Planet X experience a brokenheart girls journey through thoughts daydreams and music,Missing,0.53,0.0,0.9,70.0,2.0,8.0
50,"[9, 32]",152678,Immortus Temporus,"[6, 48, 49, 130, 167]",Missing,In Immortus Temporus crashing into hazards is A perfectly viable strategy to beat the levels faster Following the obvious routes wont get you the gold medals in this game Its rules are designed to be broken It is made for speedrunners by a speedrunner,Missing,,,,,,
51,"[5, 33]",152523,Arcade Archives: Seicross,"[48, 130]",Missing,Seicross is a shooting game released by Nichibutsu in 1984 Taking place in an interstellar city drive your bike Gilgit and rescue Petrimen while avoiding attacks Enemy bikes can be defeated by bodily hitting them to knock them over or into walls and other objects on the terrain Use these tactics in combination with beams to fight,Missing,,,,,,
52,"[9, 31, 32]",152517,Loopindex,"[6, 48, 49, 130, 167, 169]",Missing,Its time to explore the virtual land of Loopindex Its vast uncharted lands are full of puzzles to solve Play alone or team up with a robofriend and use logic and timing to clear each area The difficulty will test your ingenuity as you explore the unique loop mechanic at the core of the gameplay loop Youll take on levels full of traps and discovery befriend virtual creatures and even battle against cool bosses,Missing,0.0,0.0,0.0,0.0,0.0,0.0
53,"[13, 31]",152495,Real Farm: Gold Edition,"[6, 48, 49]",Missing,Grow your way to success in Real Farm Work your way up from nothing in career mode or start with an established farm in free mode Complete jobs and manage land crops animals and staff as you strive to become a respected farmer in the community,Missing,,,,,,
54,"[26, 35]",152485,Bullseye,"[48, 130]",Missing,The official Bullseye family game based on televisions classic darts quiz game for 1 to 4 players Put your dart throwing skills and trivia knowledge to the test to win points and ultimately the game Bullseye is party gaming at its very best in an easy out of the box pickupandplay game that keeps everyone at the edge of their seat Bullseye is a great way to while away the time giving a brilliant game show experience at home with family and friends of all ages Jam packed with 5000 multiple choice trivia questions in ten genre categories no game will be the same,Missing,0.0,0.0,0.12,60.0,1.0,5.0
55,"[14, 33]",152410,Track: Breakthrough Gaming Arcade,[48],Missing,In the Breakthrough Gaming Arcade series play arcade games that express a Biblical truth,Missing,,,,,,
56,[33],152409,Independence Day Break Head to Head,[48],Missing,Independence Day Break Head to Head is a retro arcade game that lets 1 and 2 players play head to head in a competitive arcade environment Unique animated pixel bricks tumble down toward the users paddle along with MiniBosses and Powerups Collect powerups as you progress through the levels and defeat your opponent Thirty Levels to compete in and battle mini bosses on your way to victory in single player and two player modes,Missing,,,,,,
57,"[5, 33]",152349,Cannon Army,"[48, 130]",Missing,Trained at the US Army Camp you have been a part of US Army forces for a long time now Get ready to fight the war on crime in the immersive situation against a group of terrorists trying to suppress the nation with their evil plans Choose one of the 4 available soldiers and use wisely you riffle Collect grenades and powerups to succeed in this neverending game that guarantees long hours of fun Your country needs you ,Missing,,,,,,
58,"[5, 8, 33]",152327,Huntdown: Collector's Edition,"[48, 130]",Missing,The Huntdown Collectors Edition includes  Huntdown physical game Collectors Box with sleeve John Sawyer action figure Three button pins Four embroidered gang patches A 50 page art book The soundtrack on cassette A reversible 18x24 poster,Missing,,,,,,
59,"[9, 31]",152293,You Are Being Followed,[165],Missing,You Are Being Followed explores the perspective of Emma a blind woman wrestling with the unknown Emma is joined by her aging guide dog turned emotional support animal Samuel as the foundation of their relationship is called into question A brief audiodriven game exclusively for PlayStation VR the title focuses on tone and exists largely as a mood piece,Missing,0.36,0.5,0.0,56.0,5.0,3.0
60,[33],152252,Arcade Archives: Pirate Pete,"[48, 130]",Missing,Pirate Pete is an action game released by Taito in 1982 Overcome a number of difficult obstacles to save the captured damsel in distress Its a great easy game to get into even for players who dont often play shooting Fight on deck in the ocean blue and through caves to face off with pirates at the end of your journey A thrilling white knuckle adventure awaits,Missing,,,,,,
61,"[14, 33]",152229,Catch the Bowling Balls,[48],Missing,Catch as many bowling balls as possible,Missing,,,,,,
62,[8],152161,Paradox Error,"[48, 49, 130, 167, 169]",Missing,Paradox Error is a surreal take on the scrolling platformer format combining minimalistic blackandwhite presentation with selfaware fourth wall breaking design Glitches are intentionally integrated allowing the player to cheat death open new areas by triggering bugs or leap off of UI elements as if theyre part of the stage The title screens main menu acts as a respawn hub cursors may appear as enemies or helpful guides graphical errors obscure parts of the screen and the players character explodes into pixels upon death To survive youll have to quickly identify which portions of the screen can be reached which pixels can be touched and which ones are simply background art Adapt as gameplay suddenly shifts to a different perspective or requires interaction with a glitched object to proceed At its core Paradox Error is an everchanging environmental puzzle where youre expected to die repeatedly and use those failures to inform further attempts until the goal is eventually within reach Decidedly hardcore in difficulty but fair enough to encourage repeated play this is an exercise in trialanderror where determination becomes its own reward,Missing,0.0,0.0,1.03,20.0,1.0,2.0
63,"[8, 9, 15, 31, 33]",152157,Age of Sokoban,"[48, 130]",Missing,Renovation of Japanese classical puzzle game Age of Sokoban brings next level puzzle solving experience on your Nintendo Switch devices with newly introduced mechanics and gameplay Help detective Kedy to solve puzzles in Egypt Greece and Space But beware of the enemies who will block your paths during the game Each level will bring more difficult puzzles at the same time newly encountered boxes with different mechanics will increase your thinking time Egypt Can you run away from the snakes or will you just crush them via the tomb of the mummy to open your paths Greek Sometimes all you need is Godly touch let the Olympians help you in those dangerous adventures Space How are we going to save the world from outer space invaders Maybe just like Sinatra says we need to fly them to the moon,Missing,,,,,,
64,[5],152117,Call of Duty: Black Ops Cold War - Season Four,"[6, 48, 49, 167, 169]",All the pieces are in play Make the call  Vikhor Stitch Kuzmin  Russel Adler is untethered but the free world is far from safe  Following Adlers extraction by Frank Woods on June 10 1984 Perseus agents Stitch Wraith and Knight gathered in an undisclosed location for a debriefing The CIAs rescue mission went faster than predicted and their satellites are now interfering with Perseuss broadcasts halting Stitchs grand experiment on the test subjects in Verdansk  He still has an ace up his sleeve however as another agent is ready to make Perseuss next check in the global chess game for power  We see that agent a menacing metalfaced assailant breaching a CIA Ground Station compound in South Africa on June 26 1984 He reaches the control room where he takes a satellite specialist alive and phones in Stitch who guides the hostage into deorbiting two CIA satellites at specific points in Verdansk and Algeria As these satellites hurtle down to earth the masked Perseus agent strangles the life out of his victim on command leaving no loose ends in Perseuss path to world domination  The next day it appears one of the satellites has been downed deep in an Algerian desert A CIAled NATO squadron is onsite to assess the damage neutralize hostiles and gather any information from the satellite Leading that task force is Adler himself following weeks of recovery  Despite physical and mental health clearances and numerous tests something inside Adler seems to snap when he sees the satellite Ignoring his squadmates he recklessly charges forward eliminating any forces in his path to grab a codec from the satellite  After being questioned for his behavior he grows even more abrasive to his allies  You dont get the war were fighting do you Adler says in reply to a recruit from Egypt  Stitch is capable of anything,Incoming This new season of free content includes four Multiplayer Maps five new weapons new Points of Interests in Verdansk and a new quest in Outbreak that sets the stage for the next free Zombies map during the season Welcome to Call of Duty Black Ops Cold War  Season 4  Everything will come crashing down Jackal has arrived and Adler will do whatever it takes to get the job done,Missing,,,,,,
65,[5],151996,Fortnite: Chapter 2 - Season 7,"[6, 48, 49, 130, 167, 169]",Missing,Chapter 2 Season 7 is the seventeenth season in Fortnite Battle Royale that started on June 8th 2021 and is set to finish on September 12th 2021 Its theme revolves around an alien invasion and uses the slogan and title Invasion,Missing,,,,,,
66,Missing,151937,Uno: 50th Anniversary,"[6, 48, 49, 130]",Missing,Its time to celebrate the golden anniversary of the popular card game with UNO 50th Anniversary DLC Weve put on our blacktie best for such an occasion Featuring all the fastpaced fun and unpredictable twists you love and based on the stunning physical edition of the game Its time to celebrate in style,Missing,,,,,,
67,"[8, 9, 10, 31]",151652,Super Zangyura,"[46, 48, 130]",Missing,An incredible evil threatens the world once again,Missing,4.23,0.0,0.0,0.0,0.0,1.0
68,"[5, 32, 33]",151611,Cake Invaders,"[6, 48, 49, 130, 167, 169]",Missing,The Japanese just love their famous Germaninspired Baumkuchen cakes and hungry invaders from across the universe have discovered these delicious treats too Are you up to the challenge of protecting the precious desserts from waves of alien attacks Save the cakes,Missing,0.0,0.0,1.55,0.0,0.0,1.0
69,"[12, 25, 31, 32]",151601,Animus: Revenant,"[39, 48, 49, 130]",Missing,Blood for blood That which is taken shall be returned Keeper of this unremembered refuge the danger is here A blood debt incurred long ago is to be collected to bring about the end Summoned from humanitys last breaths of desperation you are all that stands between Cadmeia and its annihilation Find and seize the blood memories of old lest those that intend suffering and harm unending should wield them Brace yourself Kerr Breaker of Worlds is come,Missing,0.0,0.0,0.0,0.0,0.0,0.0
70,"[8, 9, 33]",151545,Why Pizza?,"[6, 48, 49, 130, 167, 169]",Missing,Baba is you meet Getting over it to deliver the best pizza and try not to get bankrupt  Why Pizza is a platformer physical simulator and delivery job simulator You have to deliver pizza get your payment and survive this day if you have not enough money youll lose your house food and life so be careful and work hard,Missing,,,,,,
71,"[5, 33]",151164,Arcade Archives: Hacha Mecha Fighter,"[48, 130]",Missing,Hacha Mecha Fighter is a shooting game released by NMK in 1991 Control Kawauso and Tsuchibuta as they fly forward on airplanes and defeat enemies along the way Its a great easy game to get into even for players who dont often play shooting games but still poses enough of a challenge to keep fans of the genre interested,Missing,,,,,,
72,"[8, 9, 31, 33]",150633,Red Ball Escape,"[48, 130]",Missing,Red ball escape is a simple puzzle platformer game with 100 Levels to complete and simple controls which ends up in simply fun,Missing,,,,,,
73,"[5, 13, 33]",150266,Infinite Tanks WWII,"[39, 48, 130]",Missing,Infinite Tanks WW2 brings an innovative never seen before approach to WW2 tank battles The game features an original carddriven tank building system that allows players to mix and match parts of different historic tanks Play with your favorite tanks from World War 2 and create the ultimate fighting machine by assembling a brand new hybrid The combining options are virtually endless and allow you to tune every vehicle to your liking and playstyle You then take your war machine to battle in open environments inspired by historical battle locations Enjoy the classic mode campaign where you fight in 5 historical theaters of war over 12 distinct missions Then dive straight into competitive online multiplayer with various gamemodes Explore the two separate progression trees for Axis and Allies unlocking and upgrading tanks from both sides of the war,Missing,,,,,,
74,"[13, 14, 15, 32]",150265,Basketball Club Story,"[6, 48, 130]",Missing,Make your very own worldclass basketball team Specialize in one skill Be a jackofalltrades Or something in between Create your own basketball team recruit a cast of zany players and compete against other teams Its up to YOU to coach them to victory Plus build facilities for your clubhouse for your players and visitors to enjoy Mix match and position them however you like Sign with sponsors to gain impressive monetary support Foster them alongside the rest of your team for even more rewards Dont forget to connect with your local fans through community outreach The more they learn about basketball the more passionate theyll become With the help of your players sponsors and spectators youll create the worlds best basketball team Try searching for Kairosoft to see all of our games,Missing,0.0,0.0,57.23,90.0,1.0,1.0
75,"[12, 25, 32]",150168,Lost Epic,"[6, 48, 130, 167]",Missing,LOST EPIC is a 2D sidescrolling action RPG about a war between gods and humanity The player becomes the deitydefying knight God Slayer and explores the world known as Sanctum to bring the Pantheon of Six to their knees,Missing,9.35,0.0,34.99,75.0,2.0,2.0
76,"[9, 32]",149451,Bunny Factory,"[6, 48, 49, 169]",Missing,Help bunny to set up factory production by restoring all control blocks Solve 3D puzzles alone or with friends,Missing,,,,,,
77,"[13, 14]",149301,Grand Slam Tennis,"[48, 130]",Missing,Play the 4 Grand Slam Tournaments in this higly realistic tennis game Play solo or against friends and family in the local multiplayer split screen mode Tons of 3D animations and all real tennis ball effectsshots makes Grand Slam Tennis the most playable tennis game on eShop Main Features Full 3D 8 Players including 4 Female Players liftslicevolleysmashlobpassing shots Easy JoyCon or Pro Controller controls Solo or Local Split Screen Multiplayer Realistic Tennis Sounds Tournament Mode Ball Machine Training Mode Win the Grand Slam,Missing,0.0,0.0,0.0,70.0,7.0,0.0
78,"[31, 32]",149169,Wind Wind,"[6, 165]",Missing,Wind Wind is a puzzle adventure game Lead the souls to the top floor of the tower avoiding robots and the black star which are in the way,Missing,,,,,,
79,"[13, 30, 33]",148567,Basketball Pinball,"[6, 48, 49, 130, 167, 169]",Missing,Enjoy Basketball Pinball a perfect reproduction of a real pinball machine with all the graphic details and sounds Discover all the secrets complete all the missions and become number 1 in the world or the best among your Friends posting your high score on the online leaderboard,Missing,,,,,,
