first_release_date,id,name,platforms,summary,genres,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1608076800,144042,PlayerUnknown's Battlegrounds: Season 10,"[6, 48, 49]",Hide Seek Survive,"[5, 31]",Season 10 brings an allnew experience to PUBG with the latest map Haven But beware this Haven is anything but safe because this time the Battlegrounds hunt you Haven is a small dense urban map under the control of an enemy faction called Pillar and theyre none too happy about you being on their turf Stick to the shadows as you slink your way through the city of Haven to avoid Pillars Scout Helicopter and Kill Truck to survive the night Utilize the new Emergency Parachute to quickly move from rooftop to alley or take down Pillar guards and be rewarded with the caches they guard containing powerful level 3 gear Pillar Guards and Kill Trucks arent all you have to worry about though This is Battle Royale after all and there can only be one winner Whether you choose to hide or seek Havens compact and dangerous environment will provide you an all new challenge on the Battlegrounds,Missing,nan,nan,nan,nan,nan,nan
1606867200,143881,Buster's Quest: Trials of Hamsterdam,"[48, 167]",Busters Quest is a classic actionpuzzle game focused on solving increasingly complex puzzles Play as Buster or Busterina as you traverse lands filled with cute cuddly enemies determined to stop you at all costs Collect hamsterballs shoot enemies and get the fastest times as you climb the online leaderboards Learn enemy quirks to quickly vanquish them and progress to the next level With over 150 levels the challenge to save your significant other has never been so daunting,[9],Missing,Missing,nan,nan,nan,nan,nan,nan
1607385600,143684,Zombie Army 4: Dead War - Mission 5: Alpine Blitz,"[6, 48, 49, 130]",Theyve escaped Damnation Valley but can the deadhunters survive this brandnew Zombie Army 4 campaign mission Fight your way through a zombieinfested train carrying precious cargo but beware as a zombified zeppelin is en route to lay waste to the track,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1608768000,143160,Super Sports Blast,"[6, 48, 49, 130]",Volley Tennis or Soccer  choose your favorite sport take to the field and prepare to have a blast,"[13, 14, 32, 33]",Missing,Missing,nan,nan,nan,nan,nan,nan
1607040000,143022,Neon Chrome: Overseer Edition,"[49, 167, 169]",Experience a ruthless topdown cyberpunk shooter and blast your way through enemies and walls Upgrade enhance and build up your strength The path to stopping the Overseer is ever changing,"[5, 12, 31, 32]",Missing,Missing,nan,nan,nan,nan,nan,nan
1608508800,142697,Air Bounce: The Jump 'n' Run Challenge,"[6, 48, 49, 130]",Jump or Die AIR BOUNCE  THE JUMP N RUN CHALLENGE is a fastpaced crazy difficult sometimes rageinducing 3d firstperson platformer Are you ready for the challenge,"[8, 10, 31, 32]",Missing,Missing,nan,nan,nan,nan,nan,nan
1606953600,142605,Liberated: Enhanced Edition,"[48, 49, 130, 169]",Dive into a playable handdrawn comic book Unravel a dystopian story paying homage to George Orwell Black Mirror Mr Robot and Matrix Jump sneak solve puzzles and shoot Every BLAM you take and every AARGH you make fuel the fires of a cyberpunk revolution Just watch out not to papercut your fingers  Liberated Enhanced Edition includes  The acclaimed full game with enhancements in gameplay and content  Full English voiceovers with immersive voice acting  2 epilogue chapters For the Homeland  Glory to the Heroes,"[5, 8, 12, 31, 33, 34]",Missing,Missing,nan,nan,nan,nan,nan,nan
1608163200,142548,HIQ Ace Unlimited,"[48, 167]",Check out the new version of the classic jigsaw puzzle game Train your mind focus your eyes improve your reflexes Have fun in classic Arcade mode Take your time in the Relax mode Check your limits in the Expert mode,[9],Missing,Missing,0.75,0.0,1.33,37.0,3.0,7.0
1608681600,142251,No Place Like Home,"[6, 48, 130, 167, 169]",Humanity trashed the Earth and left for Mars Only few remained Explore the world Clean the environment Craft with recycled resources Domesticate animals Rebuild your village Restore environment and run your own postapo farm as there is No Place Like Home,"[12, 13, 31, 32]",Missing,Missing,13.47,26.51,27.05,64.0,5.0,12.0
1606953600,142215,Minna no Tsumeshougi Nyuomon-hen,"[48, 130]",Missing,Missing,Missing,Missing,nan,nan,nan,nan,nan,nan
1609200000,142177,Papa's Quiz,"[3, 6, 14, 48, 49, 130]",Papas Quiz is a party game for 18 players Use phones or tablets as controllers and compete in multiple question types where the smartest and fastest player will be the last standing victor Share screen on Discord or use Steam Remote Play to play with your friends,"[26, 32]",Missing,Missing,0.5,0.0,0.0,70.0,1.0,1.0
1608508800,142172,PBA Pro Bowling 2021,"[6, 48, 49, 130]",PBA Pro Bowling 2021 is the ultimate game for all bowling fans Play online versus your friends or start your PBA Career in a deep single player experience This game has something for everyone with options for both an authentic simulation mode or an explosive arcade style of gameplay,"[13, 14]",Missing,Missing,0.0,0.0,0.0,0.0,0.0,0.0
1607472000,142160,Minecraft Dungeons: Howling Peaks,"[6, 48, 49, 130]",A strange power has corrupted the once lonely peaks of a distant mountain range and now it threatens to take the world by storm,[31],Missing,Missing,1.47,2.91,0.0,68.0,4.0,5.0
