first_release_date,genres,id,name,platforms,summary,rating,storyline
1410480000,[9],84519,Hideaways: Foggy Valley,[37],Beautiful vistas natural landscapes and rustic buildings are filled with missing items that you must find,Missing,Missing
1411603200,"[5, 33]",75701,Arcade Archives: Nova 2001,"[48, 130]",Arcade Archives Nova 2001 is a port of the shooting game Nova 2001 Players control a fighter which can shoots in all directions And its main purpose is to continue to defeat a variety of enemies that appear in each stage,Missing,Missing
1411689600,[7],58005,Violetta: Rhythm & Music,"[5, 20, 37]",Violetta Rhythm  Music is a video game based on the hit Disney Channel teen telenovela Players experiment with music and rhythm on their way to become a singing superstar Tap to the rhythm of Violettas hottest tracks Disney Violetta Rhythm and Music lets you show off your rhythmic and musical abilities as you score points while watching your favorite music videos from the hit TV series Think you know everything there is to know about Violetta Take the Violetta quiz and prove it Are you ready to test your coordination and timing Challenge yourself in Pop Music and interact with each song like never before,Missing,Missing
1411603200,Missing,21906,Tenkai Knights: Brave Battle,[37],In this 2Drobot combat game you can step into the role of one of the four Tenkai Knights heroes and must stop the evil Vilius and his army of shape shifting robots from destroying planet Earth and Quarton Powerup your hero with over 100 customisation parts and cooperate with an ally to complete missions from the Story Mode Up to 4 Players can also compete against each other in a VS mode to find out whos the most powerful hero    For the first time ever relive the Tenkai Knights experience in an exciting action game offering a lot of customisation possibilities and all the fun from the Spin Master Toy line and the animated TV series,Missing,Missing
1411516800,[35],8665,Best of Board Games,"[9, 37, 46]",Chess Mahjong Solitaire rediscover 3 timeless classics in this scintillating compilation Whether youre a beginner or a professional youll enjoy these classics not only with their traditional rules but also with brand new game modes,Missing,Missing
1410393600,"[8, 12, 31]",88973,Goblin Sword,"[39, 130]",Goblin Sword is a retroinspired action platformer with light rpg elements  An army of monsters led by an evil wizard have invaded your hometown Slay as many monsters as you can collect loot avoid dangerous traps and defeat menacing bosses before facing the evil wizard himself  Reviews Its such a crazy value and has such good production quality it kind of speaks for itself 55 TouchArcade Fun visuals good music engaging level design and lots of content make Goblin Sword an excellent little game Editors Choice 148 Apps A deeply compelling and staggeringly impressive tribute to retro games 1010 ArcadeLife  Features 89 levels 13 bosses 30 weapons with unique special attacks 30 relics that grant you abilities 14 costumes 8 guardians that follow you around and assist you 5 secret very hard levels Decorate your home with souvenirs Customizable touch controls Universal app Works on iPad iPhone and iPod touch iCloud and MFi support Game Center achievements and leaderboards Premium game No IAP or ads ever,99.86292423296558,Missing
1411171200,[25],2135,Bayonetta 2,"[41, 130]",The witching hour strikes again Brimming with intricate battles that take place in on and all over epic set pieces Bayonetta 2 finds our sassy heroine battling angels and demons in unearthly beautiful HD Youre bound to love how it feels to string together combos with unimaginable weapons and to summon demons using Bayonettas Umbran Weave in this frantic stylized action game,89.22937802932829,Starting a few months after the events of the first game Bayonetta and Jeanne are fighting off a group of angels who attacked a city during a parade During one particular attack Jeanne protects Bayonetta from a sudden demon summon gone wrong causing her soul to be claimed by the depths of Hell Upon a tip from her informant Enzo Bayonetta heads to the sacred mountain of Fimbulvinter An entrance to Inferno the Gates of Hell is said to be inside and Bayonetta plans to use it to save her friend
1409616000,"[5, 8, 9, 33]",8467,Velocity 2X,"[6, 46, 48, 49, 130]",This critically acclaimed sequel to Velocity Ultra weaves together two classic game formats into one seamless adventure featuring puzzleplatforming action alongside awardwinning topdown shoot emup gameplay,88.23306469062652,Missing
1411430400,"[11, 13, 15, 32]",10184,Defense Grid 2,"[3, 6, 14, 48, 49, 130, 385]",Defense Grid 2 DG2 is the highlyanticipated sequel to Hidden Path Entertainments 2008 Defense Grid The Awakening Setting the bar as the definitive tower defense game Defense Grid 2 introduces new worlds and threats to test your tower placement strategies With a bold new look a compelling singleplayer campaign and the addition of new game modes online playerversusplayer and multiplayer coop every playthrough brings fun new opportunities and challenges  DG2 comes with a story campaign featuring 21 stunning maps dynamic level movement an expanded story and cast of characters hundreds of challenge mode experiences new multiplayer modes a procedurally driven audio score and the ability for players to build their own levels DG2 also introduces players to DG Architect a level creation tool set connected to Steam Workshop where players can create their own unique levels to share and possibly even sell if selected  DG2 for the PC was funded in part by Dracogen a private investor after a 2012 Kickstarter campaign funded the original games DLC Defense Grid Containment DG2 is developed by Hidden Path Entertainment and published by 505 Games,87.10171680083845,Missing
1410998400,"[12, 15, 16, 31, 32]",8864,Shadowrun: Dragonfall - Director's Cut,"[3, 6, 14, 34, 39, 48, 49, 130, 167, 169]",Shadowrun Dragonfall  Directors Cut is a standalone release of Harebrained Schemes criticallyacclaimed Dragonfall campaign which first premiered as a major expansion for Shadowrun Returns The Directors Cut adds a host of new content and enhancements to the original game 5 allnew missions alternate endings new music a redesigned interface team customization options a revamped combat system and more  making it the definitive version of this oneofakind cyberpunk RPG experience,85.1631835943016,Man Meets Magic  Machine  In 2012 magic returned to our world awakening powerful creatures of myth and legend Among them was the Great Dragon Feuerschwinge who emerged without warning from the mountains of Germany unleashing fire death and untold destruction across the countryside It took German forces nearly four months to finally shoot her down  and when they did their victory became known as The Dragonfall  Its 42 years later  2054  and the world has changed Unchecked advances in technology have blurred the line between man and machine Elves and trolls walk among us ruthless corporations bleed the world dry and Feuerschwinges reign of terror is just a distant memory Germany is splintered  a stable anarchy known as the Flux State controls the city of Berlin Its a place where power is ephemeral almost anything goes and the right connections can be the difference between success and starvation For you and your team of battlescarred shadowrunners theres no better place to earn a quick payday  Now a new threat is rising one that could mean untold chaos and devastation One that soon has you and your team caught on the wrong side of a deadly conspiracy The only clue whispers of the Dragonfall Rumors that the Great Dragon Feuerschwinge may still be alive waiting for the right moment to return
1411603200,[7],61400,KORG DSN-12,[37],KORG DSN12 software makes it easy for anyone to enjoy serious soundcreation and song production with analogue synthesisers,85.0,Missing
1409788800,[9],61991,Tappingo 2,[37],The second Tappingo game for the 3DS eShop Solve pixel art puzzles by making numbered blocks extend into lines Sounds easy Wait until you find out these lines keep running unless they hit something Be smart and use other blocks and lines to stop the line at the correct length,82.0,Missing
1411948800,"[9, 31]",5541,Sherlock Holmes: Crimes & Punishments,"[6, 9, 12, 48, 49, 130]",Crimes  Punishments lets you become the greatest detective of all time Sherlock Holmes Solve six highprofile gripping and varied cases murders disappearances spectacular thefts and sensational cases will sometimes take you to the realms of the fantastic in this stunning game of investigation in the fine tradition of the Conan Doyle novels Crimes  Punishments offers you a large degree of freedom to make moral choices that go beyond merely seeing that justice is done your decisions have a real influence on the game both in terms of your characters reputation and the consequences that arise in a realistic and sometimes unexpected way  Will you listen to your moral sense or will you impartially enforce justice,80.1159586320844,Missing
1411084800,"[11, 13, 15, 31, 32]",13675,Cannon Brawl,"[3, 6, 14, 48, 49, 130]",Cannon Brawl is a 2D action strategy game with big explosions and destructible terrain Command the action from your airship to build cannons capture mines expand your territory and more Choose from a multitude of buildings cannons and towers to assemble a force that will rain destruction from the sky and defeat your enemy Advance your military campaign across the map in single player mode or duke it out in multiplayer mode,80.0,Missing
1411084800,"[7, 8, 9, 31, 32, 33]",11435,6180 The Moon,"[3, 6, 14, 37, 41, 49, 130]",6180 the moon is a platformer game with a unique mechanic It offers a fresh unseen gameplay style by connecting the top and bottom of the screen This allows in a mechanic with delightfully long jumps and no fear of slipping to death  In addition to the unique gameplay 6180 the moon delivers a unique storyline The Sun has gone The Moon sets off on a journey to find the Sun Along the journey will be hazardous courses and deep realizations  This game was cocreated by South Koreas Indie Game Studios Turtle Cream and PokPoong Games The fantastic music was provided by Merry Go Sound,80.0,Missing
1410566400,[4],9621,Super Smash Bros. for Nintendo 3DS,[37],Super Smash Bros for Nintendo 3DS is the first portable entry in the renowned series in which game worlds collide Up to four players battle each other locally or online using some of Nintendos most wellknown and iconic characters across beautifully designed stages inspired by classic portable Nintendo games Its a genuine massive Super Smash Bros experience thats available to play on the go anytime anywhere,75.54484446802675,Missing
1411603200,"[9, 31, 32]",2939,The Vanishing of Ethan Carter,"[6, 48, 49, 130, 385]",In The Vanishing of Ethan Carter you play as Paul Prospero an occult detective who receives a disturbing letter from Ethan Carter and realizes that the boy is in grave danger When Paul arrives in Ethans home of Red Creek Valley he realizes things are even worse than he imagined Ethan has vanished in the wake of a brutal murder which Paul comes to see might not be the only murder to investigate Using both regular and supernatural detective skills Paul must figure out what happened to the missing boy,75.10068757387222,Missing
1411689600,"[31, 32]",8138,Neverending Nightmares,"[3, 6, 14, 46, 48, 72, 130]",Neverending Nightmares is a psychological horror game inspired by the developers actual battle with mental illness In the game you take on the role of Thomas who awakens from a terrible nightmare only to find that he is still dreaming As he descends deeper through the layers of hellish dreamscapes he must hide from horrifying apparitions and outrun his inner demons He must discover which of the horrors he encounters are a manifestation of his own psychological state and figure out what reality will be when he finally wakes up,72.89794850626191,Missing
1410307200,"[12, 32]",36254,The Keep,"[6, 37]",Explore the subterranean depths in this firstperson dungeon crawler with realtime combat a unique rune magic system exploration and puzzle solving This game will awaken memories of what made oldschool dungeons so much fun to play while you fight hunt for hidden treasures and avoid deadly traps,70.0,Missing
1409616000,[25],20058,Warriors Orochi 3: Ultimate,"[9, 46, 48, 49, 130]",Warriors Orochi 3 Ultimate is an enhanced version of the hit action game Warriors Orochi 3 once again combining the much loved heroes of the Dynasty Warriors and Samurai Warriors series The mythology of the Orochi universe expands with a new main storyline which brings the heroes together again into the chaos of battle as they are summoned upon by a mysterious stone The adventure is complemented by side stories offering over 175 scenarios and endings to uncover including the ability to battle from the point of view of various characters and even what if hypothetical stages that exist in a parallel world,67.89079552146525,Missing
1409788800,"[9, 15, 31, 35]",17789,Season Match 3: Curse of the Witch Crow,"[6, 14, 130]",Enter a magical fairytale world and overcome the evil Crow Witch After the Crow Witch captures the Months the world may never see a New Year again,60.0,Missing
1411689600,"[32, 33]",11223,Thief Town,"[3, 6, 14, 34, 39, 48, 130]",Thief Town is a local multiplayer stealth action game set in a pixelperfect rendition of the Wild West Lurk in the crowd emulate nonplayer characters and achieve backstabbing victory,60.0,Missing
1412035200,"[5, 32]",8500,Futuridium EP Deluxe,"[37, 41, 46, 48]",An old school shootem up with a modern twist Futuridium EP offers fast paced non stop hard as hell action with an original 45 minutes soundtrack and colourful glitchy graphic,42.37481473760482,Missing
