first_release_date,genres,id,name,platforms,summary,rating,storyline
1386806400,[13],84712,My Style Studio: Hair Salon,"[37, 41]",Wash color cut curl and style make any hair style you want,Missing,Missing
1386979200,"[5, 9, 31, 33]",79511,Super 4 in 1 Multicart,[19],The Super 4 in 1 Multicart consists of four different games from three different developers each with their own style taste and genre It was funded through Kickstarter as a cartridgebased game for the SNES,Missing,Missing
1386201600,"[13, 14]",78610,Hooked on Bass Fishing,"[37, 159]",A DSiWare fishing game,Missing,Missing
1386201600,"[4, 31]",62876,Gaist Crusher,[37],Gaist Crusher is an action game set in 2064 when the Gaist Crusher Garrison is set up to defend humans against Gaist lifeforms completely encrusted in Gaimetal a metal ore mined by humans since 2047,Missing,Missing
1386201600,"[12, 14]",62739,Inazuma Eleven GO: Galaxy Big Bang,[37],Youths soccer world championship Football Frontier International Vision 2 FFIV2 is held thus Inazuma Japan is announced However to represent Japan elected are players never before seen Many of these never before seen players have never played soccer before but have participated in sports such as boxing rhythmic gymnastics basketball track and field or have never played sports before What on earth will happen to Inazuma Japan,Missing,Missing
1386201600,"[13, 33]",62569,Brilliant Hamsters!,[37],A hamster pet simulator for the 3DS,Missing,Missing
1388448000,"[5, 33]",62503,AstroHawk,[19],Astrohawk is a SNES homebrew developed by Paul Lay from Playsoft the game was originally developed in the 90s but it was until 2014 that was published in cartridge,Missing,Missing
1387411200,"[16, 31, 34]",61181,High School DxD,[37],Highschool DxD is a visual novel from Kadokawa Games based on the events of the first season of the anime,Missing,Missing
1387929600,Missing,57344,Pokémon Bank,[37],Pokémon Bank is an application and service that will allow you to deposit store and manage your Pokémon in private Boxes on the internet Pokémon Bank is a paid service with an annual charge for usage  Pokémon Bank is a powerful resource for players who like to obtain many different kinds of Pokémon or for those who like to raise many Pokémon in preparation for battles and competitions The application has a variety of search functions so you can find the Pokémon youre after among all the Pokémon youve deposited  Pokémon Bank now works with Pokémon Ultra Sun and Pokémon Ultra Moon making it easy to transfer Pokémon from among copies of Pokémon Ultra Sun Pokémon Ultra Moon Pokémon Sun and Pokémon Moonincluding the downloadable versionsto a single game You can also transfer Pokémon youve caught in the Nintendo 3DS Virtual Console versions of Pokémon Gold Pokémon Silver Pokémon Red Pokémon Blue and Pokémon Yellow into your copy of Pokémon Ultra Sun Pokémon Ultra Moon Pokémon Sun or Pokémon Moon Pokémon from Pokémon Omega Ruby Pokémon Alpha Sapphire Pokémon X and Pokémon Y can also be brought into Pokémon Ultra Sun Pokémon Ultra Moon Pokémon Sun and Pokémon Moon in the same way  When you download Pokémon Bank you can also download the free linked application Poké Transporter When you insert a Pokémon Omega Ruby Pokémon Alpha Sapphire Pokémon X or Pokémon Y Game Card into a Nintendo 3DS system you can use Poké Transporter to transfer Pokémon from these games into their own online Boxes Then you can easily transfer those Pokémon into Pokémon Ultra Sun Pokémon Ultra Moon Pokémon Sun and Pokémon Moon using Pokémon Bank,Missing,Missing
1388188800,[13],48367,Chuck Yeagar's Fighter Combat,[18],The greatest pilot in Air Force history needs a new wing man  Are you up for the challenge  Then step right up and into the cockpit in the newest smash hit game for the Nintendo Entertainment System Chuck Yeagers Fighter Combat Your mission is to climb on board one of the raddest air craft ever created the F16C Fighting Falcon and prepare yourself for some of the hottest action around Are you man enough to handle the Gatling funs and sidewinder missiles Can you take the heat of the brigadier general as he critiques your every move Are you bad enough to travel the world fighting for US freedom against gnarly Soviets Well then you came to the right place State of the art 8Bit technology put YOU in the cockpit of this action packed flight sim Its alright if youre too afraid to go alone the two player mode will allow you to have a copilot man your weapons alongside of you,Missing,Missing
1386979200,[12],47649,Seisou no Amazones,[37],Missing,Missing,Missing
1387756800,Missing,42375,Nightmare Busters,[19],Synchronized with the wavelengh of dreams the miserable Tyrant has discovered a way to enter them and convolute what children see hear and feel while they sleep  all for the benefit of his twisted amusement Enter Flynn and his twin brother Floyd two virtuous leprechauns who refuse to sit idly by while the Tyrant weaves his dreadful delusions Get going gents Theres no time to lose,Missing,Missing
1387411200,"[8, 9, 15]",23515,Banana Bliss: Jungle Puzzles,[37],Embark on a fruitful quest with Morris the monkey in this puzzling adventure Discover the dense jungle trails with Morris the monkey and gather all the scattered hearts on Paradise Island for his beloved sweetheart Molly,Missing,Missing
1388016000,"[12, 31]",21880,Final Fantasy X-2 HD Remaster,"[6, 9, 46, 48, 49, 130]",Final Fantasy X2 HD Remaster was released individually in the Japan and Asia regions Outside of these regions only Final Fantasy X has a physical release but it includes a download code for Final Fantasy X2 Those who pick up both Final Fantasy X and Final Fantasy X2 on PlayStation Vita can swap saves between systems to transfer data between the standalone Vita version and the PlayStation 3 counterpart,Missing,Missing
1388016000,"[12, 31]",21899,Final Fantasy X HD Remaster,"[6, 9, 46, 48, 49, 130]",Final Fantasy X HD Remaster was released individually in the Japan and Asia regions Outside of these regions only Final Fantasy X has a physical release but it includes a download code for Final Fantasy X2 Those who pick up both Final Fantasy X and Final Fantasy X2 on PlayStation Vita can swap saves between systems to transfer data between the standalone Vita version and the PlayStation 3 counterpart,89.85912208409859,Missing
1386806400,"[7, 9, 13]",84525,Hello Kitty and the Apron of Magic: Rhythm Cooking,[37],Join Hello Kitty and her friends in the kitchen for this funpacked cooking caper jammed with minigames that see you baking to the beat,87.0,Get ready to cook up a storm because Hello Kitty is back with an allnew rhythm action experience  one thats really packed with flavor  Join Hello Kitty and her friends in the kitchen in this funpacked cookery caper jammed with mini games designed expressly with young players in mind Learn the joys of cooking and the power of rhythm simultaneously making new friends and coming up with tasty treats to the beat
1388016000,"[12, 15]",14144,Final Fantasy X/X-2 HD Remaster,"[6, 9, 46, 48, 49, 130]",Based on the international versions of the games that were previously only released in Japan and Europe FINAL FANTASY XX2 HD Remaster brings these timeless classics forward to the current generation of fans old and new alike,84.1230494540745,FINAL FANTASY X tells the story of a star blitzball player Tidus who journeys with a young and beautiful summoner named Yuna on her quest to save the world of Spira from an endless cycle of destruction wrought by the colossal menace Sin  FINAL FANTASY X2 returns to the world of Spira two years after the beginning of the Eternal Calm Having been shown a mysterious but familiar image in a sphere Yuna becomes a Sphere Hunter and along with her companions Rikku and Paine embarks on a quest around the world to find the answers to the mystery within
1387411200,"[8, 25]",84658,3D Shinobi III: Return of the Ninja Master,[37],Joe Musashis sworn enemies the Neo Zeed have returned,82.0,Missing
1387324800,"[9, 15, 32, 33]",15395,Eufloria HD,"[3, 6, 14, 46, 130]",Experience Eufloria HD the new edition of Eufloria an incredibly addictive ambient strategy game that anyone can play Explore a beautifully realized universe rendered in a style that is unique and compelling  Engage in space exploration conquest plant growth and bio mechanical evolution Conquer asteroids in deep space and use their resources to grow and nurture semiorganic plants and creatures to do your bidding Plan your strategy against AI opponents that all vie for the same resources and offer fierce opposition  Eufloria is easy to learn and enjoyable to master Its a game for everyone Try it now,80.0,Missing
1386806400,"[13, 15, 16]",10996,Nobunaga's Ambition: Sphere of Influence,"[6, 9, 48, 130]",Hailed as one of the best instalments in the franchises history this extremely intricate deep and meticulous strategy game is set against a backdrop of a fragmented nation and asks the player to take up the mantle of a Daimyo a feudal lord of the Sengoku era,80.0,Missing
1386028800,[9],8597,Blek,"[34, 37, 39, 41]",Blek is a 2013 puzzle video game for iOS and Android by Kunabi Brother a team of brothers Denis and Davor Mikan The player draws a snakelike black line that recurs in pattern and velocity across the screen to remove colored dots and avoid black dots It is minimalist in design features excerpts of Erin Gee and takes inspiration from Golan Levin the Bauhaus and Japanese calligraphy The brothers designed the game as a touchscreen adaptation to classic game Snake and worked on the game for over six months It was released in December 2013 for iPad and was later released for other iOS devices and Android  The game received positive reviews and critics praised the games degree of unrestricted play The game reached the top of the Apple App Store charts several months after its release It received a 2014 Apple Design Award and has sold over one million copies,80.0,Missing
1386201600,"[2, 9, 31, 32]",3373,Detective Case and Clown Bot in: Murder in the Hotel Lisbon,"[3, 6, 14, 130]",Murder in the Hotel Lisbon is a videogame inspired by the classic point and click adventures from the 80s and 90s It works through a simple interface of pointing and clicking Everything that is essential for game progression can be clicked like characters objects or doors All the items collected are kept to be used later and are accessible at any time The game can be saved at any time,80.0,A strange murder has occurred in the Hotel Lisbon a man committed suicide with 14 stabs to the back while at the same time he peacefully drank his coffee This case with contradictory facts was too complex for Policeman Garcia to solve so he decided to hire the only detective duo in town capable of solving it the mythical Detective Case and the unmistakable Clown Bot  Together they will solve a network of love relations so complex and so intricate that it would take at least 14 clairvoyants 5 apocalyptic sect prophets who can predict the end of the world and 3 of those gypsies that can read the palm of your hand just to guess the final outcome
1387238400,"[2, 9, 31]",3097,The Walking Dead: Season Two,"[6, 9, 12, 14, 39, 46, 48, 49, 72, 130]",Similar to the previous season The Walking Dead Season Two is a pointandclick adventure game The player in control of Clementine can direct the character around the environment examine and interact with various scenery elements and collect and use objects to advance the story The player can also initiate conversations with nonplayer characters via conversation trees Certain replies from other characters may offer the player multiple choices to select from including the option to stay silent with a limited amount of time to make the selection if the player does not select an option the conversation will continue as if they had stayed quiet Such choices can affect how the other characters will later react to Clementine which can influence later events in the story Other scenes are more actionoriented requiring the player to complete quick time events to avoid Clementine or her allies from getting killed If the player fails these events the game will restart at the start of such scenes Such action scenes may also require the player to make a key decision within a limited time frame such as which of two characters to save from attacking walkers,79.67662027406378,The Walking Dead Season Two continues the story of Clementine a young girl orphaned by the undead apocalypse Left to fend for herself she has been forced to learn how to survive in a world gone mad  Many months have passed since the events seen in Season One of The Walking Dead and Clementine is searching for safety But what can an ordinary child do to stay alive when the living can be just as bad  and sometimes worse  than the dead As Clementine you will be tested by situations and dilemmas that will test your morals and your instinct for survival
1387324800,"[13, 33]",84678,3D After Burner II,[37],3D After Burner II is a completely remastered version of the arcade classic Pilot your F14D fighter through enemy territory blasting away squadrons of enemy fighters This arcade masterpiece now features stereoscopic 3D a choice of real arcade cabinets new difficulty settings as well as visual adjustments options Blast your way through 23 stages to unlock a special mode with even more gameplay enhancements,79.0,Missing
1386806400,"[2, 9, 32]",11276,The Room Two,"[6, 34, 39, 130]",The Room Two continues the timespanning journey of its predecessor while significantly expanding its unique puzzle gameplay Follow a trail of cryptic letters from an enigmatic scientist known only as AS into a compelling world of challenging mystery and tactile exploration,78.111944391668,The games story continues from the previous title in which the player is trapped in a mysterious Nullbased dimension and is following in the footsteps of an acquaintance known only as AS who has discovered these boxes based on the Null element which imbues them with supernatural properties Through a series of notes AS reveals his entrapment in this dimension he has found rooms that are attached to others that have come in contact with Null the material warping the reality around these selfcontained rooms yet linking them together Passage is only possible when the puzzle is solved revealing a piece of Null which when viewed with the players eyepiece reveals the next door The letters from the friend tell the playercharacter to move through each room quickly warning of the risk of insanity to those who are exposed to it too long AS reveals that he had become too far gone to find an escape While working within one of the rooms the player discovers the body of AS who has been trapped with the rooms for many years due to the strange passage of time within Null The player on completing the final room finds the exit leading back to the house where the first game started but chased by tendrils of an evil entity using the Null The playercharacter escapes the house in time as the tendrils cause parts of the house to implode taking away the passage to Null with it
1387324800,"[8, 10, 31]",61925,Bike Rider DX2: Galaxy,[37],Bike Rider DX2 introduces universal locales and guest character DLC,78.0,Missing
1386806400,"[13, 31, 33]",84668,3D Galaxy Force II,[37],Save the galaxy from the Halcyon Empire,76.0,Missing
1386201600,"[12, 31]",4700,Bravely Default,[37],Bravely Default follows the story of main character Tiz a humble shepherd and the lone survivor of a cataclysmic event as he joins a group of loyal companions on a journey to restore balance to the world The battle system is what differentiates Bravely Default from other RPGs Here players can strategically choose when to initiate two complementary commands Brave and Default This innovative system encourages players to think carefully about strategy during every enemy encounter Selecting Brave lets players increase the number of actions a character can take in a turn while Default allows players to store actions for later use,74.26870749077648,Missing
1388016000,"[9, 31, 33]",62258,Bird Mania 3D Christmas,[37],Mojos adventure continues on as he struggles through the harsh winter bypassing Santas elves who are journeying around the globe to deliver gifts in time for Christmas With a boost of Christmas spirit and Santas hat Mojo is more determined than ever to reach his destination,73.0,Missing
1386806400,Missing,62121,Puzzle & Dragons Z,[37],Puzzle  Dragons for 3DS,73.0,Missing
1386892800,"[8, 9, 31, 32]",7641,Teslagrad,"[3, 6, 9, 14, 34, 41, 46, 48, 49, 130]",Teslagrad is a 2D puzzle platformer with action elements where magnetism and other electromagnetic powers are the key to go throughout the game and thereby discover the secrets kept in the long abandoned Tesla Tower Gain new abilities to explore a nonlinear world with more than 100 beautiful handdrawn environments in a steampunkinspired vision of old Europe Jump into an outstanding adventure told through voiceless storytelling writing your own part Armed with ancient Teslamancer technology and your own ingenuity and creativity your path lies through the decrepit Tesla Tower and beyond,72.80151671098918,You play as a young boy who suddenly finds himself embroiled in a longforgotten conspiracy involving the despotic king who has ruled the nation with an iron fist for several years
1386115200,"[2, 9, 12, 31]",2924,Broken Sword 5: The Serpent's Curse,"[3, 6, 14, 46, 48, 49, 130]",Broken Sword 5 The Serpents Curse is a classical point  click adventure It abandons 3D graphics and direct control which were used in the two predecessors and returns to the style of the first two games The only major technical differences are a higher resolution and that the characters are modelled instead of drawn The game uses an intelligent mouse cursor a right click on a hotspot results in looking at the item and a left click triggers an itemspecific action Of course this is the main ingredient of the puzzles collecting items and using them on other items in order to solve problems On some occasions there are also logic puzzles from a zoomedin view on an object eg connecting cables of an engine in order to repair the cars horn Another important part of the game are conversations with the various characters some of them known from previous instalments During the course of the game the controlled character switches between George and Nico A help function supports players who are stuck,72.62325416291367,The story plot centers around the painting La Maledicció George Stobbart and Nicole Collard witness as a masked man steals La Maledicció and kills the gallery owner Both have their motivations to solve the crime George works for the paintings insurer Nico is a reporter and the police are incompetent and so they unravel a conspiracy which is somehow connected to the Gnostic Gospels
1387497600,"[8, 9, 31]",4848,Max: The Curse of Brotherhood,"[6, 12, 48, 49, 130]",In its core Max The Curse of Brotherhood is a physicsbased puzzleplatformer and set in a 25D environment with a free and cinematic camera The game has 7 chapters and 20 levels in total All levels are connected so the game feels like one long journey Besides platforming the gameplay twist is the magic marker which introduces a creative and open approach to how puzzles can be solved Throughout the game the magic marker will gain different powers  The five powers are 1 Earth pillars You can create pillars from the earth to reach higher grounds 2 Tree branches  You can grow trees to use them as platforms springboards rafts and moveable objects Branches also catch fire 3 Vines which work like ropes You can crawl and swing in vines but vines can also be used to tie objects together 4 Water streams can be shaped freely and will move objects as well as Max along their path 5 You must destroy obstacles and defeat Mustachos minions  Each of the five powers are introduced in settings similar to the power themselves The magic marker is triggered by pressing and holding RT and controlled by the right analog stick of the Xbox One controller and while controlling the magic marker Max cannot move at all,69.9481519490086,Max the main protagonist of Max  the Magic Marker arrives home from school one day and finds his younger brother Felix playing in his room and smashing his beloved toys Being annoyed by his little brother Max searches online on the search engine website Giggle for a way to get rid of Felix He immediately stumbles upon a spell which promises to make his brother disappear Reading the spell out loud opens up a mysterious portal from which a giant claw emerges and kidnaps his little brother Felix Realizing the consequences of his actions Max jumps without hesitation into the portal to rescue Felix and enters a magical and hostile world controlled by the evil lord Mustacho and his henchmen
1388448000,"[5, 32, 33]",8356,Astebreed,"[6, 48, 130]",You are Roy Becket a young pilot with dreams of becoming as skilled as his adoptive father When a galactic war with an ancient mechanical alien race reaches its boiling point Roy is forced to spring into action and take control of an otherworldly bipedal war machine in hopes of saving whats left of humanity Joining Roy is a young girl who claims to have escaped the clutches of the nefarious aliens Forever altered through horrible experimentation she now possesses the very abilities humanity will need to push back the doomsday clock Together they must battle an unrelenting army alone and reunite their shattered family The End of All Things is in sight At the edge of eradication stands Astebreed,69.88192420953627,The Filune have made it their mission to eradicate all mankind and it is time for humans to fight back The player Roy Becket has set out to do what his adoptive father Grato Nono could not finish which is saving Estina Nono along with putting an end to the Filune
1388016000,"[7, 8, 31, 33]",47644,Cubit: The Hardcore Platformer Robot,"[6, 37]",A hardcore platforming musical experience  Cubit The Hardcore Platformer Robot is an actionpacked platform game where music plays a very important role  With only one button to jump you must help Cubit to go from platform to platform while you avoid obstacles and enemies through the different scenes of the game  Perhaps you think this makes this game not difficult right Well you are right this game is not difficult this game is Hardcore  Choose the path you want to do in each game and reach each of the 3 endings available  Features  Beware This videogame has guest characters from other videogames  3 different endings  2 game modes for all types of gamers as well as Hardcore gamers  A soundtrack that will send you back to the dance floor  24 challenges to enrol  A videogame fully created by just one person  Will you reach the end,63.0,Missing
1388361600,"[4, 25, 32, 33]",10116,Croixleur Sigma,"[6, 46, 48, 130]",Tonight in the Queens realm of Ilance two prodigies representing the Knight and Aristocrat factions will do battle in the Adjuvant Trial This ritual which has been held since the founding of the nation decides which faction will hold military and political authority and protect the Queen the living symbol of the realm The fate of the nation is at stake as these two girls set aside their childhood friendship and undergo a trial in which there can be only one victor  Croixleur Sigma is 60FPS of high speed hackandslash arcade action game by Japanese indie developer souvenir circ and featuring gameplay reminiscent of the Devil May Cry series Bloody Palace mode,60.0,Missing
1386201600,[25],20040,Attack on Titan: Humanity in Chains,[37],Based on the hit Attack on Titan anime and manga players will defend the three Walls from invading Titans as a member of the elite Scout Regiment with their omnidirectional mobility gear and blades Based on the upcoming Japanese remake of an earlier Attack on Titan game Humanity in Chains will be the first Attack on Titan game to reach North American shores and will release exclusively on the Nintendo eShop for Nintendo 3DS in May 2015 with the original Japanese audio and English subtitles,59.0,Missing
1387411200,"[13, 31, 34]",13199,Amnesia: Memories,"[6, 46, 130]",Amnesia Memories known in Japan as AMNESIA V Edition is a Japanese otome visual novel game The game is a remaster of the original first game in Amnesia series released on the Playstation Portable Like other otome games players will be controlling the main female character and find her love interest from various male characters from the game  The game starts when the female main character wakes up without any memory of her past or who she is With the help of Orion a mysterious gentleman who appears to be in her side when she wakes up they venture the world to find her lost memory During their journey the female protagonist receives a call from another man whom she might know but cant remember,50.92416908623119,A story that takes place in a fictional world  It was the 1st of August  That morning when she awoke the heroine found herself without any memories from before August 1st Everything from the sort of life she lived to the relationships she had was a blank  A young boy named Orion appeared in front of her referring to himself as a spirit Under Orions guidance the heroine began the struggle to regain her memories She searched her house for clues about her everyday life and received a message on her phone  What was displayed on the screen was an unknown name to her  Now she is asked to meet with him a boyfriend whose name and face she doesnt know In a position where who to trust is uncertain the heroine must move in a way that her memory loss remains undetected by her partner Because of this the story becomes tangled in complex ways  With no memories of him our heroine will write a new love story starting today
1386892800,"[2, 9, 31, 32]",18734,Violett,"[3, 6, 14, 39, 48, 130]",Set in a world full of wonders quirks and things from beyond our reality Violett is a remarkable adventure game that will push your brain to the limits and engross you completely,50.0,Dragged by her parents a young and rebellious teenage girl  Violett moves to an old spooky house in the middle of nowhere Forced away from her friends and life in the city she imagines how boring life in countryside will be spending day after day bored in her room with absolutely nothing to do But what she cannot imagine is that in just few moments shell have the adventure of her life  A spark of light from the nearby mouse hole catches her attention she reaches inside and in a blink of an eye shes in a completely different place So familiar yet so distant So magnificent and yet dangerous A place where frogs singing operas are daily occurrence garden gnomes are emissaries from another dimension and power of telekinesis is not freaking anyone out Now only your wit and luck can help her unite with her parents  Rack your brain on intricate puzzles Use the power of telekinesis to get you out of your troubles Fight the evil spider queen that wants to make you her new trophy Use your touch to roam the beautiful and slightly psychedelic world inspired by Alice in Wonderland Dali and other great works
1386288000,"[12, 31, 32]",7196,Ravensword: Shadowlands,"[3, 6, 14, 34, 39, 48, 49, 130]",Ravensword brings unprecedented visuals to the role playing and adventure genre Explore a vast and richly detailed world gather powerful weapons collect hundreds of items increase your skills and follow a deep storyline to solve the mysteries of the Kingdom of Tyreas  The game has received many comparison to open world roleplaying games in the Elder Scrolls series of games such as Skyrim  Combat has three main types with exceptions Two melee and ranged are equipment based There are various melee and ranged combat styles Each style has separate skills and equipment that are individually trained Magic also has different spells but all are trained similarly using similar equipment and the same skills,50.0,After the fall of Ravengard the world descended into chaos The Kingdom of Tyreas stood alone against a sea of dark elven invaders The Ravensword was lost and the dark times began As a descendant of an ancient line of kings you alone have the power to wield the Ravensword again and restore that which was lost
