first_release_date,genres,id,name,platforms,summary,rating,storyline
1394496000,[5],2115,Titanfall,"[6, 12, 49]",In Titanfall players fight on a wartorn planet in sixonsix online multiplayeronly matches as mechstyle Titans and their pilots The games action is fastpaced as pilots players can run along walls and link jumps together parkourstyle use a variety of futuristic military weapons and employ one of three special abilities cloaking stimming increasing speed and health regeneration and radar pinging as Titans players are equipped with more destructive armaments and special protective shields with no limit to their abilities besides cooldown and reloading,80.1841453444897,Missing
1395964800,"[10, 13, 14]",7692,MXGP: The Official Motocross Videogame,"[6, 9, 12, 46, 48]",The only official MXGP videogame all the riders and bikes from MX1 and MX2 Race on 11 scale official championship tracks Career mode takes you from Debut Season to MX1 The game physics and dual stick control allow for separate control of bike and rider unprecedented realism in your hands,80.0,Missing
1394496000,"[12, 31]",2368,Dark Souls II,"[6, 9, 12]",The unique oldschool action rpg experience captivated imaginations of gamers worldwide with incredible challenge and intense emotional reward Dark Souls II brings the franchises renowned difficulty  gripping gameplay innovations to both single and multiplayer experiences  Immerse yourself into mindbending environments filled with new twisted monsters and deadly bosses that could only come from the imagination of from software A wide range of threats will prey on human senses  phobias  auditory hallucinations vertigo acrophobia etc,79.0949011214146,Missing
1395100800,"[5, 12, 15, 31]",5328,Metal Gear Solid V: Ground Zeroes,"[6, 9, 12, 48, 49]",Metal Gear Solid V Ground Zeroes is a prologue to Metal Gear Solid V The Phantom Pain It offers players new sneaking and traversal methods compared to its predecessors as well as the choice in what order the story events take place by selecting missions by advance The most important change for this title is the shift to an open world design with a realtime day and night cycle doing away with the linear mission approach of previous games The game was originally developed as a mission for The Phantom Pain but an extended development time resulted in director Hideo Kojima splitting the specific portion of the game as a standalone product so that players could get early access to Metal Gear Solid V,75.88902599599439,The game is set in 1975 after the events of Metal Gear Solid Peace Walker Snake works with Militaires Sans Frontières and needs to infiltrate an American site named Camp Omega on Cuba where Cipher agent Paz and child soldier Chico two returning characters from Peace Walker are held
1394496000,"[8, 32]",9567,TowerFall Ascension,"[3, 6, 14, 46, 48, 49, 72]",Enter the land of TowerFall with your friends and engage in the noble and brutal tradition of bowandarrow combat TowerFall is an archery combat platformer for 14 players with an arcade coop mode and hilarious intense versus matches The core mechanics are simple and accessible but combat is fast and fierce The focus is on player mastery and friendly rivalry  TowerFall Ascension is an enhanced version of the original Ouya release TowerFall Ascension was initially released on PlayStation 4 and Windows through Steam in March 2014 with Mac and Linux versions available soon after A Vita and Xbox One version have also been released  The original Ouya game was eventually updated with Ascensions content in August 2014 according to the archived page but the pages release date was later changed to November 2016  A Nintendo Switch version of the game under the original title of TowerFall was released in 2018 with all the content from Acension and the Dark World expansion as well as some new exclusive features and updates,75.44504898327261,Missing
1395705600,"[25, 31]",6303,Castlevania: Lords of Shadow 2 - Revelations,"[6, 9, 12]",Play as Alucard in this extensive add on for Castlevania Lords of Shadow 2 The immersive story is expanded further as new branches of the plot are uncovered along with rich new environments and challenging puzzles Fight creatures of darkness and discover the true extent of Alucards involvement in Draculas story his deal with death and his fight against Satan Experience a whole new aspect of the thrilling conclusion to the Lords of Shadow saga including some enlightening revelations,70.27682780692989,Missing
1393891200,"[2, 9, 31]",17141,Clockwork Tales: Of Glass and Ink,"[3, 6, 14, 48, 49]",Clockwork Tales Of Glass and Ink is an adventure game in the steampunk genre It is a detective drama featuring action elements such espionage monster battles and even hanggliding A continuing string of strange earthquakes are causing the worlds cities to crumble to ruin Dr Ambrose Inkone of the foremost minds of the technological revolutionhopes to expose the underlying cause of this supernatural phenomenon His research leads him to Hochwald a town nestled high in the mountains near the mysterious Barber family castle Yet shortly after arriving at the estate Dr Ink disappears Its up to Dr Inks longtime friend and confidante Agent Evangeline Glass to save Dr Ink and reveal what is causing the earthquakes With only a mechanical raven to guide her she must storm the wellsecured castle and face the General Engineer of Gottland,70.18763627010948,Missing
1394064000,"[8, 12, 31, 32, 33]",24569,Devious Dungeon,"[6, 34, 39, 46, 48, 49, 130]",Set in the Dark Ages Devious Dungeon is a medieval focused action platformer title  Under orders by the King you will assume the control of a Knight instructed to head into the catacombs beneath the Kingdom to slay the fowl beasts and monstrosities that have invaded the murky depths You must venture deep within the dungeons eliminating the threat Slay monsters collect loot level up and upgrade your gear  Only a true champion will be victorious,70.0,Missing
1395705600,"[12, 15, 31, 36]",5607,Smite,"[6, 14, 48, 49, 130]",Smite is the online battleground of the gods Players choose from a diverse cast of deities and use their unique powers to triumph over the opposition in 5v5 team matches Smite is a new take on the MOBA genre rather than observing from above the action the games third person perspective puts players into the thick of combat Instead of clicking the mouse to move players use the familiar WASD keys to move and fight their way through Smites dynamic battlegrounds,69.97872204065209,Missing
1395705600,"[5, 8, 12, 15, 31, 32]",6147,Mercenary Kings,"[6, 14, 46, 48, 49]",In this frantic 2D action game you are part of the Mercenary Kings the most skilled team of warriorsforhire on Earth but when your comrades have fallen and the fearsome forces of CLAW have seized an islandwide top secret Laboratory Base you must do what it takes to stop them  But youre not going in unprepared Your backup is made of a crew of rogue geniuses and experts of their field Able to craft  customize gunsnblades or upgrading body armor youve never been this ready to join the fight  Whether its solo or with friends move out cut down CLAW and save the world,69.28866934627843,Missing
1395878400,"[2, 9, 31]",17140,Nightmares from the Deep 3: Davy Jones,"[3, 6, 14, 48, 49]",Nightmares form the Deep 3 Davy Jones  get ready for the final chapter of the epic pirate trilogy Become a fearless museum custodian Sara Black to face your greatest enemy the legendary pirate Davy Jones Discover his greatest secret and save your daughter,66.48931723979611,After a series of mysterious notes give Sara the evidence she needs to prove to the world the existence of the historical figure of Davy Jones she calls a press conference to reveal what she has learned that both Davy Jones and his mythical treasure are real hidden away on a cursed island  Suddenly Davy Joness sails appear on the horizon and the undead pirate enters the museum to kidnap Sara and her daughter  They are taken to the hold of Joness ship In order to save her mother Corey Black agrees to sign a dark pact with the Sea Devil himself  Sara Black must face her hardest task yet in order to save her daughter from the soulstealing pact with Davy Jones she must find a way to cancel it  Will she succeed Who is the voodoo witch who lives on the cursed island Or the brilliant alchemist Why does the ghost of a beautiful young girl roam Davy Joness island and what is her connection to the legend
1395100800,"[25, 31]",5617,Yaiba: Ninja Gaiden Z,"[6, 9, 12]",Step into a living comic book in this new take on the Ninja Gaiden series Brandishing his ninja sword and the mecha weapons in his cyber arm Yaiba slaughters zombies with brutal overthetop abandon Will you slice enemies to pieces crush them with Yaibas cyborg arm or just rip off a zombies arms to use as nunchucks,64.92174467456705,Missing
1394582400,[15],24232,The Bluecoats: North vs. South,"[6, 9, 12, 14, 39]",1861 The Civil War has been declared in the United States Two clans are fighting The abolitionist Union and the proslavery Confederates NORTH vs SOUTH is inspired from THE BLUE COATS comic book Youll relive the biggest events of this battle with Sergeant Chesterfield and Corporal Butch,50.0,Missing
