first_release_date,genres,id,name,platforms,summary,rating,storyline
1250467200,[32],11054,Power Hour,[12],Can you make it 60 minutes in this old school drinking game Play your music while playing with your friends,Missing,Missing
1251158400,"[5, 11, 15]",7156,Raven Squad: Operation Hidden Dagger,"[6, 12]",Raven Squad Operation Hidden Dagger is a real time strategy and tactical first person shooter It is developed by Atomic Motion and published by Evolved Games and SouthPeak Interactive Raven Squad puts players in control of two groups of mercenary squads who have crash landed behind enemy lines in the Amazonian jungles Each squad member has different skills which the player must use,Missing,Missing
1251331200,[13],6971,Dream Club,"[9, 12, 38]",Dream Club is a dating sim video game developed by Tamsoft and published by D3 Publisher for the Xbox 360 PlayStation Portable and PlayStation 3 The game was released on August 27 2009,Missing,Missing
1249344000,"[9, 25, 31]",4729,Brave: A Warrior's Tale,"[5, 12]",Set in a fantastic world based upon the mythology of Native America Brave A Warriors Tale plays as a series of flashbacks in which a now elderly Brave describes the events of his life Between the warriors tales of his youth the player takes control of Courage a young boy who takes lessons from his elders experiences to stop the current threat to their village The game provides players expansive exploration and ingame interactivity on their quest to defeat the sources of evil continuously offering a significant challenge to players as they advance through a world of untamed wilderness Brave is able to transform into various animals track prey and battle enemies that stand in his way with bows and arrows tomahawks and a variety of ancient powers,Missing,Missing
1251158400,"[25, 31]",500,Batman: Arkham Asylum,"[6, 9, 12, 14, 72, 130]",Using a great variety of gadgets you must make your way around the island and the asylums halls to find and stop the joker The game uses a 3button combat system but with a great number of gadget abilites which Batman can unlock This makes for a very cinematic combat experience when fighting the Jokers goons,85.86422670507073,After the Joker assaults Gotham City Hall he is caught by Batman and taken to Arkham Asylum which temporarily houses many members of the Jokers gang who were transferred after a fire at Blackgate Prison Believing the Joker allowed himself to be captured Batman accompanies him into the asylum The Jokers plan is revealed as Harley Quinn takes control of the security and the Joker escapes into the facility aided by a corrupt guard who kidnaps Commissioner Gordon The Joker threatens to detonate bombs hidden around Gotham City if anyone tries to enter Arkham forcing Batman to work alone Tracking Quinn to the medical facility to rescue Gordon Batman is exposed to the Scarecrows fear toxin and hallucinates seeing Gordons death and the corpses of his parents talking to him After fighting off Scarecrow Batman finds and subdues Quinn before rescuing Gordon The Joker then directs Batman to the captured Bane who has been experimented on by asylum doctor Penelope Young The Joker frees Bane and Batman is forced to fight him during which Quinn escapes Afterward he goes to a secret Batcave installation he had hidden on the island where Batman restocks his gadgets  There Batman learns that the Joker returned to the asylum to gain access to Young who has been developing Titana more powerful version of the Venom drug that gives Bane his strengthintending to use it to help patients survive more strenuous therapies Young learned that the Joker had been funding her research to create an army of superhuman henchmen her refusal to hand over the formula precipitated Jokers return to the Asylum While searching for Young Batman is again attacked by Scarecrow and the fear toxin and hallucinates the night of his parents deaths After he recovers Batman destroys Youngs Titan formula and rescues Young from Victor Zsasz An explosion kills Young and the Joker obtains the completed batches of Titan  At the Penitentiary Quinn releases Poison Ivy from her cell before being imprisoned by Batman Quinn accidentally reveals that Joker has a Titan production facility in the Arkham botanical gardens Batman travels there and learns that Titan is created by genetically modified plants He enlists Ivys help to create an antidote and learns that it can only be made from spores found exclusively in Killer Crocs lair in a sewer En route to Croc Batman is again attacked by Scarecrow and overcomes several doses of fear toxin Meanwhile Joker injects Ivy with Titan enhancing her powers Ivy begins ravaging Arkham Island with giant mutant plants Pursued by Batman into Crocs lair Scarecrow is attacked by Croc and dragged underwater Batman recovers the necessary spores and subdues Croc before returning to the Batcave but can only synthesize one dose of the antidote before Ivys plants breach the cave and destroy his equipment  Batman returns to the botanical gardens and defeats Ivy halting the rampaging plants The Joker announces that the preparations for his party are finally complete and Batman travels to the asylums visitor center where the Jokers applauding henchmen welcome him The Joker reveals he has recaptured Gordon and tries to shoot him with a Titanfilled dart Batman leaps to Gordons defense and is shot instead Batman attempts to resist the change and an upset Joker takes an overdose of Titan mutating into a massive monster In a makeshift arena on the buildings roof the Joker challenges Batman to a fight as Titaninduced monsters in front of news helicopters Batman refuses to transform uses the antidote on himself and defeats the Titanaffected Joker and his henchmen knocking his nemesis unconscious with an explosive gelenhanced punch In the aftermath those affected by Titan begin to revert to normal including the Jokerwho is restrained and taken into custody as police officers retake the asylum Batman overhears a call about a crime led by TwoFace in progress and flies back to Gotham City in the Batwing In a postcredits scene a crate of Titan formula is shown floating in the ocean near the asylum when a hand surfaces and grabs it
1250640000,"[5, 8, 9, 31]",11328,Shadow Complex,"[6, 12, 48, 49]",Shadow Complex is presented in 25D format the game world is fully threedimensional but the player can only move in two dimensions simulating the environment of a classic sidescrolling video game Enemies can however move in any direction and autoaim is utilized to allow the player to fire at nearby enemies or objects both inside and outside of the 2D plane The player can use the right control stick to aim with a laser sight Gameplay in Shadow Complex was inspired by Super Metroid and Castlevania Symphony of the Night The gameplay takes many cues from Metroid the player can move freely throughout the expansive game world defeating enemies with a variety of weapons and as they overcome challenges they gain new abilities and weapons which allow them to reach new areas The game rewards the player with experience points as they complete objectives and defeat enemies The player can gain experience levels each level boosting basic attributes of the character These experience levels grant the player skills such as improved gunfire precision or damage resistance Special rewards such as revealing the full map and unlimited special ammo are granted at specific levels When the player starts a new game they will lose all the weapons and items that they have acquired but will keep the characters experience level and any benefits they have already received from that experience In addition to the main campaign a number of challenge levels called Proving Grounds are available generally requiring the player to make it to the exit of a room using a limited set of items and health Players are ranked based on time of completion and any scoring objectives when they complete the level Scores and other statistics from the main campaign and the training group are tracked via online leaderboards A remastered version and port was announced during the 215 Game Awards to be released for PS4 Xbox One PC,85.74619336148479,Missing
1249516800,"[12, 31]",7061,Magna Carta 2,[12],Magnacarta 2 introduces an original new storyline driven by intense themes of love hate politics betrayal and the ultimate question of choosing ones own fate Players are immersed in the world of the Lanzheim Continent a conflictridden land deeply divided by a fierce civil war,80.0,Missing
1250035200,"[8, 9, 10, 14]",2145,Trials HD,"[6, 12, 49]",Trials HD is a fullfeatured physicsbased motorcycle racing game with more than 50 tracks in two unique game modes Race Mode emphasizes balance skill and control as you tackle indoor obstacle tracks Skill Mode features extreme skill games in which explosions crashes and injuries cannot  and sometimes should not  be avoided,77.097454068373,The player must guide a trial motorcycle with exaggerated physics through various obstacles to reach each stages finish line
1249344000,[5],4877,G.I. Joe: The Rise of Cobra,"[5, 8, 9, 12, 38, 55]",After the events of the film Duke and Scarlett travels to the Arctic and free Heavy Duty Ripcord and Snake Eyes from the MARS Detention Center Also they fight the Baroness and bring her to the Pit In Egypt the Joes learn that Cobra is taking the Apep Gem and must defeat Firefly In the jungle the Joes learn that Cobra is making a pyramidlike building in the middle of the jungle From there the Joes must defeat James McCullen who now takes the identity of Destro at the rooftop of the pyramid building Finally they must defeat the Cobra Commander and Storm Shadow at North Magnetic Pole Volcano base,75.0,Missing
1250121600,"[13, 14]",4985,Madden NFL 10,"[9, 12]",Madden NFL 10 also lets you take your fight online with an allnew Online Franchise mode complete with 32 teams NFLstyle drafts and a custom league webpage Add to that the most immersive broadcast presentation to date and Madden NFL 10 gives you everything you see on Sundays minus the grass,74.9586729125945,Missing
1251158400,"[5, 12, 24]",13781,Mass Effect: Pinnacle Station,"[6, 12]",Pinnacle Station is the second DLC pack for Mass Effect  Test the limits of your combat prowess aboard a remote topsecret Alliance space station Do you have what it takes to hold the top spot amongst the best of the best This module includes a new landable space station 13 exciting combat scenarios and approximately 23 hours of game play Required you must achieve Spectre status before embarking on this mission,73.32270881559805,Missing
1250553600,[5],569,Wolfenstein,"[6, 9, 12]",Wolfenstein is the direct sequel to Return to Castle Wolfenstein and Spear of DestinyWolfenstein RPG It featured a reimagined disguised darkhaired BJ Blazkowicz retaining the unshaven look seen in Return to Castle Wolfenstein and dressed in civilian clothes rather than his usual military uniform  The game mainly consists of the player shooting his way through hordes of different types of Nazis ranging from normal soldier to ninjas To deal with the large amount of enemies the player has access to many typical WWIIweapons like the German MP40 or K98 rifle In addition during the course of the game he finds the medallion and learns four powers While at first entering the Veil only allows him so see enemies more clearly and use strange flying creatures as bombs he is later able to slow down time surround himself with a protective shield or make himself stronger However the medallions powers drain its energy which needs to be refilled at powerspots that are nearly invisible in the real world,71.87584119888966,The story is set in the fictional town of Isenstadt during World War II which the Nazis have enforced martial law in order to excavate rare Nachtsonne crystals necessary to access the Black Sun dimension BJ Blazkowicz is sent to Isenstadt to find and retrieve the Thule Medallion and 4 crystals to prevent the Nazis from using it
1249257600,"[5, 12]",10300,Fallout 3: Mothership Zeta,"[6, 9, 12]",Defy hostile alien abductors and fight your way off of the massive Mothership Zeta orbiting Earth miles above the Capital Wasteland Mothership Zeta takes Fallout 3 in an entirely new direction  outer space Meet new characters and join with them in a desperate bid to escape the Aliens clutches To do so youll wield powerful new weapons like the Alien Atomizer Alien Disintegrator and Drone Cannon and deck yourself out in brand new outfits like the GeminiEra Spacesuit and even Samurai Armor,71.56373124800874,Missing
1249516800,[14],4680,Ashes Cricket 2009,"[5, 6, 9, 12]",Ashes Cricket 2009 is a cricket video game developed by Transmission Games and published by Codemasters in the UK and by Atari in Australia It has been released for the PlayStation 3 Xbox 360 and Microsoft Windows A Wii version developed by Gusto Games has also been released The Wii version was released simply as Cricket in Australia A sequel International Cricket 2010 was released on 18 June 2010  The game is licensed by the ECB England and Wales Cricket Board Cricket Australia and the Marylebone Cricket Club MCC owners of the Ashes Urn It includes all the official players of the Australian cricket team and the England cricket team however the other teams are not licensed,68.35057620848296,Missing
1249430400,[25],21848,Teenage Mutant Ninja Turtles: Turtles in Time Re-Shelled,"[9, 12]",Teenage Mutant Ninja Turtles Turtles in Time ReShelled is an enhanced remake of the 1991 arcade game Teenage Mutant Ninja Turtles Turtles in Time which itself is a sequel to the original Teenage Mutant Ninja Turtles arcade game Both of the original arcade games were produced by Konami It is a side scrolling beat em up mostly based on the 1987 animated series the Teenage Mutant Ninja Turtles Adventures and the second movie  It was developed and published by Ubisoft Singapore for the PlayStation 3 and Xbox 360 It was released worldwide on August 5 2009 on Xbox Live Arcade and September 10 2009 on the PlayStation Network The game was later delisted from the Xbox Live Marketplace and the PlayStation Store in June 2011 due to an expired license,59.81261266969383,The game begins as the turtles watch a television newscast of April ONeil reporting from Liberty Island Suddenly Krang flies in using his giant exosuit and steals the Statue of Liberty Immediately thereafter Shredder hijacks the airwaves to laugh at the turtles They head to downtown New York and pursue the Foot Clan through the streets and the city sewers where Shredder sends them through a time warp The turtles then have to fight Shredders army through multiple eras of time to defeat him
1251331200,[31],17475,Star Wars: The Force Unleashed - Tatooine Mission Pack,"[6, 9, 12]",Artoodetoo and SeeThreepio have crashlanded on Tatooine carrying important data that the Apprentice Starkiller must intercept After fighting Jawas Tusken Raiders and Jabba the Hutts minions Starkiller must battle the famed bounty hunter Boba Fett before engaging in a final confrontation with one of the galaxys last remaining Jedi    This pack is included in the Ultimate Sith Edition,47.663045,R2D2 and C3PO have crashlanded on Tatooine carrying important data that the Apprentice Starkiller must intercept After fighting Jawas Tusken Raiders and Jabba the Hutts minions Starkiller must battle the famed bounty hunter Boba Fett before engaging in a final confrontation with one of the galaxys last remaining Jedi
