first_release_date,id,name,platforms,genres,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
1524096000,95113,Steampunk Tower 2,"[6, 14, 48, 49, 130]","[15, 31, 32]",Steampunk Tower 2 is an actionstrategy game set in the alternative Steampunk universe In Lord Binghams military service there is a new secret weapon under your command the gigantic aircraft Carrier transporting the Battle Tower,Missing,80.0,0.0,20.57,22.6,65.0,5.0,9.0
1523318400,80985,Deployment,"[6, 48, 49, 130]","[5, 14, 15, 32]",Time to DEPLOY Take your friends and get ready for the epic battles in Deployment the new multiplayer online topdown shooter game from the creators of the We Are The Dwarves,Missing,80.0,0.0,1.4,1.78,55.0,2.0,3.0
1524182400,136396,Hollow Knight: Lifeblood,"[3, 6, 14, 130]","[8, 25, 31, 32]",Lifeblood is a DLC for Hollow Knight and is the third out of the four free contents that were released This DLC was announced on the 23rd of March 2018 and was released on the 20th of April 2018  Lifeblood Overview Lifeblood mainly focused on enhancing certain aspects of the game such as  An optimizable theme allowing players to change the background of the title screen Visual Changes to the game such as using charms locations and new animations Buffs and Nerfs to Combat Enemies and Bosses such as Added two new attacks to the Traitor Lord Hivelings appearance is larger and has increased health A stagger can be performed on The Collector Hive Guardians deals two masks of damage to The Knight Upon Death a Volatile Mosskin quickly explodes A Husk Hive grew in size is faster and summons Hivelings in a shorter period of time A Desolate Dive can no longer be used on a Flukemarm The Knight must wear the Grimmchild charm to gain access into facing Nightmare King Grimm Stagger Animation of the False Knight is faster The spore cloud released by a Fungified Husk is bigger Added dialogue to NPCs Added and optimized sound effects in the game Changes made to some Charms The damage dealt by the Flukenest has been reduced and costs 3 notches Weaverlings from the Weaversong deals more damage has a new animation and can inflict stagger on bosses Jonis Blessing has decreased its value of providing 50 1 HP to 40 1 HP Fury of the Fallen now has a red smoke when it is used instead of a red aura Other than the changes done and added Lifeblood also introduces a boss and a new mapping tool listed below,Missing,79.84101839619561,nan,nan,nan,nan,nan,nan
1522800000,95076,Oddmar,"[14, 34, 39, 130]","[8, 31]",Oddmar struggles with life in his village and is not worthy of a place in Valhalla He is shunned by his fellow Vikings and must redeem himself of his squandered potential One day he is offered an opportunity to prove himself but at a price  IMMERSE yourself in an epic Viking story animated as a motion comic  JOURNEY through 24 beautifully handcrafted levels of physicsbased puzzles and platforming challenges  DISCOVER your true power with magically imbued weapons and shields  ENCOUNTER new friends and foes on your journey through magical forests snowy mountains and treacherous mines  Oddmar supports Google Play game saves and game controllers,Missing,75.56713716894342,3.8,6.0,6.34,79.0,24.0,18.0
1523318400,28286,Masters of Anima,"[6, 48, 49, 130]","[11, 12, 13, 15, 31]",Go to the aid of your future bride using the powers of Anima to summon an army of magical Guardians in your quest to defeat Zahrs dreaded Golems Learn to control new types of Guardians on your adventure each with their own unique talents and abilities useful to explore the vast world of Spark and reveal its secrets as well as to take down the formidable bosses that stand in your way As your victories rack up acquire new powers and abilities for both yourself and your Guardians to become a true Master of Anima,Missing,74.00850386652411,5.15,7.33,8.35,60.0,12.0,14.0
1523491200,96169,Don't Starve: Nintendo Switch Edition,[130],[31],In Dont Starve Nintendo Switch Edition you play as Wilson an intrepid Gentleman Scientist who has been trapped by a demon and transported to a mysterious wilderness world Enter a bizarre and unexplored world full of strange creatures dangers and surprises Learn to exploit the environment and its inhabitants to escape and find your way back home,Missing,74.0,nan,nan,nan,nan,nan,nan
1524700800,90687,Dillon's Dead-Heat Breakers,"[37, 137]",[15],Showdown in the postapocalyptic frontier  As a team defend a postapocalyptic wild west from an invasion of transforming rock monsters alongside your Mii character Dillon the armadillo and his squirrel engineer Russ Recruit hired gunners to back you up in battle and then roll into fights and highspeed chases and take down waves of enemies as Dillonthe Red Flash himself  Eighty years ago a cataclysmic event devastated the world Holed up in The City and outlying frontier towns no survivor is safe now that a mysterious ship has unleashed an army of supercharged monsters So prepare for battle gather resources by helping local businesses and winning races Then stock up man the towers and strengthen barricades to protect each villages livestock Discover new strategies to take out over 30 different types of enemies some swim some dig some are electrified poisonous armoredeven flying Monsters transform into wheeled forms racing into actionpacked highspeed chases,Missing,73.0,18.22,26.82,0.0,63.0,3.0,9.0
1522886400,88391,Urban Trial Playground,"[3, 6, 14, 130]","[10, 13, 14, 32, 33]",Backflip from the rooftops over palm trees and sand dunes in Urban Trial Playground and become the ultimate stunt racer,Missing,73.0,2.35,3.88,6.41,55.0,11.0,17.0
1522713600,26970,Minit,"[3, 6, 14, 34, 39, 48, 49, 130]","[9, 12, 31, 32]",Minit is a peculiar little adventure played sixty seconds at a time,Missing,71.86069976649142,1.65,2.2,3.86,73.0,574.0,995.0
1524182400,96202,The Way Remastered,[130],"[8, 9, 31]",A remastered version of an awardwinning puzzle platformer  The Way Remastered tells a story about a member of space explorers team who lost his beloved and cannot accept her death During one of his expeditions he discovers ancient writings that testify the existence of a method for obtaining eternal life Hoping to get his beloved back he decides to return to the alien planet However the planet hides many secrets and dangers that he must face  A storybased puzzle platformer with stunning graphics and soundtrack made by Panu Talus,Missing,71.20061868764043,nan,nan,nan,nan,nan,nan
1524182400,77187,Bud Spencer & Terence Hill: Slaps and Beans,"[3, 6, 14, 48, 49, 130]","[4, 25, 31, 32, 33]",Bud Spencer and Terence Hill in their first virtual adventure Slaps And Beans is a cooperative or single player scrolling beat em up game with the addition of platform elements and minigames in which youll interpret the characters of Bud Spencer and Terence Hill,Missing,70.92719414609464,nan,nan,nan,nan,nan,nan
1523577600,54820,Dead In Vinland,"[6, 14, 130]","[12, 13, 15, 31, 32]",Dead In Vinland is a survivalmanagement game with RPG and adventure elements Exiled on an unknow island lead Eirik and his family to their survival Manage their physical and mental health explore the island organize your camp deal with other human beings discover esoteric mysteries,Missing,70.4173253698299,35.98,49.16,67.17,66.0,15.0,13.0
1523491200,27359,Tower of Time,"[3, 6, 39, 48, 49, 130]","[11, 12, 15, 24, 31, 32]",RPG with 3d graphics real time combat and deep and mature story with real time combat with time manipulation tactical and challenging battles seven diverse classes to choose for 4man party and more,You live in a broken world Long time ago a great cataclysm had shattered the world and destroyed grand civilization of your ancestors Yet little is know about the origins since history is all but forgotten Remaining survivors are slowly dying off You task to to reach a bottom of the tower buried upside down for within there lies a mysterious power that can help you save what little remains,70.13313967434061,34.67,40.02,47.21,67.0,28.0,40.0
1524268800,104447,Shred! 2 - ft Sam Pilgrim,"[6, 14, 34, 39, 48, 49, 130]","[10, 13, 14, 32, 33]",Ride as Freeride legend Sam Pilgrim and use the advanced trick system to bust out insane combos in over 40 levels including Big Mountain Downhill Slopestyle and Street,Missing,70.0,6.42,0.0,0.0,75.0,1.0,1.0
1524960000,99656,Demon's Rise - War for the Deep,"[6, 130]","[12, 15, 31, 32]",A turnbased tactical RPG with 30 character classes and 50 hours of gameplay,Missing,70.0,9.7,0.0,0.0,60.0,1.0,1.0
1524528000,97899,Demon's Rise - Lords of Chaos,"[6, 130]","[12, 15, 31, 32]",Demons Rise Lords of Chaos is a turnbased tactical RPG set in a brutal and unforgiving fantasy world Taking place amidst a horrific war in the cold north the campaign will see your party fight innumerable enemies huge monsters and powerful sorcerers Victory will require the tactical use of terrain morale formations and magic Build an increasingly powerful war band command demonic allies and crush those that stand against you,Missing,70.0,0.0,10.03,0.0,60.0,1.0,1.0
1524700800,97109,Queen's Quest 4: Sacred Truce,"[3, 6, 14, 48, 49, 130]","[9, 31]",Restore peace in the realm of the Five Kingdoms  The realm of the Five Kingdoms faces a formidable challenge A mysterious power is trying to destroy the relationship between humans and elves and start a conflict,Missing,70.0,3.51,3.74,3.9,60.0,8.0,26.0
1524700800,96665,Micro Pico Racers,"[6, 14, 34, 39, 48, 49, 130, 167, 169]","[10, 14, 32, 33]",Micro Pico Racers is a fun topdown arcade racing game with a retro style graphics where you control of little cars racing over exciting tracks Start your engines and prepare for the craziest and most addictive racing game ever Fastpaced racing game with a fresh interpretation of the 16bit style This is an arcade racing game based on games that I loved playing in the arcades growing up You could say its inspired by those games maybe a tribute to them or simply a rip off any of these could be true,Missing,70.0,0.0,0.0,0.0,0.0,0.0,0.0
1524700800,96278,Inked,"[6, 14, 34, 39, 48, 49, 130, 167, 169]","[2, 8, 9, 31, 32]",Inked is a tale of love and vengeance told in ink on paper You play as the Nameless Hero who sets out on a journey in a vast landscape filled with puzzles for you to solve Each puzzle takes you closer to your lost love unraveling a story that will forever change you   A Challenge Ahead Simple geometrical shapes aid you in your journey Solve puzzles by using something as simple as a sphere or a cube   Venture on a Journey Different worlds where different parts of the story come together and form a whole Worlds where you will truly be tested  diving even deeper   A Tale of Love Love changes Both people and relationships It creates conflict and comfort and sometimes it turns dark   In Ink on Paper Inked holds a unique visual art style as its told on paper and viewed through the eyes of Adam  the creator of the Nameless Hero You will travel across a vast geometrical world drawn on paper and unveil its deeper meaning,Inked is a puzzleplatformer where you play as the Nameless Hero a ronin character drawn by a comic book artist Adam By using simple geometrical shapes youll solve puzzles and venture through Adams world to find Nameless Heros lost love Aiko The story goes deeper than first perceived entwining Adam and the Nameless Hero Together they will embark on a journey that will forever change them both,70.0,3.22,3.72,4.5,72.0,6.0,13.0
1524182400,96229,PixelBot Extreme!,"[6, 48, 130]","[5, 8, 32, 33]",Extreme Multitasking Run and Gun with a colorful twist Team up with PixelBot shoot up everything in your way and master an unique colorbased destruction Show what youve got and help the Bot breaking out of the Forbidden Factory,Missing,70.0,nan,nan,nan,nan,nan,nan
1522972800,95615,Viki Spotter: Shopping,"[3, 6, 14, 130]","[8, 9, 32, 33]",Here is a puzzle game in which you have to look for differences between two similar pictures The theme of the game is shopping in every aspect Be all my powers of observation,Missing,70.0,0.0,0.0,0.45,40.0,1.0,6.0
1523491200,93734,Super Saurio Fly,"[6, 130]","[8, 31, 32, 33]",Super Saurio Fly is a 2D arcade platformer and adventure video game Players will move along the stages crossing different parts of the world by using Super Saurios ability to fly dodge traps and defeat other dinosaurs Super Saurio Fly is comprised of sixteen funny levels,Saurio has lost her eggs while he was sleeping When his girlfriend came back from hunting she saw Saurio sleeping and sends him in an epic adventure to recover the stolen eggs Will this little and idle pterodactyl be able to defeat the evil dinosaurs and recover the eggs before his girlfriend losses her patient,70.0,0.0,0.0,0.0,0.0,0.0,0.0
1522627200,93712,Sudoku Zenkai,"[3, 6, 14, 130]","[9, 15, 32, 35]",Sudoku Zenkai is a game for everyone from beginning to advanced players It brings a new dimension to sudoku  you can solve puzzles with your friends wherever they are You can start a new puzzle with a friend or call one over to help when you get stuck,Missing,70.0,0.0,0.0,0.0,0.0,0.0,0.0
1522713600,90255,SpellKeeper,"[6, 14, 34, 39, 130]","[9, 15, 32, 35]",SpellKeeper is a unique logic game with dozens of challenging puzzles and beautifully handdrawn graphics Take on the role of the Chosen One and save butterflies trapped in magic cocoons Challenge your brain and free all the butterflies,Missing,70.0,0.0,0.0,2.67,0.0,0.0,1.0
1522627200,90135,Outbreak: The Nightmare Chronicles,"[3, 6, 48, 49, 130, 167]","[5, 12, 15, 31, 32]",Experience an immersive and horrifying singleplayer survival horror nightmare Trapped alone in a desolate manor and hunted by monstrous foes you will need to scrounge for supplies manage your resources solve puzzles and battle the undead to survive,Missing,70.0,3.92,0.0,0.0,70.0,1.0,3.0
1522713600,86337,Infernium,"[6, 48, 130]","[5, 8, 9, 31, 32]",Infernium a nonlinear first person survival horror Dive in an interconnected beautiful portrait of hell die in a prison without bars and overcome a brutal penitence An agonic anxietyinducing experience that will shake you to the core,Missing,70.0,12.0,21.0,0.0,40.0,1.0,2.0
1523318400,78118,Regalia: Royal Edition,"[3, 6, 14, 48, 49, 130]","[12, 15, 16, 24, 31, 32]",Regalia is a tactical RPG about the restoration of a fallen kingdom to its former glory Embark on an adventure that will remind you of your best jRPG experiences,Missing,70.0,nan,nan,nan,nan,nan,nan
1522972800,76315,Terrorhythm,"[6, 14, 130]","[4, 7, 13, 14, 25, 32, 33]",TERRORhythm  the music powered beat em up game Follow the rhythm of music to defeat the security systems that keep any sound from the society You are here to challenge and break the total muted control system You are the TERRORhythm,Missing,70.0,nan,nan,nan,nan,nan,nan
1523577600,75173,Don't Sink,"[3, 6, 14, 49, 130]","[12, 31, 32]",Capture islands sink ships defend your towns and discover an exciting world full of adventure,Missing,70.0,2.67,2.86,3.14,78.0,4.0,11.0
1524009600,74907,The Padre,"[3, 6, 14, 34, 39, 48, 49, 130]","[9, 31, 32]",You are THE Padre and have one job to eliminate the weeds out of the garden of God You are stuck in an infested demonic mansion to do the shoveling with your guns your faith or even your bare hands An unknown presence is watching waiting to smash your armor of faith into dust The Padre is a 3D PointandClick Survival Adventure that combines a deep and evocative narrative with slaughtering monsters and solving puzzles delivered through various gloomy voxelized scenes in a Lovecraftian atmosphere,A Catholic priest blows his head off  and you get control of this Demon hunter Priest 12 hours before the event Lucky day I guess Will you be able to cheat your destiny in this corrupted fairy tale Im not sure but one thing I believe You will MAKE whoever made you do this PAYA LOT,70.0,5.9,0.0,0.0,40.0,1.0,1.0
1524528000,61714,To Leave,"[3, 6, 14, 48, 49, 130]","[7, 8, 9, 12, 31, 32]",This is an indie platformer about a boy who seeks to leave his old life behind using a magical flying door To Leave features challenging puzzleplatformer levels that will test your puzzlesolving skills through an emotionally gripping story The game addresses depression  a state of mind that tempts you to open any doors if they allow you to leave everything behind sometimes for a moment sometimes for life,Harm  a manicdepressive young man in possession of a magical flying door  seeks to use an ancient derelict technology to harvest the souls of his homeworld and send everyone including himself to heaven,70.0,5.1,6.0,6.0,0.0,0.0,3.0
1524614400,56782,Pizza Titan Ultra,"[6, 48, 49, 130]","[8, 10, 32, 33]",Pizza Titan Ultra is a fast paced 3rdperson action platformer focused on fighting and smashing through a futuristic city in a giant mech to deliver pizza Experience arcadey action with speedy attacking and dodging while attempting to control the massive weight of a 10 storey mobile pizzeria  just try not to make too much of a mess,Missing,70.0,0.0,0.0,0.0,0.0,0.0,0.0
1523404800,32572,Bombslinger,"[6, 49, 130]","[4, 5, 15, 31, 32, 33, 35]",A Bombermaninspired Wild West action game with bombs A solo hardcore reinvention of the iconic explosive action  Wear the poncho of the Bombslinger a ruthless bandit turned peaceful rancher on a quest to avenge the murder of his missus and destruction of his ranch at the hands of his former posse Bomb your way through hordes of enemies and master the classic bombslinging gameplay in a solo adventure with procedurally generated levels character progression with skill upgrades and a variety of offensive and defensive items And when you want a break from the solo adventure take the fight to your friends in hectic 4player deathmatch battles,Missing,70.0,1.5,0.0,0.0,60.0,4.0,1.0
1522972800,30587,Time Carnage,"[6, 14, 49, 130, 165]","[5, 32]",Time Carnage is a VR survival shooter for HTC Vive and Oculus Rift Traverse through time and wreak havoc through worlds swarming with zombies monsters and prehistoric beasts Armed with an arsenal of guns timestopping grenades and ludicrous cheats its time for the carnage to begin,Missing,70.0,0.0,5.65,0.0,40.0,2.0,1.0
1524009600,29380,Healer's Quest,"[6, 130]","[4, 12, 15, 31, 32]",Healers Quest is a lighthearted RPG in which you solely play as the healer of a band of jackasses,Missing,70.0,9.81,12.87,17.65,56.0,5.0,13.0
1524700800,28315,Solo,"[6, 48, 49, 130]","[8, 9, 12, 31, 32]",Solo is a puzzle exploration game in which a sailor is traveling through a vast archipelago solving puzzles wondering about love A personal experience both for puzzle lovers and creative indie games aficionados  Solo is a game about love  About love as fuel the force that drive us  It is a universal feeling but each of us experiences it in a different way Individually it holds different meanings depending on a variety of factors such as culture gender sexuality or traumas Thats why Solo will explore this theme in an introspective way to have the players identify and reflect on their own experiences,Missing,70.0,2.5,3.9,5.62,57.0,6.0,11.0
1523318400,21994,Super Daryl Deluxe,"[6, 48, 130]","[8, 12, 25, 32]",Super Daryl Deluxe is a 2D actioncomedy RPG with a focus on very customizable combat and absurdity  You play as Daryl Whitelaw a new student at Water Falls High School a school that has been secretly taken over by a devious selfhelp author that plans to use the school as a front for an evil brainwashing scheme that will annihilate proper society as we know it  Daryl will struggle to climb the social ladder save a contraband textbook business and tutor a princess locked deep in the heart of the school His exploits will send him through time and worlds unknown where history and fiction mingle and come to life  Utilize dozens of skills to create hundreds of unique fourskill combinations and blast your way through hordes of enemies and bosses leveling and transforming your combat system as you play Youll be the most popular kid in school in no time and you might even save the world,Super Daryl Deluxe follows an orange headband and bellbottom wearing adolescent who is forced to spend the height of his awkward teenage years in a new school that has unfortunately been taken over by evil selfhelp authors His name is Daryl and he just wants to make friends  What starts out as an innocent effort to help jumpstart a young contraband textbook business turns into a dangerous quest through the underbelly of the school and all of the classroombased dimensions therein in the hopes of stopping the Honors Students from brainwashing everyone and offering the world up to the evil authors behind it all,70.0,19.17,25.41,34.48,77.0,10.0,19.0
1523491200,84848,Rogue Aces,"[46, 48, 130]","[5, 33]",Its time to join the Rogue Aces and liberate the islands from The Baron and his dreaded pilots Will you be able to face the fiercest of foes with only one life and three planes,Missing,69.91259558807573,7.5,0.0,9.29,63.0,12.0,5.0
1522713600,22359,The Adventure Pals,"[6, 14, 48, 49, 130]","[8, 9, 12, 31, 32]",An epic adventure fueled by imagination Enter a gorgeous world in a game about friendship exploration  riding giraffes The Adventure Pals is an epic adventure platformer fueled by imagination Enter a gorgeous  hilarious world in a game about friendship exploration  riding giraffes,Take on the role of a young adventurer as you travel the land and battle monstersaplenty in an epic quest to stop the evil Mr B who has kidnapped your Papa and is hellbent on turning him into a delicious hot dog But fear not for you are not alone you have the help of your best friends Sparkles the giraffe and your pet rock,66.9394407130548,8.9,10.18,11.77,72.0,69.0,147.0
1523491200,96199,#Breakforcist Battle,[130],"[9, 32, 33]",Are you hungry Introducing an all new version of the cult favorite breakfastexorcismthemed wafflebusting game Breakforcist Battle Use your magic paddle  ball to rescue breakfast with classic brickbreaking gameplay Work together with a friend in cooperative play or challenge your friends in an all new competitive battle mode ,Missing,63.0,1.31,2.0,0.0,60.0,2.0,3.0
1524096000,20331,For the King,"[3, 6, 14, 48, 49, 130]","[12, 15, 16, 31, 32, 35]",For The King is a turn based roguelike RPG that can be played solo or cooperatively online and features strategic adventuring turn based combat and persistent choices Players must survive cunning enemies and creatures wicked weather and brutal traps in their quest to solve the mysterious death of the king and bring order to the land,Missing,62.52770229988599,10.96,30.94,70.94,72.0,127.0,96.0
1523491200,95550,Vandals,"[6, 14, 34, 39, 130]","[9, 15, 16, 31, 32]",Vandals is an infiltration game that will transport you to the most emblematic cities of street art In this turnbased game the aim is to sneak around police surveillance and spray walls that grow harder and harder to access,Missing,60.05283102999397,1.5,1.62,5.62,67.0,3.0,5.0
1524787200,96946,Magic Scroll Tactics,"[6, 48, 130]","[12, 13, 15, 32]",Magic Scroll Tactics is a sidescrolling turnbased tactical RPG where elevation is the key to victory Gain the high ground and rain devastating blows down upon your hapless foes or watch with consternation as your summons have trouble hitting the wellprotected enemies menacing them from above But never fear Even if youre in a bind you have a wide variety of options at your disposal to turn the tides of battle Use quick and agile warriors to seize the high ground flying units to dominate the battlefield from the air or magic that can roast freeze or zap foes whatever their position,Missing,60.0,0.0,11.67,20.5,80.0,1.0,2.0
1522886400,95025,Johnny Turbo's Arcade: Bad Dudes,"[6, 48, 130]","[4, 25, 33]",Bad Dudes are you bad enough Rampant ninja related crimes these days Whitehouse is not the exception As soon as that occurs a Secret Service agent asks two streetsmart brawlers the Bad Dudes named Blade and Striker President Ronnie has been kidnapped by the ninjas Are you a bad enough dude to rescue Ronnie After hearing that the Bad Dudes pursue the ninjas through the New York City streets a moving big rig truck a large storm sewer a forest a freight train on an old Southern Pacific line a cave and into an underground factory in order to save President Ronnie,The game starts in Washington DC where President Ronnie based on the US President Ronald Reagan has been abducted by the evil Dragon Ninja The games intro begins with the following introduction Rampant ninja related crimes these days  Whitehouse is not the exception A Secret Service agent speaks to the titular Bad Dudes two streetsmart brawlers named Blade and Striker President Ronnie has been kidnapped by the ninjas Are you a bad enough dude to rescue Ronnie The Bad Dudes pursue the Dragon Ninja through the New York City streets onto a moving big rig truck through a large storm sewer through a forest onto a freight train on an old Southern Pacific line where the titular character of another Data East arcade game Chelnov can be seen being transported in a frozen container in the arcade version through a cave and into an underground factory in order to save President Ronnie  The Japanese and English language versions endings of the game differ In the English version after the Bad Dudes defeat the Dragon Ninja they celebrate by eating hamburgers with President Ronnie At the very end President Ronnie is seen holding a burger while standing between the Bad Dudes Behind them are many security guards with the White House in the background In the Japanese version President Ronnie gives the Bad Dudes a statue of them as a reward The Bad Dudes are seen leaning against a fence on a sidewalk next to their statue Unlike the ending of the international version the Japanese versions ending shows a list of nearly every enemy in the game with their names except the unnamed green ninja boss that multiplies himself while some faces appear next to the names of the games staff The background music played in both versions endings is also completely different,60.0,nan,nan,nan,nan,nan,nan
1524182400,85307,Nintendo Labo: Toy-Con 02 - Robot Kit,[130],"[13, 33]",Make a ToyCon Robot suitto become a robot in the game Fold engineered precut cardboard sheets by following interactive instructions and then suit up to get playing Thanks to the adjustable straps one size fits all Wreck ingame environments and beat challenges to unlock powerful abilities Then discover how the ToyCon Robot comes to life with Nintendo Switch technology and in ToyCon Garage invent new ways to play  Bust out your own markers stickers and more to customize your ToyCon Robot suitor enter the Hanger to customize your ingame robots appearance By moving your hands and feet you can manoeuvre the robot in the game unleash your moves or make sound effects As you play keep track of your robots rank points earned and unlocked special abilities Discover the mechanics behind the ToyCon Robot and how the Nintendo Switch technology brings it to life If youre feeling competitive take on a friend with their own ToyCon Robot in a twoplayer battle mode on a single screen Then go beyond in the included ToyCon Garage mode to invent new ways to play with your ToyCon Robot or create your very own ToyCon projects,Missing,60.0,nan,nan,nan,nan,nan,nan
1523923200,101685,Eqqo,"[34, 130, 162]","[9, 31]",Eqqo is a heartening tale of a mother a blind child and an Egg  voiced and captioned in many languages A multilayered story full of symbols and metaphors about hope love nature and everything that connects us It has four to five hours of exploration and puzzle solving in sacred lands and monumental temple rooms as well as 25 hidden parchment scrolls to find and reveal new parts of the legend,Inspired by ancient Ethiopian legends EQQO is a poetic narrative puzzle game an initiatory adventure and a love song to nature Its the improbable epic of two foreign creatures one to the other A child who cant see and an Egg as fragile as it is vital  Look at EQQOs world through the eyes of his mother who will guide him while telling his story Help him use the powers of the Egg to advance through mysterious rooms and awaken the Temples sleeping mechanisms Foil ancient traps And repel the dark forces that want to seize the Egg,50.0,nan,nan,nan,nan,nan,nan
1523577600,95614,Nicky: The Home Alone Golf Ball,"[6, 130]","[9, 15, 31, 32, 33]",A poor and home alone golf ball needs your help to get your goal  to find his home  a hole in a golf track  in less movements as possible Nicky moves only with mouse you just need to drag look at some point and release The game is funny and challenging,Missing,50.0,nan,nan,nan,nan,nan,nan
1524787200,95176,NoReload Heroes,"[6, 130]","[5, 32, 33]",NoReload Heroes is a chaotic coop party shooter for up to four people Work as a team to beat the accidental evil you created and be sure to pick up the best magitech guns on the way or its back to the bottom floor with you,Missing,50.0,5.5,0.0,0.0,0.0,0.0,1.0
1524787200,54814,Apocryph,"[3, 6, 130]","[5, 31, 32]",Apocryph is a FPS set in a brutal dark fantasy world It takes its roots in oldschool fantasy shooters adding roguelite elements such as procedural levels items character perks as well as permanent death,Missing,50.0,nan,nan,nan,nan,nan,nan
1524614400,32125,39 Days to Mars,"[3, 6, 14, 48, 49, 130]","[8, 9, 31, 32]",39 Days to Mars is a cooperative and singleplayer steampunk puzzleadventure game  Step into the shoes of Sir Albert Wickes and The Right Honourable Clarence Baxter two 19th century explorers who have chosen to pilot the HMS Fearful on its maiden voyage to Mars  When the steam engine runs out of coal the ships cat shreds the navigation chart and the tea gets cold it becomes clear that interstellar transportation isnt a walk in the park It will take the talents of two players working together on the problems that arise to get to Mars in one piece,Missing,50.0,1.64,0.0,5.39,73.0,11.0,14.0
1524700800,113395,Daisenryaku Perfect 4.0,"[6, 48, 130]","[15, 16]",The 30th Anniversary Title of the Daisenryaku Series Fight with over 1500 different units on more than 300 maps in this turnbased single player war simulation game Daisenryaku Perfect 40 lets you shape your experience like no other game in the series 30 year history,Missing,40.0,nan,nan,nan,nan,nan,nan
