,genres,id,name,platforms,storyline,summary,rating,main,extra,completionist,review_score,review_count,people_polled
113,"[8, 9, 31, 32]",10339,Full Bore,"[3, 6]",Missing,Deep underground lies a reminder of Boarkinds darkest hours All it takes is one little boar to dig it back up A block puzzler with an exploratory twist Full Bore throws the player into an open world of crumbling mines arcane ruins and technological wonders with only curiosity to lead the way Full Bore is packed to the brim with secrets and hidden rooms because in a world of blocks puzzles could be anywhere  Full Bore is the journey of a young boar through the longburied past As you figure out how the blocks around you behave youll be able to reach new areas of the world and uncover their mysteries and their riches Use your evergrowing knowledge to dig your way though mines temples scrapyards lava tubes inexplicable lakes and mysterious laboratories as you piece together the story of a world transfigured  With over a hundred areas  a third of them hidden  no set path and secrets everywhere Full Bore is not just a world to get lost in but one you can keep coming back to find something new,70.0,11.76,17.45,24.16,78.0,6.0,13.0
114,"[2, 9, 31]",16725,Secret Files: Sam Peters,"[6, 34, 39, 130]",Missing,Bigfoot the Abominable Snowman the Loch Ness Monster  cryptozoologists are trying to track these creatures down and research them One also appears in the legends of the Ashanti people in Ghana These tell of humanlike creatures that lurk in the trees at night and take their victims off to their caves to suck their blood the Asanbosam Right after journalist Sam Peters has escaped from a volcanic eruption on an Indonesian island caused by terrorists her boss sends her to Africa Soon enough strange things start happening at Bosumtwi a mysterious crater lake Could the Asanbosam really exist Sam Peters is searching for the answers in this thrilling tale of the Secret Files series,69.65468043203708,2.36,2.54,3.12,63.0,20.0,36.0
115,"[4, 25, 31, 32, 33]",5895,Foul Play,"[3, 6, 12, 14, 46, 48]",Missing,Play as the daemonhunter Baron Dashforth in a sidescrolling coop brawler set entirely on the grand spectacle of a theatre stage that rewards performance over pummeling Perform shattering takedowns and reversals,69.43820224719101,4.49,4.58,10.93,63.0,43.0,36.0
116,"[13, 31, 32]",26252,Euro Truck Simulator 2: Going East,"[3, 6, 14]",Travel across Europe as king of the road a trucker who delivers important cargo across impressive distances With dozens of cities to explore from the UK Belgium Germany Italy the Netherlands Poland and many more your endurance skill and speed will all be pushed to their limits If youve got what it takes to be part of an elite trucking force get behind the wheel and prove it,Going East addon expands the original Euro Truck Simulator 2 map with new destinations for cargo delivery across Poland Czech Republic Slovakia and Hungary,69.38486641284973,,,,,,
117,"[9, 15, 32]",9603,Hexcells,"[3, 6, 14, 39]",Missing,Hexcells is an ambient logic puzzle game in the vein of minesweeper,69.37964216836266,1.97,2.05,2.71,76.0,205.0,524.0
118,"[5, 32]",15407,No More Room in Hell,"[3, 6, 14]",Missing,When theres no more room in hell the dead will walk the earth  A tribute to the highly acclaimed film series in which the above quote originated from No More Room in Hell PC Gamers Mod of the Year 2011 ModDBs Editor Choice Multiplayer Mod of the Year 2011 is a cooperative realistic first person survival horror modification for the Source Engine Taking inspiration from George Romeros Of the Dead series the mod is set during a time in which the world is on the verge of collapsing into chaos from a disease whose origin is unknown Many experts and organizations have their theories and ideas on how such a disease emerged and started to systematically destroy our very way of life but one fact is clear to all Whoever perishes from the disease gets up and kills and the people they killed get up and kill  The chances of you surviving this all out war of society and the undead are slim to none Already there are millions of the walking dead shambling about searching for food to eat Theres no known cure One bite can possibly end it all for you However you arent alone in this nightmare There are still a handful of uninfected survivors left in this god forsaken hellhole and with cooperation and teamwork you may live long enough to fight your way to salvationFeaturesTeamwork Cooperative play with up to eight players  Voice and Text Communications Limited by Distance The further youre away the harder it is for other players to hear you Keep those walkie talkies close  Dynamic Objective Maps The next playthrough may not be the same as the last Survival Mode Defend and maintain your shelter against the undead in the hopes of getting extracted to a safe area  A Realistic Approach In short no crosshairs with limited only when you want it HUD In addition ammo and weapons are extremely scarce With that in mind aim down your sights and shoot for the head  Multitude of Different Opponents Ranging from the iconic walking zombie to the more contemporary runners NMRiH will keep you on your toes with a mix of dangerous foes to face down However the most dangerous enemy may not always be the walking dead  Infection One bite may be what it takes to bring you down If infected you must decide if you want to alert your team to rid you of your burden or to keep quiet in the hopes of finding a cure,68.47128715005921,20.62,24.11,78.28,62.0,40.0,10.0
119,[13],14584,The Sims 3: Midnight Hollow,"[6, 14]",Missing,Explore a landscape where all youre really required to be is yourself Under the subdued sky of Midnight Hollow its the residents who really shine Eccentric townsfolk have taken a centuryold Victorian town and made it a place they can call home What life will you make in a town where creativity and individuality are at the center of it all  Will you be the owner of an art gallery bringing culture to the town Or run a vintage furniture boutique to add class to Sims homes Or a car showroom showing Sims life in the fast lane The business opportunities are endless,68.46463499004278,,,,,,
120,"[31, 32]",16666,Eleusis,[6],Missing,Eleusis is a 3d firstperson adventure game for Windows developed by Nocturnal Works using the technology of the unreal engine It takes place in a seemingly abandoned village in Greece where the player character while trying to seek refuge finds himself in the center of a whirlwind of mysterious eventsAs the plot unfolds he finds clues that indicate that the village is a nest of a cult which plans to revive a dark force through an ancient ritual and harness its power The player character faces the challenge of unlocking the forgotten knowledge of the ancient mysteries in order to stop the cult from accomplishing their goal,68.14083854445185,3.17,3.5,3.22,53.0,12.0,20.0
121,"[12, 31, 32]",7885,Legend of Dungeon,"[3, 6, 14]",Missing,As you journey deep into the dungeon you will find weapons items and long forgotten magic if youre lucky it might help you to fight off the droves of mysterious creatures you will encounter There will be complete darkness to contend with potions to quaff secrets to discover traps to avoid hats to wear and treasure that if you make it out alive will make you a legend You are looking for treasure and glory in a dark flickering dungeon full of deadly monsters Legend has it there is a massive treasure all the way down on the 26th floor Your quest get the treasure and make it back alive Which you wont youll die  the game is about dying and treasure Legend of Dungeon is a randomly generated action RPG Beatemup with heavy Roguelike elements striking visuals and dynamic music,67.53999689759206,8.5,0.0,27.87,50.0,8.0,3.0
122,"[13, 14]",4652,Pro Evolution Soccer 2014,"[6, 9, 12]",Missing,PES 2014 was being developed with six key elements in mind that will define the physics and the features of the game PES 2014 will center everything on the ball how it moves and how players use it Physics of the ball stature of the player speed and height of the pass everything will be taken into account to recreate the most realistic football experience on a home system Players will be an important part of the game with Motion Animation Stability System MASS that will increase the realism of physical contacts between players tackles and decisions taken on the pitch by the AI to have more open games The audience will have an influence on the performance of the team On the pitch the performance of an individual player good or bad will also have an effect on the team giving them a moral boost if he has a moment of individual brilliance or forcing his teammates to support him if he is not doing well  Introduced in PES 2013 the Player ID system recreated faithfully the movements and skills of about 50 star players In PES 2014 that number is increased and will also apply to complete squads to replicate a teams playing style With the new Combination Plan users will be able set up a variety of different tactics in key areas of the pitch using three or more players These players will make very different runs to exploit holes in the defense or midfield using the flanks curved runs or overlapping play to make themselves available  New for this year players can now change teams in the Master League and coach a national side Players are also able to create 3rd and 4th kits Some third and fourth kits are official The PS2 version has the same characteristics of the other versions UEFA Europa League also appears as a singlemode,66.54568410648935,16.01,45.83,1250.0,57.0,38.0,7.0
123,"[9, 31, 32]",1882,Amnesia: A Machine for Pigs,"[3, 6, 14, 48, 49]",The year is 1899 Wealthy industrialist Oswald Mandus awakes in his bed wracked with fever and haunted by dreams of a dark and hellish engine Tortured by visions of a disastrous expedition to Mexico broken on the failing dreams of an industrial utopia wracked with guilt and tropical disease he wakes into a nightmare The house is silent the ground beneath him shaking at the will of some infernal machine all he knows is that his children are in grave peril and it is up to him to save them,From the creators of Amnesia The Dark Descent and Dear Esther comes a new firstperson horrorgame that will drag you to the depths of greed power and madness It will bury its snout into your ribs and it will eat your heart,66.05383364478874,4.14,5.04,6.11,63.0,458.0,648.0
124,"[8, 32, 33]",7730,Boson X,"[3, 6, 14, 34, 39]",Missing,Quantum jump from Planck to Planck as you hit critical velocity in Boson X a new rotational runner from Mu  Heyo Use precise timing and fast reflexes to navigate a subatomic world where floors and ceilings dont exist Will you be fast enough to discover the mysterious Boson X,65.34326696988552,3.43,5.31,8.58,63.0,24.0,42.0
125,[10],10418,Hot Wheels: World's Best Driver,"[6, 9, 12, 37, 41]",Missing,Gear up for intense challenges only Hot Wheels can deliver Join the ranks of Team Hot Wheels an elite group of drivers competing for the coveted title Worlds Best Driver The drivers are split into four teams each with their own disciplines Super Fast Green Outrageous Red HighTech Blue and Powerful Yellow Compete in thrilling events across four Hot Wheels Test Facility HWTF locations around the world For the first time Hot Wheels fans can experience the legendary world of HWTF where the latest and greatest Hot Wheels creations are born Pick your team choose your ride and GO FOR IT,65.0,4.39,9.66,13.42,50.0,6.0,5.0
126,"[8, 12, 15, 31, 32]",6134,Valdis Story: Abyssal City,[6],In Valdis Story there are four different characters to choose from Wyatt a warrior who strongly opposes both sides of the Goddess War Reina a gifted fighter raised in an Alagathian monastery Gilda the trickster demon or Vladyn a gunman whose body was used as a prison for souls Choose your warrior to reveal more about who they are and the world around them Traverse the ruins of the once lost city of Sitheil in search for your lost crew and to assist the stranded people that are still residing in the crumbling city Battle against Demons Angels and Ferals using swordsmanship martial arts and sorcery There are many customizable skills and equipment that will aid your hero on this journey,Valdis Story Abyssal City is a side scrolling exploration platformer with an emphasis on intricate and rewarding combat as well as deep play style customization,64.78215223097112,10.78,15.93,22.06,78.0,48.0,73.0
127,"[5, 14, 15, 24, 31]",17174,S.K.I.L.L.: Special Force 2,[6],Missing,SKILL Special Force 2 is a fastpaced actionpacked shooter based on the Unreal Engine 3 The game features a wide range of game modes tons of maps and a huge selection of weapons The game comes with regular content updates including new maps game modes weapons and other improvements,62.74835415554813,,,,,,
128,"[2, 9, 31, 32]",75123,Samsara Room,"[6, 14, 34, 39, 82]",Missing,Samsara Room is the first game created by the Rusty Lake developers released in September 2013 It is the precursor for the Cube Escape series and contains similar puzzles that have been carried into the Rusty Lake games,61.45371564506529,1.42,1.5,1.62,72.0,116.0,225.0
129,"[5, 8, 31, 32]",7960,Angry Video Game Nerd Adventures,"[6, 37, 41]",Missing,The most rewarding game of 2013 Influenced by retro classics Mega Man and Castlevania Angry Video Game Nerd Adventures features the AVGN and friends as they blast their way through 10 levels of fun fast paced 2D action based on the AVGNs adventures in his online series,60.73437346465533,2.99,4.19,6.21,68.0,97.0,122.0
