,id,name,platforms,storyline,summary,genres,main,extra,completionist,review_score,review_count,people_polled
334,228479,Dissolved: Chapter One,"[6, 130]",You play as a girl whose weird psychosis is to turn every ordeal in her life into a video game Every time she encounters a painful challenge rather than facing it shell prefer taking refuge in her imaginary world It doesnt make things easier for Padla the superheroine her sick mind is personifying  Its now up to Padla to walk your cat on a road which suddenly became a deadly step by step runner Youll also let her deal with classroom relationships in a stealth game to make you the most popular girl without being spotted by the teacher  Padla has a dark alter ego who sometimes appears in her visions Her origin and intentions remain mysterious but she will undoubtedly play a role in your descent into madness,If there are feelgood games well Dissolved is a feelbad game You play as a girl whose weird psychosis is to turn every ordeal in her life into a video game Its a mix of completely new gameplays fun and very challenging parodying old arcade games  Each control scheme is very simple often one or two buttons but unsettling at first How to fight space gopniks shooting from the sky if you cant shoot back Well simply strike through their projectiles until your reach them And if you find yourself unarmed against armies of cops you can always use their own dead bodies as projectiles,"[2, 4, 5, 9, 14, 25, 32, 33]",,,,,,
335,228458,Ravage Road,[6],The game follows you a Road Expansion Manager hired to build a road leading out from the towers constructed by your Evil Overlord in order to conquer various regions of the world You must hire various goons including goblins orcs and dragons to build defenses against incoming enemy heroes who seek to topple your tower and free their region from the looming threat of your Overlord,Ravage Road is an indie tower defense game with deckbuilding and roguelike elements that allows the players to control and build out the road they must defend using placed tiles in addition to building towers from cards in their deck,"[15, 32]",,,,,,
336,228435,Destiny 2: The Witch Queen - Season of the Seraph,"[6, 48, 167, 169]",Missing,The Hive God of War moves to seize control of Rasputins network of weaponized satellites In her hands she would turn its devastating power on the Last City To stop her the Vanguard has authorized special covert operations armed with the Warminds most advanced weaponry Agents conducting these operations are known as Seraphs,"[5, 12, 24]",,,,,,
337,228430,Disney Dreamlight Valley: Missions in Uncharted Space,"[6, 48, 130, 169]",Missing,Shrink down to toysize and meet its iconic heroes Buzz Lightyear and Woody Help Woody learn the magic of childhood memories and assist Buzz as he enlists the support of Dreamlight Valleys residents to establish its first Star Command outpost Embark on a secret Valley mission that just might see the Village gain a new resident that is truly out of this world Get your Valley into the spirit of the season with new and exclusive items included in the Festive Star Path,Missing,,,,,,
338,228423,Rêves: Lettres et Ciel,[6],While Helio was on his way to deliver a letter to the mayor of the Bleu Town he finds himself entangled in a disappearance case that will take him much further than he expected,A French rpg maker game about a postman in a world filled with magic feature voice acting and art made by several French artists It is a fantasy adventure game with a focus on the story and turn based battles,[12],,,,,,
339,228418,Le Avventure di Blue,[6],Missing,A reimagining of the classic 2D RPG  Explore the world around you to discover hidden secrets and meet special characters  Take on turnbased battles by breaking through enemies with powerful weapons and magic  Discover an adventure full of surprises cool jokes and political incorrectness,"[12, 31, 32]",,,,,,
340,228402,Farming Simulator 22: Volvo LM 845,"[6, 14]",Missing,Being the very first articulated loader produced by Volvo the BMVolvo LM 845 brought unmatched versatility to the table Even today the heavy allrounder impresses with extralarge wheels and generous ground clearance combined with long outreach and high lift The result is a capable and versatile wheel loader powered by a Volvo Diesel engine introduced and produced between 1970 and 1972  Use the BMVolvo LM 845 to load and transport large and heavy quantities of material Logs from harvested trees iron ore from the mine in Silverrun Forest or crops bales and big bags as well as other resources you need to transport in your daily agricultural business With a diverse set of attachable tools Volvos wheelloader is strong and versatile enough for every task of your farming operation,[13],,,,,,
341,228328,Fortnite: Chapter 4,"[6, 34, 39, 48, 49, 130, 167, 169]",Missing,A new beginning awaits  In the fourth Chapter of Fortnites Battle Royale go forth in a new realm and get around in new ways  ride a dirt bike roll in a snowball launch yourself with the Shockwave Hammer and hurdle over obstacles Power yourself up with Reality Augments and claim territory for your squad leaving behind Banners to declare whats yours And of course venture with newlyforged weapons,"[5, 12, 15]",,,,,,
342,228226,Jump Dash Soar,[6],Missing,Jump Dash Soar is a frenetic fast and fun movementbased FPS Build incredible speed with a powerful dash mechanic combined with rocket jumping strafe running slope jumps and bounce pads,"[5, 8, 32]",,,,,,
343,228213,Fate Seeker: Journey,[6],Missing,Fate Seeker Journey is an action roleplaying game that combines random elements of Roguelite In this game you will be the hero to choose talents obtain items and combine skills to defeat enemies in every stage,[12],0.0,0.0,0.0,0.0,0.0,0.0
344,228211,Unstable Portal,[6],Missing,Unstable Teleport is a 2D platformer shooter where the player jumping on platforms shoots back from waves of enemies exploding barrels and collecting bullets in order to reach the end and close the portals,[32],,,,,,
345,228207,Collab Ball,"[6, 48, 130]",Missing,Collab Ball is an amazingly beautiful splitscreen platformer,"[32, 33]",,,,,,
346,228206,DFL 2,[6],Missing,Endless runner inspired by American Football and the NFL Embody a Running Back and dodge all the defenders on your way to the Endzone thanks to your skill moves,"[14, 32]",,,,,,
347,228204,Beach Invasion 1944,[6],Missing,Beach Invasion 1944 is a WWII FPS game where you defend the fortified beach against invading forces who will attack with you troops tanks planes and more Use the iconic WWII weapons such as MG42 Flak88 and Panzers prepare your defenses with mines explosives and bonuses,"[5, 13, 32]",0.0,0.0,57.0,0.0,0.0,1.0
348,228201,Touhou: Fading Illusion,"[3, 6, 14]",Missing,A visual novel based on Touhou Project made by fans for fans and others Embark on the investigation of the greatest incident in Gensokyos history and discover the terrifying truth of the youkai world with Reimu Hakurei Marisa Kirisame Sakuya Izayoi and other heroines,"[31, 32]",0.0,0.0,0.0,0.0,0.0,0.0
349,228164,Absolution's Apple,[6],Missing,A thousand years beyond the fall of Earth a team of adventurers seeks ancient treasure and the cure to a deadly disease in this 600 page tale of love crime hope and despair in a postapocalyptic world like no other,[32],,,,,,
350,228160,Tales from the Burning Sea,[6],Missing,In cities sculpted from the slag of dead worlds love crime and fields of farmed meat await in this digital anthology of mystery and horror a window onto a postapocalyptic world like no other one thousand years beyond the fall of Earth,[32],,,,,,
351,228091,13 Candles,[6],Missing,13 Candles is an atmospheric horror game where you play as Sara 13 year old girl who wakes up in an abandoned hospital Find your way to the light switch and wake up from your nightmare,"[31, 32]",,,,,,
352,228088,Metal March,[6],Missing,Metal March is a newly fashioned turnbased strategy simulation game that combines chess strategy with CCG Create a force that fits your strategy  inclinations and generate synergies by using cards and relics in order to complete your expedition successfully March your metals to the end,"[15, 32]",,,,,,
353,228086,Late Photographer 6,[6],Missing,A short love story,[32],,,,,,
354,228083,Hentai DevilGirl,"[3, 6, 14]",Missing,Hentai DevilGirl is a relaxing puzzle game With the theme of devil girl and 24 unique sexy girls Enjoy sexy girls pictures and relaxing music to complete the puzzle,"[15, 32]",,,,,,
355,228081,Àrengard: Invasion,[6],Missing,ÀrengardInvasion is a beatemup onlinecoop game Swing your sword shoot a ballista or cast spells to survive the Goblins siege and keep your beloved gold,[15],,,,,,
356,228074,Wufo,[6],Missing,Navigate your ship and recover WiFi while dodging obstacles and fighting space enemies in the 4 worlds and 8 available bosses You can also play together with a friend in 2D cooperative multiplayer,[32],,,,,,
357,228073,Zako Slayer,[6],Missing,You are a female super soldier trying to escape from the invaded base by unknown intruders,"[31, 32]",,,,,,
358,228045,Jewel Match: Winter Wonderland 2 - Collector's Edition,[6],Missing,Tis the season for chestnuts mistletoe and Match3 Travel snowclad lands across more than 200 huge levels and rebuild a cozy village Then start decorating the houses for the festive season Grab a hot chocolate while you play bonus games with jigsaw puzzles clutter or spot the difference,"[9, 32]",,,,,,
359,228044,Two Point Campus: Space Academy,"[6, 48, 49, 130, 169]",Missing,Welcome aboard space cadets as we boldly go to Two Point Countys Space Academy  The Two Point space program is far far away from its golden years when rockets lit up the news and astronauts were semifamous like Blist actors you dont even recognise And now the County has opened the doors to its fledgling Space Academy Two Point needs your help on the frontlines of galactic defence interdimensional diplomacy promoting the space industry and preparing the County for foreign life The aliens are coming look busy  Weve also discovered a cluster of those cheesy space rocks caught in the Countys orbit So we need you to set up Two Points first outofCounty campus source alien students from all around the galaxy and teach them everything we know about us Conditions may be harsh out here but were sitting on a gold mine  So dust off your moon boots set phasers to fun and get your students to reach for the stars and their wallets,"[13, 15, 32]",0.0,5.5,0.0,85.0,1.0,1.0
360,228002,Overwatch 2: Season 2 - Greek Mythology,"[6, 48, 49, 130, 167, 169]",Missing,Overwatch 2s first tempo tank Ramattra joins the fray taking down enemies with his dynamic and lethal ability kit  Battle with or against Ramattra on a brand new Escort map set high in the Himalayan peaks that takes Overwatch gameplay to frigid new heights  An allnew Battle Pass offers more ways to play and earn mighty rewards including epic legendary and mythic skins fit for the Greek Gods  Drop into inseason events to experience fresh new and festive gameplay with limited time modes and free rewards,"[5, 15]",,,,,,
361,227985,Spire of Glory,"[6, 14]",Fight your way through the Spire to climb to the top You start as weak as it gets and will need to make the right choices to get strong enough to survive the Spires challenges  Defeat your enemies to get crystals in order to buy and improve your items as well as expand your team Get a sense of how the Map works and make the right choices to optimize your rewards and chances to survive During battle you will need to reposition your team at the right time optimizing their abilities and negating the enemies,Indie Roguelike Autobattler Poolbuilder,"[2, 15, 24, 32]",1.0,2.0,14.0,0.0,0.0,3.0
362,227965,DogeRift,[6],Missing,Dogerift is a game where you control cute dogs so called Doge and have fun with your friends while playing football or other minigames similiar to Fall Guys Also you can earn a cryptocurrency called Dogef which is used to power up your Doge,[8],,,,,,
363,227938,Anno 1800: Old Town Pack,[6],Missing,Sink into the historical charm of your cities old towns with a mix of more than 20 themed ornaments and skins  The Anno 1800 Old Town Pack adds a mix of more than 20 oldtownthemed ornaments and skins that allow you to embrace your cities history like never before  Change the skin of your workers and artisans houses to match the charm of old towns Beautify your old town with the new wall system build towers and create small castles Remind your residents of earlier times with Anno 1404inspired ornaments Give a variety of public buildings the ultimate medieval feeling with new skins including the church fire station school and more,"[13, 15]",,,,,,
364,227923,Pretty Girls 2048 Strike,"[6, 48, 130, 167]",Missing,The Pretty Girls series now includes 2048 slide puzzle This is a strategic 2048 number game where you combine number blocks to create larger number blocks and defeat your enemies by hitting them with those blocks,"[9, 35]",0.0,0.0,0.0,0.0,0.0,0.0
365,227875,Thunderbolt Poker,[6],Missing,Collect ring fragments to forge your legend ring Treasure chests with great rewards Rise through the leagues to become the poker legend,"[13, 15]",,,,,,
366,227788,Project: Playtime,[6],Missing,Project Playtime is a FreetoPlay multiplayer horror game where six players attempt to create one giant toy while surviving a terrifying monster that roams the toy factory A seventh player controls the monster and is given only one goal Find and kill everyone,[32],0.0,0.0,0.0,63.0,3.0,0.0
367,227777,WordSpiral,"[6, 14]",Missing,Find words on the WordSpiral to eliminate them from the game board,Missing,,,,,,
368,227770,Maurice: In the Predator's Nest,[6],Missing,Maurice In The Predators Nest is a firstperson horror survival game where players take on the role of a survivor or a predator You and four other survivors will do everything possible to escape and survive while a predator tracks you down and hunt you,[31],,,,,,
369,227760,Valheim: Mistlands,"[3, 6]",Missing,At long last its finally here  the voyage to the Mistlands,Missing,,,,,,
370,227716,Dark Siren,[6],Missing,Be careful not to be captured by the Dark Siren find the note left by the sailors uncover the truth and escape,Missing,,,,,,
371,227676,Back 4 Blood: River of Blood,"[6, 48, 49, 167, 169]",Missing,River of Blood will feature a new story campaign with an enthralling five map mission that has players traveling upriver stopping at different points along the way to collect supplies and take on new enemy threats There will a new Cleaner that joins the roster with this new expansion She is called Tala a former cultist outcast who has now turned Cleaner and is accompanied by a Ridden companion called Jeff a friendly Tallboy that can be summoned to assist the team Tala can summon Jeff with a whistle or other Cleaners on her team Rivers of Blood will feature eight exclusive character skins and 12 exclusive weapon skins It also has new weapons accessories and cards,[5],,,,,,
372,227659,Legend of Feather,[6],Missing,Lovely monsters hide sharp fangs Survive in the tide of monster attacks This is a time survival game with Roguelite and bullet screen elements In each battle you try to collect as much copper money as possible improve your strength and find the lost Jinwu Jiuyu to save the world,[32],,,,,,
373,227611,Tropico 6: New Frontiers,"[6, 49]",Missing,Its one small step for a Tropican but one giant leap for Tropicankind With Tropico 6  New Frontiers youll set sail on one of the riskiest most dangerous and greatest adventures mankind has ever embarked upon Help Tropico win the Space Race and make sure its El Presidente who claims glory for himself and Tropico by taking the famous first steps on the Moon,"[13, 15]",,,,,,
374,227608,Furry Immersion,[6],Missing,Furry Immersion is an addicting game in which you have to solve puzzles with Lovely FURRY Girls The game is perfect for relaxing,"[13, 31]",,,,,,
375,227598,Miss Kawaii 3,[6],Missing,Surrounded by many beautiful girls a mindblowing sexy journey has started Relax clear your mind and enjoy,Missing,,,,,,
376,227441,Furry Glory,[6],Missing,Furry Glory is an addicting game in which you have to solve puzzles with Lovely FURRY Girls The game is perfect for relaxing,[13],,,,,,
377,227421,Super Psycho Baseball,[6],Missing,Welcome to Super Psycho Baseball a sadistic homerun hitting roguelike in which you try to conquer a gang of pitchslinging bosses each more psychotic than the last Come face five fullyrealized pitchers rack up powerups and reach the top,[14],,,,,,
378,227401,Cities: Skylines - African Vibes,"[3, 6, 14]",Missing,Influenced by traditional African music this Radio Station will inspire every city planner with 16 tracks and more than one hour of music,"[13, 15]",,,,,,
379,227400,Cities: Skylines - Content Creator Pack: Map Pack 2,[6],Missing,Get some new inspiration and build more diverse Cities with Map Pack 2 from the community modder Sidai This Content Creator Pack adds 10 maps that represent different biomes such as Boreal Desert Tropical and Temperate,"[13, 15]",,,,,,
380,227336,TheHunter: Call of the Wild - New England Mountains,"[6, 49]",Missing,Welcome to New England Mountains  Grab your gear and get ready to explore the majestic Appalachian Mountains Pit your wits against a new Great One discover three remastered animals and check in with an old friend in this beautiful location,"[5, 13, 14, 15, 31]",,,,,,
381,227238,The Long Dark: Tales from the Far Territory,"[6, 48, 49, 130, 167, 169]",Missing,The first paid Expansion for the awardwinning survival experience THE LONG DARK Explore the vast and mysterious Far Territory deep in the heart of Great Bear Extract its dark secrets Navigate its treacherous Regions And most of all strive to survive,"[13, 31, 32]",,,,,,
382,227124,Saint Kotar: The Crawling Man,"[3, 6, 14]",Missing,This is a story about the fall of a man Told in the form of an interactive comic book with sounds and animations Saint Kotar The Crawling Man follows the appalling life of Mojse his fall from a beloved teacher to a bitter and vengeful leader of a sinister cult,"[32, 34]",0.0,0.0,0.0,0.0,0.0,0.0
383,227061,House of Ghosts,[6],Missing,House of ghosts is a singleplayer horror survival game Stop the demon and find out the name of his victim before he drags you to hell Run and hide Just dont get caught,"[31, 32]",,,,,,
384,227052,Inner Abyss,[6],Missing,The world is riddled with monsters beyond our understanding from horrors unknown It is now your task to find out why they are here and how to get rid of them before it is too late,"[31, 32]",,,,,,
385,227023,My Heart Your Soul,"[3, 6, 14]",Missing,Relive Javis memories as she embarks on a journey through the Inbetween in this RPG StoryDriven adventure,"[12, 31, 32]",,,,,,
386,226980,Rampage Ball 2048,[6],Missing,Rampage Ball 2048 is a classic Arkanoid game with RPG elements Upgrade the ball and crush blocks,[32],,,,,,
387,226975,Recoil vs. The World,[6],Missing,Use the recoil of your guns to make it to get to the end of these saw bladefilled labyrinths Turn lasers off switch guns midlevel and much more throughout 3 different biomes each with their own new obstacles and levels to make a fun but rageinducing experience,[32],,,,,,
388,226949,Rift Rangers,[6],Missing,Rift Rangers is a sentai themed casual roguelite where you defend against an endless horde of dimensional creatures Construct and upgrade your defensive turrets while dodging enemies Find the right combination of turrets and upgrades to become an impenetrable fortress,"[12, 32, 33]",,,,,,
389,226897,To the Earth,[6],Missing,Driving car in the space game go to from mars to earth drive safe,"[10, 14, 32]",5.28,0.0,0.0,65.0,1.0,1.0
390,226802,Fap Goddess,[6],Missing,Start your isekai journey in the land of goddesses abyssal creatures and match3 block madness  with a side of very very naughty action Create your dream harem while discovering the story behind each goddess all while enjoying fun mechanics and engaging events,[12],,,,,,
391,226728,Master of Ski,[6],Missing,Its time to do some sports,"[13, 14, 31, 32]",,,,,,
392,226630,Seaberry Holiday,[6],Missing,Its the day of the holiday festival Help with preparations decorate buildings and cookies and choose the perfect gift for Chippys mom,"[2, 31, 32]",0.17,0.18,0.2,60.0,1.0,3.0
393,226629,Sex Toys,[6],Missing,Sex Toys  is the simplest 2D puzzle the final goal of which to give you pleasure,"[12, 13, 32]",,,,,,
394,226598,The Future Ends,[6],Missing,In a place dominated by machines an experienced soldier has been assigned to investigate a big robotics company that has committed various crimes against humanity and take control over the machines that have gone rogue,"[5, 31, 32]",0.0,0.0,0.0,0.0,0.0,0.0
395,226594,The Sentient Box,"[6, 14]",Missing,Investigate the life of John Doe as he resides in his lost memories in this storydriven Alternate Reality Game ARG that merges Your Real Life with science fiction as it explores the Dark Limits of Alternate History and The SCP Foundation,"[9, 13, 31, 32]",,,,,,
396,226586,Tower! Simulator 3,[6],Missing,Introducing the latest generation of ATC simulator that provides a level of immersion like no other With advanced voice recognition custom modelled and detailed airports and stateoftheart lighting geometry and textures Tower Sim 3 is the gold standard for air traffic control simulation,"[13, 15]",,,,,,
397,226477,Rambell,[6],Missing,Rambell is an online and local multiplayer party game for 28 players Beat up your friends in a variety of absurd games and destroy friendships in the unique collection of minigames,[32],,,,,,
398,226466,Fiend Heart,[6],Missing,A short game about monster girls,"[31, 32]",0.0,0.0,2.03,0.0,0.0,1.0
399,226434,Put Your Stamp On,[6],Missing,Welcome back Mr Director Many things remained undone in your absence It needs to be solved immediately,"[13, 15, 31, 32]",,,,,,
400,226428,Keystone Library,"[3, 6]",Missing,Keystone Library is a game for people who enjoy typing commands and enjoy a relaxing openended story adventure Type words successfully to earn points upgrade your character at the shop dive into side quests and take on the many boss levels available to you,[32],,,,,,
401,226362,Mushrooman,[6],Missing,Indie horror about giant killer mushrooms,"[12, 13, 31, 32]",,,,,,
402,226347,Fallen Arena,"[6, 14]",Missing,This is a leisure competitive game fighting for crystals in the arena getting bigger defeating opponents New heroes new skills and new weapons call your friends to fight together,Missing,,,,,,
403,226303,Cities: Skylines - Financial Districts,"[6, 48, 49, 167, 169]",Missing,Boost the economy of your City with a financial district and use your funds to invest in the best industries for your population Financial Districts adds the new feature Investments and more than a hundred assets to the game,"[13, 15]",,,,,,
404,226277,Cabbagers,[6],Missing,Cabbagers is a multiplayer combat game with a crazy humor,[32],,,,,,
405,226269,Bounty,[6],Missing,A scifi firstperson shooter with a dynamic deployable cover system A demo level from our game Bounty,[32],,,,,,
406,226257,Bio Prototype,"[6, 130]",Missing,A wave of irrational experimentation rushes towards you Hurry up and mutate evolution Become scarier monsters than them Use flesh and blood to bloom a way of survival,"[5, 31, 32, 33]",0.0,0.0,59.5,0.0,0.0,1.0
407,226233,Aoi,[6],Missing,This is a 2d platform adventure exploration game that combines platform jumping and straightforward fighting Players will gradually find the lost memory and uncover the truth of this fantastic world with AOI,"[8, 12, 31, 32]",,,,,,
408,226231,Aroma,[6],Missing,This is a simple story about young people about the aroma of youth and the smells of life which can so easily be cut short by a fatal accidentOr maybe at the behest of a heartless fate,"[31, 32]",0.0,0.0,3.28,80.0,1.0,2.0
409,226219,Amber Battle Royale,[6],Missing,Play Amber  the next generation of freetoplay Battle Royale Jump from a plane to Misfit Island and land with a Jetpack Collect weapons and destroy enemies in three PvP modes Battle Royale Elimination Deathmatch Collect first aid kits shield and fuel Up to 200 players in one match,"[15, 32]",,,,,,
410,226182,Sexual Summer,[6],Missing,Sexual Summer  is the simplest 2D puzzle the final goal of which to give you pleasure,"[13, 31, 32]",,,,,,
411,226135,N.O.M.A.D.,[6],Missing,In this innovative topdown shooter from 1985 pilot the Nemesis Organisation Mobile Attack Droid NOMAD through the heavily armoured homeworld of galactic supervillain Cyrus T Gross solving tricky puzzles dodging deadly hazards and shooting fiendish enemies,Missing,,,,,,
412,226117,White Mourning: Museum In Pale,[6],Missing,White Mourning Museum In Pale is a fan game of Disco Elysium based on White Mourning the DE fanart book You can wander around as a pixel RPG character Meet with familiar people review your familiar past and collect all kinds of artwork,"[12, 32]",,,,,,
413,226114,Xmas Apocalypse,[6],Missing,Its Christmas Eve during the Zombie Apocalypse and Santa has to gun down hordes of the undead or Christmas is ruined Level up your firearms with upgrades from the Christmas skill tree and find the most destructive combinations A festive timesurvival thirdperson shooter with roguelite elements,[5],,,,,,
414,226056,God Souls,[6],Missing,God Souls is a 3D hardcore action game based on Nordic mythology The main content of the game is invigorating and exciting combat and it has combined a variety of elements and ability development systems,"[12, 31, 32]",0.0,0.0,0.0,0.0,0.0,0.0
415,226052,Princess Ruby,[6],Missing,Princess Ruby is a 2D Platformer aimed at young children Play as a princess and run jump and sometimes ride a unicorn through each level Dress up how you want change your hairstyle and the colors of your costume,"[8, 31]",,,,,,
416,226049,The Heart of the Teddy Bear,[6],Missing,Immerse yourself in a relaxed wintry adventure of emotions and accompany the teddy bear in his search for his child and his purpose in life After falling out of Santas sleigh youll start in a desolate winter forest and make your way alone to your destination,[32],,,,,,
417,226017,Death by Begonia,[6],Missing,Death by Begonia is a surreal LGBTQ Southern gothic murder mystery Follow Rileys attempts to reconnect with old childhood friends in a town haunted by annual serial murders Will you fall in love and unlock the mysteries hidden in your friends hearts Or will you die trying,[32],,,,,,
418,225994,Christmas Blaster,[6],Missing,Christmas Blaster Christmas Blaster is an Arcadetype action video game Santa needs to save Christmas and face creatures with a lot of explosion in this actionpacked game,"[5, 32, 33]",,,,,,
419,225978,Tiny Detour,"[6, 130]",Missing,Tiny Detour is a little relaxing story about a Broken Bridge on your way home Head to the nearby forest village and discover very weird locals Experience the adventure  explore the beautiful parts of the valleys while completing unique quests,"[8, 31, 32, 33]",,,,,,
420,225792,Chop Goblins,[6],You thought it would be fun to break into a nearby museum and root through the artifacts stored there Little did you know that a dusty chest in the basement imprisoned the evil Chop Goblins  Now theyre loose wrecking bladed havok on the world once again Its up to you to chase them through the city and across space and time in a bespoke FPS campaign spanning the modern day 1800s Transylvania ancient Greece and the not too distant future,Pursue the malevolent Chop Goblins through time and foil them with devastating weapons in this bitesized FPS from the creator of Dusk Iron Lung and Squirrel Stapler,"[5, 32]",1.0,1.19,2.83,72.0,53.0,75.0
421,225727,What a Ball,[6],Missing,What a Ball  A different kind of ball racing game Follow Blues adventure running against more than 600 Balls racing together Be the Ball Crash jump bounce and run up to 300 Km per hour Its very challenging and hardcore game if dont believe us just try it,"[10, 31, 32]",,,,,,
422,225632,KIPP: Untouched,"[6, 74]",Welcome back to the nightmare  8 years after the original Karmens Interactive Playplace location closed Joseph Incwell has decided to reopen Youre the new guard tasked with making sure nobody or nothing gets into the new and improved restaurant more importantly your office Keep an eye on your cameras making sure everything is right in the new Karmens Interactive Playplace Will you be able to last all five nights,KIPP Untouched is a fan game based on the Five Nights at Freddys franchise,[2],,,,,,
423,225502,Supreme Strategic Battles,"[6, 48]",Missing,Missing,Missing,,,,,,
424,225218,Robbie,[6],Missing,Robbie its a hardcore platformer 2D that will challenge your puzzlesolving skills and patience,"[8, 9]",,,,,,
425,225209,Lie of Caelum,[6],A group of talented individuals take on their ultimate challenge as they enter Kazuri an institute for those who are gifted in manipulating a natural resource called Flow Energy While these individuals uncover the mysteries behind their powers their lives are bound to change Throughout their journeys they will face political and societal conflicts throughout the world of Caelum,Giant robots Technology abusing magic Conflict between countries Join a group of fated individuals and liberate the planet of Caelum from the shackles of its people Discover the mysteries behind their powers and dwell in their lives in this Scifi JRPG,[12],,,,,,
426,225074,Santa's Gifts,[6],Missing,Ho ho ho It feels better that the winter holidays are approaching Have you been dutiful this year Are you ready to help Santa Clear his way so that he can make all children happy this year too besides what else is magic for Its not so hard just put your brain on and help Santa Merry Christmas everyone,"[13, 31, 32]",0.0,0.0,0.0,0.0,0.0,0.0
427,224959,P.E.P,[6],Missing,PEP Is an online 8 Player PvEvP game set in a zombie filled coastal United States City,Missing,,,,,,
428,224952,Luna & Monsters TD: The Deprived Magical Kingdom,"[6, 14, 130]",Missing,This is the story of a worldtraveling black cat named Luna and vicious monsters Increase your population and intercept your enemies The ultimate addicting trialanderror game is born A fullfledged tower defense game from Lunas Tail Creative LLC,"[15, 32]",,,,,,
429,224929,To Be or Not to Be,[6],Exploring the wonderful world of immortality on the computer desktop your life has entered the countdown and the only way to reset the hourglass of your life is cultivating immortals,This is a text adventure game that combines the gameplay of desktop pets and minigames You can advance the plot by clicking on the dialogue or play minigames to accumulate values to trigger new plots and you can also cultivate your favorite characters by hanging up,"[12, 31]",2.59,2.85,7.07,70.0,6.0,20.0
430,224843,Sakura Hime 3,[6],Missing,You have just graduated school and have landed your first job as a butler for the luxury apartments Sakura Gardens Your main goal is to become an excellent butler who gives the girls all the pleasure and happiness they need,"[13, 32]",0.25,0.0,0.0,0.0,0.0,1.0
431,224833,My Mad Scientist Roommate Turned Me Into Her Personal Robotic Battle Maiden?!?,[6],Sam has had a run of bad luck lately After inadvertantly upsetting their mad scientist roommate their consciousness is downloaded into a robotic battle maiden known as a SERA unit And yes theyre now a female robotic battle maiden If that wasnt bad enough theyve now been dragged into a magical dimension known as The Frakk and forced to take part in a civil war between opposing monster girl tribes  Being a robotic battle maiden is honestly kind of cool once you get past the abject humiliation of the whole situation Being forced to obey the orders of your criminally insane roommate is a bit of a drawback though as is being forced to refer to her as Mistress Ellie due to some obstructive programming in your new robot body Will Sam find a way to return to their original human body or will they be spending the rest of eternity as a glorified appliance,After being inadvertantly transformed into a robotic battle maiden by their criminially insane roommate Sam is dragged along on a ridiculous adventure in a dimension full of ravenous monster girls Will Sam find a way out of this mess and return to their original body Probably not but who knows,"[12, 13, 34]",,,,,,
432,224829,Dolly Wars: Auto Tactics,"[6, 14]",Missing,Lead your Dolly army of squishy gummies to victory Familiarize yourself with the strengths of each Dolly character and deploy them accordingly Sit back and watch as your loyal Dollies move about and fight on their own Win the war and turn the gummy world blue,"[13, 15]",,,,,,
433,224782,Ocean Is Home,"[3, 6, 14]",Explore a large island that has become your new home Get resources on the island and use them to build your house Earn money and expand your estate buy new furniture and renovate your house  everything is available from painting the walls and wallpapering to installing your own elevator Buy new cars for the convenience of moving around the island and earning money  The game world is saturated with the spirit of old America This is a very cozy place where it is pleasant to be and everyone will find something for themselves,Ocean is Home is an island life simulator and an open world adventure rolled into one Starting with a small house and an old pickup truck you can build an estate and become a significant person in a warm tropical paradise,"[10, 12, 13, 31, 32]",,,,,,
434,224764,Rage Night,[6],Missing,Earth has been chosen to host this season of RAGE NIGHT Earths greatest fighters past and future battle it out for the opportunity to be Rage Night Champion Experience realtime PVP Cinematic Fighting SimplifiedControls FreetoPlay Get ready to Rage,"[4, 14]",,,,,,
435,224753,Water Search,[6],Missing,Water Search  Top Down Shooter in this game you need to destroy all those who have deprived access to water Use melee and ranged combat to deal with the problem Enemies are not so simple you need to be extremely accurate and dexterous,[32],,,,,,
436,224737,Outworld Patrol,[6],Travel through rough terrain to reach your safe planetary station,Control a space rover as you jump to avoid obstacles on a horizontally scrolling landscape while shooting down alien ships that shoot missiles from above or charge you head on A love letter to the first game I ever played on PC,[32],,,,,,
437,224736,Arcadie: Second-Born,"[6, 14]",Centuries of war define the Kingdom of Arcadie Will you allow them to define you  You are the secondborn secondinline to the throne As Arcadie is set to sign a peace treaty with your ageold enemies you are put in charge of any future dealings with them  Today will see you taking the first step towards a new destiny and perhaps a new future for your Kingdom Will you put the Realms interests before your own or will you precipitate it down the path of another century of war,In this interactive tale of love and war carve a place for yourself in a world that has disregarded you for too long Be the force of reason that your kingdom needs or perpetuate its reputation as a force of destruction Find love and weave friendships or cast it away for the sake of retribution,"[12, 32]",,,,,,
438,224735,Fantasy of War,[6],Missing,Fantasy Strategy RPG,"[12, 13]",,,,,,
439,224715,Krystals with A K,[6],Missing,A relaxing construction game about mining an industrial quantity of crystal gems Use those gems to build new buildings and combine those gems to unlock even more buildings These new buildings will increase your production and the complexity of your ever growing factory,"[9, 13, 15, 32]",,,,,,
440,224712,The Slothgate Experiment,[6],Missing,The Creature Zone Returns In An Unexpected Way The Slothgate Experiment is a physicsheavy vr game that takes place in Los Angeles California where Oliver Franklin has recently moved into an apartment He is captured and taken to slothgate two weeks after he gets a job at a warehouse,[32],0.0,0.0,0.0,0.0,0.0,0.0
441,224701,Planet Breakout 2,[6],Missing,A free spacethemed breakout game with unique powerups level editor and easy modding support,"[9, 32, 33]",,,,,,
