,id,name,platforms,genres,summary,storyline,rating,main,extra,completionist,review_score,review_count,people_polled
55,32071,Sig.Null,"[6, 49]",[32],This is a remake and expansion of an earlier PuzzleScript game Signal What I thought was so brilliant about the original is that while the rules never change the level design is such that your ability to fully comprehend and exploit those rules shifts radically over time,Missing,70.0,,,,,,
56,30572,Dustoff Heli Rescue 2,"[6, 34, 39, 48, 49, 130, 163, 385]","[5, 32, 33]",In Dustoff Heli Rescue 2 you can  Save hostages being held in Prisoner of War camps Combat in military attacks in the desert forests mines swamps and fjords,Missing,70.0,0.0,0.0,8.62,70.0,1.0,2.0
57,24445,Conga Master,"[3, 6, 12, 14, 48, 49, 130]","[7, 32]",The dance floor fills the line gets longer come on down its time to conga Shake your virtual hips to the arcade action of Conga Master fight to make the longest conga line possible and become the king of the club No rhythm required  anyone can conga,Missing,70.0,3.72,8.0,11.02,53.0,3.0,4.0
58,24440,Pankapu,"[3, 6, 14, 48, 49, 130]","[8, 12, 31, 32]",Pankapu is a 2D platformaction game narrative and episodic  In a world full of Dreams and Nightmares a tiny warrior has to fight for the safety of his homeland However the real purpose of his his quest beyond the struggle of good and evil is the mental health of a traumatized child  Told in the manner of a fable read to a child the game has two levels of reading the story of Pankapu epic and naive and the second one about Djaharell life the one to whom the tale is told dark and tragic,Missing,70.0,8.17,12.51,15.85,69.0,7.0,16.0
59,24028,Xenoraid,"[6, 46, 48, 49, 130]","[5, 32, 33]",Xenoraid is an exciting vertically scrolling shootem up rooted in the classic action gameplay of the genre with modern additional features  Intercept the alien threat in missions that play out differently every time Pilot skillfully to line up devastating bursts of fire Switch between four fighters during combat to bring in the best weapons for each situation Upgrade repair and enhance your squadron between missions Bring down huge alien capital ships in hectic bossfights Put your skills to the ultimate test in three endless survival missions with online leaderboards,Xenoraid is set in near future where an alien fleet of limited size is detected closing in on Earth Attempts to communicate with the incoming vessels fail and as purpose built starfighters dont yet exist available spacecrafts are weaponized and turned into first generation starfighters Plenty of hot shootem up action ensues,70.0,,,,,,
60,23907,Dead Rising: Triple Pack,"[6, 48, 49]","[13, 25, 31]",Enjoy three times the zombies with the Dead Rising Triple Bundle Pack containing Dead Rising Dead Rising 2 and Dead Rising 2 Off The Record What a time to be undead,Frank West a freelance photojournalist on the hunt for the scoop of a lifetime pursues a juicy lead to a small suburban town only to find that it is being overrun by zombies He escapes to the local shopping mall thinking it will be a bastion of safety but it turns out to be anything but Its a true struggle to survive the endless stream of enemies but with full reign over an entire shopping center Frank can utilize anything to fight off the fleshhungry mob and search for the truth behind the horrendous epidemicÈ,70.0,,,,,,
61,19600,A King's Tale: Final Fantasy XV,"[48, 49]","[12, 25]",A Kings Tale Final Fantasy XV is a 2D sidescrolling brawler set 30 years before the events of Final Fantasy XV  This game features retrostyle inspired graphics centered around a fastpaced combat system with influences from modern gaming The indepth combat system blends intense attacks devastating magic mighty summons and unique companion attacks into a singular gaming experience through three diverse locations in the world of Final Fantasy XV,Restless before bed young Noctis asks his father King Regis to tell a fairy tale full of fantasy and adventure instead of just another generic bedtime story Regis begins with a peaceful day being disrupted when monsters raid the royal capital Insomnia Young Regis joined by Weskham starts his adventure from the royal capital Eventually they are joined by friends Cid and Clarus where they travel to the plains of Duscae only to discover a mysterious cave where their enemy resides Throughout the tall tale King Regis and Noctis interject their own commentary adding depth and perspective to the story itself,69.93792952952273,1.6,2.76,5.0,64.0,162.0,214.0
62,13172,Mad Games Tycoon,"[6, 14, 48, 49, 130]","[13, 15, 32]",Form your own game studio set in the early 1980s in a small garage Develop your own game ideas create a team and develop megahit video games Research new technologies train your staff and upgrade your office space going from a lowly garage to a huge building,Missing,69.90241426315525,25.12,32.52,46.9,68.0,23.0,19.0
63,18149,Jotun: Valhalla Edition,"[3, 6, 14, 41, 48, 49, 130, 170]","[31, 32]",Jotun is a handdrawn actionexploration game set in Norse mythology  In Jotun you play Thora a Norse warrior who died an inglorious death and must prove herself to the Gods to enter Valhalla  Valhalla Edition contains Valhalla Mode a boss rush mode with even fiercer versions of the already challenging jotun,After quitting his job in January 2014 Will Dubé and friends brought Jotun to Kickstarter in July of the same year Raising over 64000 from 2299 backers Jotun was also Greenlit in under a week The success of the Kickstarter campaign consolidated the team and the vision and allowed us to get additionnal funding from the Canadian Media Fund and the Montreal Inc Foundation Jotun released on Steam Windows Mac and Linux on September 29th 2015 Jotun Valhalla Edition is coming to PS4 XBOX ONE and Wii U this summer Valhalla Edition contains Valhalla Mode a boss rush mode with even fiercer versions of the already challenging jotun Impress the Gods,69.12304044439865,,,,,,
64,18484,Clustertruck,"[3, 6, 14, 48, 49, 130]","[8, 32]",Clustertruck is a chaotic physics based truckformer Jump your way through insane levels in a game of the floor is lava on top of speeding trucks driven by terrible drivers,Clustertruck is a chaotic physics based truckformer Jump your way through insane levels in a game of the floor is lava on top of speeding trucks driven by terrible drivers,68.51474453527631,3.64,5.6,8.17,71.0,356.0,430.0
65,21599,Virginia,"[6, 14, 48, 49]","[31, 32, 34]",Virginia is a first person interactive drama It is the story of a recently graduated FBI agent and her partner as they seek to uncover the mystery surrounding the disappearance of a young boy In the birthplace of America nothing is quite what it seems,Set in the last days of summer 1992 players investigate the disappearance of Lucas Fairfax a young boy from the fictional rural town of Kingdom Virginia The game is experienced through the eyes of Anne Tarver a graduate FBI special agent assigned to her first case As a rookie detective shes paired with an experienced partner Maria Halperin whom Tarvers superiors instruct to keep a watchful eye on As the story progresses the pairs trust in each other is tested and their investigation takes a supernatural turn,67.67615769950667,1.93,2.19,3.64,61.0,342.0,508.0
66,13197,Redout,"[6, 48, 49, 130, 163, 385]","[10, 33]",2560 AD Humanity moved to Mars and some of Titans moons The most followed and expensive sport is a highspeed racing class employing magnetic hoverships the fastest humanity has ever engineered a sport named RedOut RedOut is developed in Unreal 4 Controlling a nuclearpowered ship hovering about two meters from the ground going over 400 kmh is no piece of cake Now imagine doing the same in a vicious curve upside down or in a double looptheloop Your ship will never race on rails Each input will apply a physical force,Missing,67.40001450726804,10.52,20.23,47.75,70.0,33.0,24.0
67,15821,Seasons after Fall,"[3, 6, 14, 48, 49]","[8, 9, 12, 31, 32]",Seasons after Fall is a game about adventure and exploration crafted with gorgeous twodimensional visuals    The spirits of the four seasons are gone Something is definitely happening in the forest something that never happened before Is this true Travel in search of the spirits to bring them back in their steles and use their power to explore the world of Seasons after Fall    You are a wild fox embarked upon a perilous adventure with mystical powers that allow you to manipulate the seasons and the life of the forest Powers that allow you to modify the environment by summoning one of the four seasons whenever and wherever you wants    Changing the seasons will modify organic platforming elements that will move or expand based on which season you switch too altering your relationship with the game and its characters Seasons after Fall encourages the player to explore a gorgeous 2D graphical world accompanied by an enchanting soundtrack recorded by a live string quartet Travel in search of the Four Guardians of Seasons and become the master of the seasons they protect    Summon winter to freeze a waterfall to pass or call for Spring to feed a plant that will guide you to a previously inaccessible zone Travel across forests rivers and caves and manipulate an ecosystem that is as disturbing as it is marvelous to unveil the secrets of this world,Missing,66.58952924096903,6.04,6.81,7.79,65.0,101.0,183.0
68,20875,Project Highrise,"[6, 14, 39, 48, 49, 130]","[13, 15, 32]",Project Highrise is a Tower Building Business Management Simulator  Managing your skyscraping empire will be no easy task  growth will require a mastery of the various interlocking systems that are required for each type of establishment to thrive Office workers will want to grab a quick lunch or coffee Restaurants and their patrons will value location and convenience Throw in the challenges of implementing utilities ensuring easy transport and navigation around the building and of course managing your finances and its clear that success in Project Highrise will be no easy task,Missing,66.3637073862471,9.87,21.87,46.47,66.0,35.0,30.0
69,31898,Flat Heroes,"[3, 6, 14, 48, 49, 130]","[8, 32, 33]",Flat Heroes is a minimalist super intense local multiplayer game with special care put into the gamefeel and polishing of every detail in a trendy graphic experience The game includes multiple cooperative and competitive modes for 14 players and features squares,Missing,65.84953389554266,4.53,9.92,12.0,76.0,18.0,24.0
70,82453,Kinect Triple Bundle: Beats & Booms & Squids,[49],Missing,Save big time and get three awesome Kinect games  Work up a sweat in Beatsplosion get in the flow while smashing bricks in Boom Ball and embark upon a colorful arcade adventure in Squid Hero  With three different games to choose from every member of the family is sure to find their favorite  Daily use may result in getting seriously fit,Missing,60.0,,,,,,
71,31702,Friday Night Bullet Arena,"[6, 14, 49]",[32],Friday Night Bullet Arena is a topdown multiplayer shootathon with a twist each player only gets one bullet You can catch your own bullet to fire again but catching other bullets is not recommended,Missing,60.0,0.0,0.0,0.0,0.0,0.0,0.0
72,24439,Zenith,"[6, 48, 49, 130]","[12, 31, 32]",Zenith is an action RPG coated in humor Adventuring Exploring ruins Saving the world You know the drill A single player game with an actual story No oneiric or doityourself crap You wont need to piece the story together by yourself as if it was a swedish chair We promise,Wizards and adventurers have one thing in common theyll happily start messing with any ominous glowing artifact they find in a ruin if they think they can gain something for it be it knowledge on the arcane powers that forged the world some shiny new sword or god forbid the power of friendship No matter how many skulls are engraved on the thing  Sure mages may be more prepared and do it for the right reasons sometimes But that doesnt change the fact that theyre toying with dangerous powers and when they fail they fail big And most times those failures reshape the world around them Generaly in the form of a smoking crater Or something with a lot of tentacles  Well Argus windell was a pretty good wizard an Arcanologyst to be precise He knows everything there is to know about ancient artifacts but I guess an apocalypse unleashed in the middle of a war has a way to change your views on the whole unveiling the mysteries of the universe thing So he retired looking for peace and quiet  But thats not easy to get in a world full of spikehaired buffoons who drag their giant swords around and mess things up with their chosen one complex Specially when youre trying to keep one of those dangerous devices out of the reach of their greasy heroic hands,60.0,10.18,12.78,15.63,54.0,9.0,17.0
73,23985,Toy Odyssey: The Lost and Found,"[6, 14, 48, 49]","[8, 25, 31, 32]",Toy Odyssey The Lost and Found is a Metroidvania style actionplatformer that takes you back to a world made from the nightmares of your childhood Join Brand  an action figure that has come to life  in his fight against the darkness to save his owner Felix Nightmares are only the start of his troubles Brand needs to uncover the secrets of the house before its too late,Explore the entire house combat chaos and save other toys in the battle against evil Create a huge arsenal and upgrade any item you find Build the ultimate bedroom fortress to keep the darkness at bay Unravel the houses mysterious past and learn to overcome all odds,60.0,25.2,0.0,0.0,30.0,1.0,1.0
74,23839,Dogos,"[6, 48, 49]","[5, 13, 32, 33]",Dogos incorporates current technology into retro shmup gameplay 3D graphics dynamic camera and the ability to move through scenarios as if it were an open world Dogos invites you to live a real actionpacked experience that will challenge your skills and senses Loads of shots and explosions and an incredible catchy soundtrack If you like fastpaced thrilling videogames then Dogos is just for you,Earth has been invaded by a perverse race of biomechanical beings from outerspace known as Zeetnuks A group of humans organize themselves to resist the invasion but soon discover they dont stand any chance against the enemys technological superiority The Resistance decides to embark on an ambitious project combining human and alien engineering they set out to create a fleet of ships to fight the invaders  The Zeetnuks uncover the Resistances plans and they launch a surprise attack against the base where the humans are developing the prototypes During the attack Desmond Phoenix a skilled pilot manages to escape on a KZ 72one of the models being developed which everyone will come to know as DOGOS  DOGOS tells the story of that pilot and how his actions changed the future of the human race,60.0,2.93,0.0,0.0,45.0,2.0,1.0
75,23179,Rogue Wizards,"[6, 14, 39, 48, 49, 130]","[12, 15, 16, 31, 32]",Battle creatures collect loot master magic and build your very own Wizard Tower sanctuary in this roguelike dungeoncrawling RPG,The Council oversees the elam families aristocrats who are descended from the first humans in Rilfanor and the banlits who were originally people born without magical abilities The Guild has never admitted banlits because of their lack of magical capacity and theyve never admitted women because they believed women were too weakminded to control such power  Now many generations later the elam magic is weakening and latent magic talent has reappeared among the banlit population Many of the elam are in denial but some of them want to take the radical step of allowing banlits including women into the Guild  In your quest youll explore randomly generated dungeons collect treasures master magic avoid traps solve puzzles and of course cleanse the dungeons of all the evil minions within Every dungeon is unique no two locations will ever be the same  Its not all dungeoncrawl Feel at home in your very own Wizard Tower where you can enhance and customize the way you play by building a thriving town brewing your own reagents crafting or buying your own gear powering up your magic and recruiting help,60.0,0.0,0.0,17.92,47.0,3.0,1.0
76,19806,NASCAR Heat Evolution,"[6, 48, 49]","[10, 13, 14]",After over a decade Monster Games returns to the NASCAR franchise This allstar developer created the original NASCAR Heat and NASCAR Dirt to Daytona in the early 2000s two of the most highly rated and bestselling NASCAR titles of alltime This dedicated group has built NASCAR Heat Evolution from the ground up to ensure a brand new racing experience Race as your favorite NASCAR Sprint Cup Series drivers across all 23 licensed NASCAR tracks in stunning HD Whether youre a rookie or racing veteran get ready for a good time,Missing,60.0,12.0,16.0,0.0,53.0,3.0,2.0
77,24017,The Bunker,"[6, 14, 34, 39, 48, 49, 130]","[13, 31, 32]",As the last remaining survivor in a nuclear bunker Johns daily routine is the one thing that keeps him sane But when an alarm goes off his mind starts to self destruct He has to venture into long forgotten areas recovering long repressed memories and unlocking the dark secrets of The Bunker,Missing,59.20851985301363,2.03,2.22,3.11,60.0,83.0,153.0
78,7630,"Warhammer 40,000: Eternal Crusade","[3, 6, 48, 49]","[5, 12, 31]",Based on the extensive universe of Warhammer 40000 Eternal Crusade will take gamers into a vicious battle between four factions of the 41st millennium in order to control a persistent world at war Whether it is PvP Player versus Player or PvE Player versus Environment squads will have to work together and engage in massive battles and exterminate the other factions To do so fans can choose from twenty different subfactions earn hundreds of weapons customization options and accessories drawn from 29 years of Warhammer 40000 lore to create their perfect warriors  Your faction is your family now Plan your strategy from orbit then face death sidebyside with them as you defend strongholds or delve into the Underworld to combat hordes of ravening Tyranids  Victory is not a thing for a single warrior to claim but the result of the fury of armies Dive into the shifting frontlines and crush your foes by cutting off supply lines sieging walled fortresses and striking deep into the heart of enemy territory  Go toetotoe in melee snipe your enemies from afar or fire into the fray from one of the seats of a gunloaded Predator tank Combat in Eternal Crusade ranges from a personal clashing of swords to truly epic warfare involving hundreds of other players  Choose your allegiances and background then earn hundreds of weapons and accessories drawn from 26 years of 40k lore to craft your perfect warrior,Missing,57.48951769413231,0.0,0.0,0.0,0.0,0.0,0.0
79,13210,How to Survive 2,"[6, 48, 49]","[12, 31]",Dead or Alive Make up your mind stranger We dont like that undead business here in Louisiana Survive solo or with friends as you look to fulfill your basic needs of food water and shelter crafting your own tools and weapons while you secure your camp and face flesh hungry zombies,Several years have passed since the original How to Survive events on Los Riscos archipelago Now the local infection has turned into a worldwide pandemic Everyone around the world groups of people or lone wolves try to survive one more day among the infected attempting to recover a semblance of normal life You find yourself in Louisiana and your survival chance starts by building a safe camp and becoming a skilled survivalist  Find water food and shelter and talk to the unconventional locals to make your way around,57.01540377901608,22.1,30.04,0.0,61.0,10.0,8.0
80,96622,Zombie Derby,"[6, 49, 169]","[10, 32]",Brutal upgradable cars big guns and daredevil speed will steer you through places that are chockablock with zombie,Missing,50.0,1.06,1.71,2.0,55.0,2.0,6.0
81,79925,Worlds of Magic: Planar Conquest,"[48, 49, 130]","[12, 13, 15, 16, 31]",Worlds of Magic Planar Conquest is a 4X strategy game inspired by Master of Magic Created to ensure this amazing playability of games from the past but wrapped in a modern package  Explore Develop Use Exterminate  these four words provide the game with fun and challenge,Missing,50.0,,,,,,
82,23386,Just Sing,"[48, 49]",[7],Just Sing has players singing or lipsyncing their way to living room or online fame through an epic tracklist that includes songs from Justin Bieber Meghan Trainor Sia One Direction and Queen    With more than 40 tracks to choose from including classic hits like Queens I Want to Break Free as well as todays hottest tracks like What Do You Mean from Justin Bieber players will unleash their inner star and can either record their voice or lipsync along All Just Sing moments can be customized with themes and filters letting players get creative with their videos and are easily sharable with friends and the Just Sing community,Missing,50.0,0.0,0.0,0.0,0.0,0.0,0.0
83,20395,Dungeon Rushers,"[3, 6, 14, 39, 48, 49, 130]","[4, 12, 13, 15, 16, 24, 31, 32]",Dungeon Rushers is a HeroicParody tactical RPG combining dungeon crawlers gameplay and turnbased fights Manage your team loot dusty dungeons crush armies of monsters and craft mighty equipment Be part of an humorous adventure with a colorful cast of characters in an offbeat universe Build your own dungeon and challenge other players,Missing,50.0,21.17,25.0,41.0,57.0,3.0,7.0
84,24463,Wheels of Aurelia,"[3, 6, 14, 34, 39, 48, 49, 130]","[9, 10, 31, 32, 34]",A narrative road trip game set in the roaring Italian 70s it tells the story of Lella a restless woman driving on the roads of the western coast of Italy the famous Via Aurelia This is an interactive fiction in the shape of an isometric driving game and with a focus on replayability every playthrough lasts about fifteen minutes and there are sixteen different endings to discover,Missing,46.16128284047007,0.5,1.11,5.47,47.0,102.0,159.0
85,23993,Marooners,"[3, 6, 14, 48, 49, 130]","[4, 32, 33]",Play a mix of fun party games as you switch back and forth between them Can you handle the chaos Join your friends both on the couch and online while sadistically laughing at their misfortune Run jump and slap your way to victory,Missing,41.70545524651487,0.0,0.0,10.05,46.0,8.0,6.0
86,6986,Edge of Twilight: Return to Glory,"[6, 9, 12]","[31, 32]",Edge of Twilight Return to Glory is a 3rd person action adventure game presenting a unique postapocalyptic Steampunk fantasy world that has been split into separate realms of Day and Night,Missing,40.0,2.42,0.0,0.0,0.0,0.0,1.0
