first_release_date,genres,id,name,platforms,summary,rating,storyline,main,extra,completionist,review_score,review_count,people_polled
1402963200,"[4, 13, 14]",4784,EA Sports UFC,"[39, 48, 49]",Electronic Arts teams with Ultimate Fighting Championship to bring the ferocity of mixedmartial arts to players everywhere Developed by the team behind the criticallyacclaimed Fight Night franchise and powered by EA Sports Ignite technology EA Sports UFC brings the action emotion and intensity inside the Octagon to life in ways that were never before possible The nextgeneration of True Player Motion not only showcases the diverse powerful and fluid of attacks of elite mixed martial artists through Precision Movement Dynamic Striking and Strategic Submission Battles but also brings the combatants to life with a Full Body Deformer and RealTime Exertion The simulation of Human Intelligence takes leaps forward with the strategic and adaptive MMAi system and is expressed through the most realistic characters ever created in a sports game,67.7788928811434,Missing,11.04,17.67,27.01,73.0,26.0,23.0
1403568000,"[10, 13, 14]",6415,Grid: Autosport,"[6, 9, 12, 14, 34, 39, 130]",Its all about the teams the rivals and the race as you become a driver for hire specialising in your favourite disciplines or conquering them all in an intense world of professional motorsport GRID Autosport features over 100 routes across 22 incredible locations the return of incar view authentic handling and the worlds most exciting contemporary and classic highperformance racing cars,65.89237735523668,Missing,nan,nan,nan,nan,nan,nan
1401753600,"[9, 12, 31]",3188,Murdered: Soul Suspect,"[6, 9, 12, 48, 49]",Murdered Soul Suspect is a supernatural detective thriller which challenges players to solve possibly the hardest case of all their own murder  Set in Salem Massachusetts players have the freedom to explore the New Englandstyle wooden houses narrow streets Gothic churches and historical landmarks for clues They will need to battle demonic spirits to preserve their souls whilst uncovering the shocking revelations about who is responsible for their death,64.7415033711267,Most people think that death is the end but for Ronan OConnor a Salem police detective with a chequered past it is just the beginning  When Ronan OConnor a detective with a chequered past gets caught up in a violent burglary his life is brought to an untimely end by a brutal and relentless killer  Shocked to find himself in the afterlife his only escape from the limbo world of Dusk is to uncover the truth behind his killer track him down and bring him to justice using his detective instinct and newfound supernatural abilities,6.79,8.73,11.44,67.0,655.0,1128.0
1401926400,"[12, 31]",18905,Stranger of Sword City,"[6, 12, 46, 49]",Stranger of Sword City is a first person turnbased RPG dungeon crawler  The main character is Human but you get to change the appearance gender and class You can create a team of up to 6 characters with customizable ages races and talents Higher ages give more bonus points for stats but come with less life points You can have 16 registered characters at one time  Races include Human Elf Dwarf Migmy and Ney Classes include Fighter Knight Samurai Wizard Cleric Ranger Ninja and Dancer Classes can be changed up to five times Each class change will half that characters current level but you get to keep one skill learned from the previous class  The game includes the new and old art styles allowing you to switch whenever you want  The games was originally released in Japan under the name Tsurugi no Machi no Ihoujin Kuro no Kyuuden on Playstation Vita and under the name Tsurugi no Machi no Ihoujin Shiro no Oukyuu on Xbox 360 and Microsoft Windows,63.66100311835164,A story of gods and humans fate and will  The plane you were travelling on disappeared mysteriously The plane was never found There was no trace of survivors  You awake in a cold night under a starry yet unfamiliar sky Its Sword City Escario where shining butterflies soar  A land inhabited by strange creatures fierce monsters and mysterious labyrinths  You are a Chosen One  A Stranger of Sword City,46.0,52.03,76.22,69.0,7.0,8.0
1401753600,"[8, 31, 32, 33]",8617,1001 Spikes,"[3, 6, 14, 37, 41, 46, 48, 49, 130]",The son of a famous adventurer Aban Hawkins must avoid an endless gauntlet of devious traps and dastardly hazards while exploring the Ukampa Ruins in South America Sharp spikes poison darts falling blocks and flamethrowers are among the deadly obstacles that Aban will have to overcome in order to reach the Door of PokoMum and learn the truth about his missing father  A throwback to the most challenging 8bit platformers 1001 Spikes requires intense concentration constant memorization and flawless timing You start the game with 1001 lives and you may end up losing every last one of them before you make it to the Golden Shrine,62.40583232077764,Jim Hawkins the worldrenowned archaeologist has gone missing while exploring the frozen reaches of Antarctica  Before his disappearance he entrusted his daughter Tina with a map to the long forgotten ruins of Ukampa Temple in South America along with a letter warning that death waits behind its every corner  In that letter he posed a challenge to his estranged son Aban Hawkins to venture forth into the deadly ruins in search of a legendary treasure rumored to lie behind the Golden Door of PokoMum  Can Aban survive the endless traps of Ukampa and surpass his famous father once and for all,7.14,14.32,16.74,70.0,30.0,32.0
1402876800,"[9, 13, 15, 31, 32]",30248,Farm for your Life,"[3, 6, 14, 48, 49, 130, 167, 169]",Your community was taken down by a heavy storm which caused an apocalypse and unleashed the living dead Together with the other survivors it is your task to rebuild and to allow that sustainable life can still be assured Cultivate your farm and manage your restaurant to provide food and deal with all the zombies  Its a strange Time Management Game The lightheartedness of a casual game collides with elements which are usually only seen in horror genres Discover the contrast which takes both genres for a wild ride,60.0,Missing,7.48,7.49,20.43,70.0,4.0,13.0
1402531200,"[9, 14]",21315,Super Party Sports: Football,"[39, 49]",Charge up your soccer ball calculate power and shoot down every rival in your way  Features  Smashing physics puzzle action  100 levels of tactical fun  Select your favorite team from different nations  Collect mighty powerups  Rio Samba party sounds  Pass shoot and destroy your opponents in brilliant battles on the field Plan effective passes take down heavy rowdies and smash the goalkeeper to win the match  Super Party Sports Football is a physics puzzle game full of action and fun Solve tricky riddles fight against different types of enemies and score a goal Take the challenge with players from different leagues and FCs Choose your favorite 11 to play your own cup finals 2014,60.0,Missing,0.0,0.0,8.97,65.0,1.0,2.0
1402012800,"[9, 31, 32]",8433,Lifeless Planet,"[3, 6, 14, 48, 49]",Lifeless Planet was inspired by Cold War era science fiction stories posing questions about humankinds desire for space travel What if you journeyed across the galaxy to another planet only to find humans had already been there What kind of person would sign up for a oneway mission leaving behind planet Earth and everyone theyve ever known and love to go in search of an Earthlike planet  Equipped with a limiteduse jetpack and a mobile robotic arm the player must use wits and skill to solve puzzles unravel the mystery and survive the Lifeless Planet,59.71251218169908,While seeking life on a distant planet an astronaut discovers an abandoned Russian town He suspects his mission is a hoax until a mysterious young woman saves him from a strange and deadly phenomenon Lifeless Planet is a thirdperson actionadventure that features an oldschool scifi story and spectacular environments in the spirit of classic actionadventures  After a hard landing on the planet the astronaut discovers the planet that was reported to be rich with life is instead a barren wasteland When he goes searching for his crew he makes a more startling discovery evidence that humans have already been to this planet years ago When he comes upon a deserted Sovietera Russian town he struggles to make sense of his mission Did his lightspeed travel to the planet send him back in time Or is this all some strange Cold War hoax  Along the way the astronaut meets a Russian woman Aelita who is somehow able to survive the hostile atmosphere of the planet Through an unusual natural phenomenon her skin causes the soil to glow green under her feet The player must use these glowing tracks as a guide across the planet past treacherous and deadly threats Is she leading him to safety or an untimely death,4.81,5.64,6.98,62.0,135.0,248.0
1402358400,[5],5647,Enemy Front,"[6, 9, 12]",Youre Robert Hawkins an American stuck deep in Nazi controlled territory during the height of WWII Its up to you whether to fight your enemies face to face snipe them from afar or sneak past and sabotage their positions Join the fight against the evil Third Reich in openended missions across war torn Europe,56.62045512635579,Missing,5.74,7.86,9.6,57.0,68.0,130.0
1402012800,"[8, 31, 32]",15325,Woodle Tree Adventures,"[3, 6, 14, 49, 130]",An old school platform game with a catchy and unique art style You will find all the classical elements from the 90s games and new interesting ideas Explore a total of 6 worlds and save the lands bringing back peace and balance and finally becoming the new hero,43.2399421451245,Missing,nan,nan,nan,nan,nan,nan
1401840000,"[5, 32]",16626,Recruits,"[6, 49]",Recruits is a brutal fast paced top down shooter that puts the lives of countless amounts of soldiers in your command Lead your men to victory and see them progress through the ranks show them defeat and they will be lost forever,40.0,Missing,0.0,0.0,0.0,0.0,0.0,0.0
