,id,name,platforms,summary,genres,rating,storyline,main,extra,completionist,review_score,review_count,people_polled
17,2050,LEGO Marvel Super Heroes,"[6, 9, 12, 14, 41, 48, 49, 130]",In LEGO Marvel Super Heroes players will unlock more than 100 characters from across the Marvel Universe including fan favorites like SpiderMan Iron Man Wolverine Captain America the Hulk Thor Black Widow Hawkeye Deadpool Loki and Galactus The game will pack in a plethora of supercool character abilities combatlike action sequences epic battle scenes puzzlesolving and a unique story told with playful LEGO humor,"[9, 25, 31]",79.25600495435349,LEGO Marvel Super Heroes offers an original storyline in which Nick Fury calls upon Iron Man the Hulk Thor SpiderMan Wolverine and other heroes spanning the Marvel Universe to save Earth from such threats as the vengeance of Loki and the hunger of Galactus Devourer of the Worlds LEGO and Marvel fans will enjoy classic LEGO videogame adventure and humor while playing as their favorite Marvel characters,12.28,23.74,40.17,77.0,712.0,1015.0
18,6057,Shadow Warrior,"[3, 6, 14, 48, 49]",Shadow Warrior is a bold reimagining of the 3D Realms cult classic shooter from independent developer Flying Wild Hog Hard Reset starring the legendary and quickwitted warrior Lo Wang Combine the brute force of overwhelming firepower with the elegant precision of a katana to annihilate the merciless armies of the shadow realm in an exhilarating and visually stunning transformation of the classic firstperson shooter,"[5, 9, 31]",77.69404600588352,Shadow Warrior tells the offbeat tale of Zilla Enterprises corporate shogun Lo Wang as he is ordered to acquire a legendary blade of limitless power by his deceitful employer Betrayed and left for dead Lo Wang learns of the blades connection to ancient gods from another realm preparing to push our world to the brink of destruction Now the reluctant hero must become legend through a masterful combination of gun blade magic and wit to uncover the truth behind the demonic invasion and banish evil back into the darkness,12.29,15.32,35.93,74.0,628.0,950.0
19,1910,Outlast,"[3, 6, 14, 48, 49, 130]",Hell is an experiment you cant survive in Outlast a firstperson survival horror game developed by veterans of some of the biggest game franchises in history As investigative journalist Miles Upshur explore Mount Massive Asylum and try to survive long enough to discover its terrible secret if you dare,"[31, 32]",76.97019485313889,In the remote mountains of Colorado horrors wait inside Mount Massive Asylum A longabandoned home for the mentally ill recently reopened by the research and charity branch of the transnational Murkoff Corporation the asylum has been operating in strict secrecy until now  Acting on a tip from an anonymous source independent journalist Miles Upshur breaks into the facility and what he discovers walks a terrifying line between science and religion nature and something else entirely Once inside his only hope of escape lies with the terrible truth at the heart of Mount Massive  Outlast is a true survival horror experience which aims to show that the most terrifying monsters of all come from the human mind,5.15,7.12,10.65,76.0,1273.0,1625.0
20,7286,Dead or Alive 5 Ultimate,"[9, 12, 52]",Dead or Alive 5 Ultimate is a fighting game in the Dead or Alive series The game is an expanded edition of the 2012 title Dead or Alive 5 incorporating some features from the PlayStation Vitas Dead or Alive 5 Plus as well as additional content including five characters that are new or returning to the series including two Ninja Gaiden characters as well as gameplay system tweaks and expansions many of them in the online multiplayer tag team mode including an introduction of twoontwo tag team battles,[4],76.72854625760824,Missing,4.36,15.87,56.7,77.0,18.0,20.0
21,2920,FIFA 14,"[6, 9, 12]",FIFA 14 is a 2013 sports association football simulation video game developed by EA Canada and published by Electronic Arts,[14],75.3283010669627,Missing,81.07,109.8,197.73,72.0,175.0,67.0
22,5494,Armored Core: Verdict Day,"[9, 12]",Command a squadron of advanced Armored Core mechs in a dystopian future ravaged by war and stripped of natural resources Players will form squads of up to 20 members and enlist into one of the various ingame factions to wrestle control of territories away from other players in the games persistent multiplayer mode,"[4, 5, 11, 13, 15]",75.0,Missing,13.7,14.46,31.88,66.0,9.0,12.0
23,8006,Marlow Briggs and the Mask of Death,"[6, 12]",Marlow Briggs and the Mask of Death is a third person action hack and slasher that is perfect for the player who wants to experience a game that brings to life the best of blockbuster films over the top action and cinematic gameplay and comic book heroes with its focus on relentless highoctane combat exotic danger filled environments and epic set pieces,"[9, 25, 31]",71.77904214199259,A new breed of WARRIOR returns committed to destroying the enemies of FREEDOM When ONE angry man has a world to protect  There is only ONE future  HIS OWN  Nononsense hero Marlow never shied away from danger or trouble But now he faces his ULTIMATE challenge After crashlanding in Central America he has an industrial evil to defeat whilst bound to an ancient Mayan Death Mask whos had noone to talk to for 2000 years Another day at the office only this time Marlow is PUSHED TO THE LIMIT his sweetheart has been abducted the bad guys are making up their own rules and only one man can judge them  and EXECUTE THE SENTENCE   Fearlessly fighting through Mayan temples and towering valleys monstrous machinery nothing but nothing will stand in the way of this bad ass warrior his girl and the crushing of all opposition  They told him to go to HELL he was DEAD ready,6.03,7.68,9.09,68.0,106.0,149.0
24,8465,Volgarr the Viking,"[3, 6, 14, 23, 41, 46, 48, 49, 130]",Remember when games were tough Return to the Golden Age of arcades with an allNEW hardcore action experience that pulls no punches Volgarr the Viking possesses all the hallmarks of the true classics  simple controls high challenge and meticulous design  combined with handmade pixel,"[8, 31, 32]",70.49434888584716,Missing,9.26,11.63,22.12,72.0,55.0,59.0
25,5895,Foul Play,"[3, 6, 12, 14, 46, 48]",Play as the daemonhunter Baron Dashforth in a sidescrolling coop brawler set entirely on the grand spectacle of a theatre stage that rewards performance over pummeling Perform shattering takedowns and reversals,"[4, 25, 31, 32, 33]",69.43820224719101,Missing,4.49,4.58,10.93,63.0,43.0,36.0
26,4652,Pro Evolution Soccer 2014,"[6, 9, 12]",PES 2014 was being developed with six key elements in mind that will define the physics and the features of the game PES 2014 will center everything on the ball how it moves and how players use it Physics of the ball stature of the player speed and height of the pass everything will be taken into account to recreate the most realistic football experience on a home system Players will be an important part of the game with Motion Animation Stability System MASS that will increase the realism of physical contacts between players tackles and decisions taken on the pitch by the AI to have more open games The audience will have an influence on the performance of the team On the pitch the performance of an individual player good or bad will also have an effect on the team giving them a moral boost if he has a moment of individual brilliance or forcing his teammates to support him if he is not doing well  Introduced in PES 2013 the Player ID system recreated faithfully the movements and skills of about 50 star players In PES 2014 that number is increased and will also apply to complete squads to replicate a teams playing style With the new Combination Plan users will be able set up a variety of different tactics in key areas of the pitch using three or more players These players will make very different runs to exploit holes in the defense or midfield using the flanks curved runs or overlapping play to make themselves available  New for this year players can now change teams in the Master League and coach a national side Players are also able to create 3rd and 4th kits Some third and fourth kits are official The PS2 version has the same characteristics of the other versions UEFA Europa League also appears as a singlemode,"[13, 14]",66.54568410648935,Missing,16.01,45.83,1250.0,57.0,38.0,7.0
27,1882,Amnesia: A Machine for Pigs,"[3, 6, 14, 48, 49]",From the creators of Amnesia The Dark Descent and Dear Esther comes a new firstperson horrorgame that will drag you to the depths of greed power and madness It will bury its snout into your ribs and it will eat your heart,"[9, 31, 32]",66.05383364478874,The year is 1899 Wealthy industrialist Oswald Mandus awakes in his bed wracked with fever and haunted by dreams of a dark and hellish engine Tortured by visions of a disastrous expedition to Mexico broken on the failing dreams of an industrial utopia wracked with guilt and tropical disease he wakes into a nightmare The house is silent the ground beneath him shaking at the will of some infernal machine all he knows is that his children are in grave peril and it is up to him to save them,4.14,5.04,6.11,63.0,458.0,648.0
28,10418,Hot Wheels: World's Best Driver,"[6, 9, 12, 37, 41]",Gear up for intense challenges only Hot Wheels can deliver Join the ranks of Team Hot Wheels an elite group of drivers competing for the coveted title Worlds Best Driver The drivers are split into four teams each with their own disciplines Super Fast Green Outrageous Red HighTech Blue and Powerful Yellow Compete in thrilling events across four Hot Wheels Test Facility HWTF locations around the world For the first time Hot Wheels fans can experience the legendary world of HWTF where the latest and greatest Hot Wheels creations are born Pick your team choose your ride and GO FOR IT,[10],65.0,Missing,4.39,9.66,13.42,50.0,6.0,5.0
29,30150,Alien Rage: Unlimited,"[6, 9, 12]",Unleash a fury of powerful weapons as you blast your way through armies of Alien forces hellbent on taking you down Battle through 14 intense levels and prepare to face a barrage of beastlysized bosses that will test your every skill Each of your 10 weapons comes with two firing modes and youll need all of them Battle hardened Alien forces will attack you from every direction using various flanking and attack moves Built with powerful uptodate graphics technology awesome physics destructible environments experience a truly intense oldschool styled shooter gameKey Features Wide variety of Alien enemy forces including Infantry Warriors Flying Drones Spiders Huge boss fights  Over 21 enemy types including 8 beastlysized bosses to challenge and destroy through 14 Levels Strong thruthegun experience with 10 powerful weapons each with two firing modes Skill shots head shots and shooting accuracy heavily rewarded Playertriggered destruction of environments and cover helps to advance through levels Built with powerful uptodate graphics technology awesome physics destructible environments,[5],60.0,Missing,,,,,,
30,19966,Nutjitsu,"[49, 74]",Trace a safe route to help a ninja squirrel pick up powerups and avoid enemies in a modern PacMan,Missing,60.0,Missing,0.0,0.0,5.17,60.0,3.0,2.0
31,16719,Truck Racer,"[6, 9, 12]",Take control of five tons of metal and power and floor it until you reach the finish line Drive fully destructible trucks in Championship Time Attack Elimination and Quick Race Get rid of opponents trying to block your way and make a reputation for yourself Customize your vehicle from the engine to the paint choose among 48 tracks and face your friends in Online or Local multiplayer for maximum destruction  Drive on 10 different environments and 48 tracks 6 truck categories with distinct styles thousands of paint jobs and 54 possible upgrades 4 game modes including Championship mode with 13 events 2 Multiplayer modes Local split screen for 2 players and Online mode for up to 4 players Realistic and localized damage,[10],50.0,Missing,5.65,6.64,8.05,40.0,14.0,17.0
32,3828,Air Conflicts: Vietnam,"[3, 6, 9, 12, 14, 48]",Vietnam War It is the year 1965 A conflict that began 20 years ago escalates Vietnam is a divided country The communistic North fights against the anticommunistic South in a fierce civil war  The USA are at Cold War with the Soviet Union and in order to demonstrate their interests they decide to support South Vietnam in the fight against the communistic Vietcong troops  Witness the story of Joe Thompson a brave pilot of the US Air Force during the Vietnam War He reaches Vietnam as one of the first soldiers of the USA He is young talented and dutiful The will to serve his country and to help people by doing that dominates his life  Take a seat in the pilots seat of jet fighters and helicopters those war machines that were used during the Vietnam War for the first time in history and experience explosive aerial combat in a class of its own and accompany Joe on his way to become a real ace  But during this war he will face an acid test What Joe experiences in Vietnam will change him forever and even the relationship to his family on another continent watching his mission from afar They can reach him only by writing letters ,"[4, 13]",40.0,Missing,5.39,7.08,0.0,50.0,7.0,8.0
33,2937,Takedown: Red Sabre,"[6, 12]",TAKEDOWN is a thinkingpersons shooter The player that takes things slow aims carefully and plans their moves right will overcome the player who runs in with guns blazing Closequarters battle brings the fight inside as you would see SWAT teams or SOF units taking down small numbers of dangerous adversaries Nonlinear environments allow for multiple routes and tactics and add replayability The operation to clear pirates from a hijacked oil tanker by Russian special forces in May of 2010 is a perfect example of the types of missions in TAKEDOWN,"[5, 13, 15, 24]",20.20442433380207,Missing,5.0,0.0,5.94,42.0,12.0,2.0
