id_video,name
http://youtube.com/watch?v=O-xjnsgYYYw,Trailer
http://youtube.com/watch?v=d1d7FyigcmU,Trailer
http://youtube.com/watch?v=P81U4dZGAhk,Trailer
http://youtube.com/watch?v=0FXRGf4_mQ0,Trailer
http://youtube.com/watch?v=sCgCypQCb3g,Trailer
http://youtube.com/watch?v=1SNnS_rF3tQ,Trailer
http://youtube.com/watch?v=-WSleXLwqr0,Trailer
http://youtube.com/watch?v=z3Le43W9WLE,Trailer
http://youtube.com/watch?v=29JX1GFvROM,Trailer
http://youtube.com/watch?v=mbfSDhPFPZs,Trailer
http://youtube.com/watch?v=X1PiI7dWsmY,Trailer
http://youtube.com/watch?v=JDqKEWjWKIk,Trailer
http://youtube.com/watch?v=cMso7bfBdkg,Trailer
http://youtube.com/watch?v=f3dcfchKuKA,Trailer
http://youtube.com/watch?v=cg8eh71dZ8M,Trailer
http://youtube.com/watch?v=nglO1oBis30,Trailer
http://youtube.com/watch?v=pDnrH8RIRgo,Trailer
http://youtube.com/watch?v=eGdVhvtuhWI,Trailer
http://youtube.com/watch?v=HBy4My97Tow,Trailer
http://youtube.com/watch?v=CfXjoDfd9sQ,Trailer
http://youtube.com/watch?v=fGzzeN_CY64,Trailer
http://youtube.com/watch?v=4EuJs0eewMs,Trailer
http://youtube.com/watch?v=VqCPWfw-NTU,Trailer
http://youtube.com/watch?v=rP94wVp49Ow,Trailer
http://youtube.com/watch?v=s2gQ8-4z5rA,Trailer
http://youtube.com/watch?v=OXSYDvODsPc,Trailer
http://youtube.com/watch?v=ogaGQC0cw9U,Trailer
http://youtube.com/watch?v=BXAMpDYikV8,Teaser
http://youtube.com/watch?v=FYmSAHmPzJo,Gameplay Video
http://youtube.com/watch?v=oIDJaupm3tw,Launch Trailer - Nintendo Switch
http://youtube.com/watch?v=HJeP5hY9Vw4,Trailer
http://youtube.com/watch?v=w6GqmIbZVPY,Trailer
http://youtube.com/watch?v=dh60aYcHB1k,Trailer
http://youtube.com/watch?v=lY1A9-ipAcI,Trailer
http://youtube.com/watch?v=DJq_gDt2TyI,Trailer
http://youtube.com/watch?v=pxKv0aHyCAU,Trailer
http://youtube.com/watch?v=GjmIWMataSI,Release Date Trailer
http://youtube.com/watch?v=LCGjEwVXZW8,Launch Trailer
http://youtube.com/watch?v=6JqMc-nRpMg,Trailer
http://youtube.com/watch?v=PwI0mzf2flY,Trailer
http://youtube.com/watch?v=aOHqK57j5HI,Launch Trailer
http://youtube.com/watch?v=XRL-2jdcHuQ,Trailer
http://youtube.com/watch?v=WPke1S5X2kA,Trailer
http://youtube.com/watch?v=8c8x3jd2qoU,Trailer
http://youtube.com/watch?v=5Zv0P6A_VuA,Trailer
http://youtube.com/watch?v=8OwUB8gf5Ac,Trailer
http://youtube.com/watch?v=rkux5h0PeXo,Trailer
http://youtube.com/watch?v=vGgka2FOjpA,Trailer
http://youtube.com/watch?v=7WRXFa3Ao9I,Trailer
http://youtube.com/watch?v=pTUOEjSDw60,Trailer
http://youtube.com/watch?v=yBF_qZdQE_U,Trailer
http://youtube.com/watch?v=zghpgec0S1w,Trailer
http://youtube.com/watch?v=LqCua0CdYFw,Trailer
http://youtube.com/watch?v=aVu_o_sMdyE,Release Date Trailer
http://youtube.com/watch?v=iFDXQDyvOZc,Gameplay video
http://youtube.com/watch?v=WxvSAIHH2Lo,Gameplay video
http://youtube.com/watch?v=Bcjm5Wy6LjY,Trailer
http://youtube.com/watch?v=o1qxmb9BSuU,Trailer
http://youtube.com/watch?v=YHmN0ajwZtA,Gameplay video
http://youtube.com/watch?v=B7zShK_zDpU,Gameplay video
http://youtube.com/watch?v=g_cwfN6x5oQ,Trailer
http://youtube.com/watch?v=oh_Ur5OKhmQ,Trailer
http://youtube.com/watch?v=gUBwMB9X2WE,Trailer
http://youtube.com/watch?v=QZP1UnV7Ib8,Launch Trailer
http://youtube.com/watch?v=IadayVADjTw,Launch Trailer
http://youtube.com/watch?v=lAQawABdeMY,Reveal Trailer
http://youtube.com/watch?v=8AOH44EJnjk,Trailer
http://youtube.com/watch?v=QYPgwcU-SSQ,Trailer
http://youtube.com/watch?v=NnB5uYqgHEs,Trailer
http://youtube.com/watch?v=smSXLiLGRDE,Trailer
http://youtube.com/watch?v=xqC3Bu94eU8,Trailer
http://youtube.com/watch?v=lQ1hgCd7Y_w,Launch Trailer
http://youtube.com/watch?v=BS3GtSM3aIo,Trailer
http://youtube.com/watch?v=U0Bft8Pi1YY,Trailer
http://youtube.com/watch?v=qsA5p0MKdoM,Trailer
http://youtube.com/watch?v=g3r1KbzSiT8,Trailer
http://youtube.com/watch?v=8J0lHhkpQxw,Gameplay video
http://youtube.com/watch?v=okQC85M7qFM,Announcement Trailer
http://youtube.com/watch?v=UX3QP7yX_IA,Trailer
http://youtube.com/watch?v=qmteMn-DiLw,Gameplay Video
http://youtube.com/watch?v=wWHE33PT4iw,Trailer
http://youtube.com/watch?v=OFw_CBYWN4A,Gameplay video
http://youtube.com/watch?v=S2OCc8d89OA,Trailer
http://youtube.com/watch?v=8tQCpXixolE,Launch Trailer
http://youtube.com/watch?v=E_e3ot3hhjI,Announcement Trailer
http://youtube.com/watch?v=67tzgY_85N4,Trailer
http://youtube.com/watch?v=v7Uc8d0Qxrs,Trailer
http://youtube.com/watch?v=KEJ44gw_Cg4,Trailer
http://youtube.com/watch?v=pW10fP7CkKc,Trailer
http://youtube.com/watch?v=A41xrnrppKc,Trailer
http://youtube.com/watch?v=pE_qNk3ALok,Trailer
http://youtube.com/watch?v=Qo0zVxzilUw,Trailer
http://youtube.com/watch?v=1RohG-JzXiM,Trailer
http://youtube.com/watch?v=MfvXM3Hsmd4,Trailer
http://youtube.com/watch?v=YoKjsticxQ4,Trailer
http://youtube.com/watch?v=m62Vuck5aXE,Launch Trailer
http://youtube.com/watch?v=S4Usm9N-McU,Trailer
http://youtube.com/watch?v=r4n7kf0-uT8,Trailer
http://youtube.com/watch?v=6T2iIUGgxr8,Trailer
http://youtube.com/watch?v=-wXDgvMMWqk,Trailer
http://youtube.com/watch?v=icg36RxgTmk,Trailer
http://youtube.com/watch?v=xNgkGrbzMVM,Trailer
http://youtube.com/watch?v=gSDPkWI5l2M,Trailer
http://youtube.com/watch?v=Ck-1GAEUpRk,Trailer
http://youtube.com/watch?v=aGgr_EG__Mo,Trailer
http://youtube.com/watch?v=75RvyUYlE3A,Trailer
http://youtube.com/watch?v=o3vmzG3kKbY,Trailer
http://youtube.com/watch?v=Pa8jQN04rVs,Trailer
http://youtube.com/watch?v=AxBo6YxkE84,Trailer
http://youtube.com/watch?v=A4O1KIpQQfA,Trailer
http://youtube.com/watch?v=qm8cUigEHbM,Trailer
http://youtube.com/watch?v=42tUpEbiv5A,Trailer
http://youtube.com/watch?v=ZbzBRo3mUiI,Trailer
http://youtube.com/watch?v=Sfml0kpfKG0,Trailer
http://youtube.com/watch?v=OMAIHLbqayM,Trailer
http://youtube.com/watch?v=5iPWcPwHypA,Trailer
http://youtube.com/watch?v=YZdpblH4rJA,Teaser
http://youtube.com/watch?v=UDzjJ0cSkuA,English Introduction
http://youtube.com/watch?v=4Um3U9QInlk,Trailer
http://youtube.com/watch?v=AO6lopTTqN0,Teaser
http://youtube.com/watch?v=nWeTKT9S0xc,Trailer
http://youtube.com/watch?v=0LXaPo3mKro,Trailer
http://youtube.com/watch?v=mE7auOygz74,Trailer
http://youtube.com/watch?v=0IDF5kI9yQ4,Trailer
http://youtube.com/watch?v=ZWmBQUsRL_Q,Gameplay video
http://youtube.com/watch?v=stBhAs4oYdA,Trailer
http://youtube.com/watch?v=e16LcWib09M,Trailer
http://youtube.com/watch?v=CBkxRiJlrMo,Trailer
http://youtube.com/watch?v=NeNfS5qkflE,Launch Trailer
http://youtube.com/watch?v=SJvnh_MvrGA,Trailer
http://youtube.com/watch?v=PD_ixnItzpY,Trailer
http://youtube.com/watch?v=Zjwo5EJxn9E,Trailer
http://youtube.com/watch?v=O6K_ZzMWTTo,Trailer
http://youtube.com/watch?v=JVYEf-vQPIE,E3 2018 Trailer
http://youtube.com/watch?v=SNpgKytPcc4,Trailer
http://youtube.com/watch?v=_XbT-zLc1aQ,Trailer
http://youtube.com/watch?v=SwkNmeFJgcw,Trailer
http://youtube.com/watch?v=ZSiNG0q_njc,Trailer
http://youtube.com/watch?v=BadKmGOu5pQ,Trailer
http://youtube.com/watch?v=TyJxYpgtTfc,Gameplay video
http://youtube.com/watch?v=199txOkVIqQ,Trailer
http://youtube.com/watch?v=AxNSWRlCaog,Trailer
http://youtube.com/watch?v=3XJh7pD8drs,Trailer
http://youtube.com/watch?v=kD_vrdQiCgM,Trailer
http://youtube.com/watch?v=LtWKKPfYD1g,Trailer
http://youtube.com/watch?v=SOHQQFDd3ks,Trailer
http://youtube.com/watch?v=hHubd20gCxk,Gameplay by the dev
http://youtube.com/watch?v=wJJWhn1e27o,Trailer
http://youtube.com/watch?v=hH3KsDzt1LY,Trailer
http://youtube.com/watch?v=O-TuoVsPRPU,Release Date Trailer
http://youtube.com/watch?v=f10CF7COBVk,Gameplay Trailer
http://youtube.com/watch?v=awU6ZAq6IIQ,Gameplay Video
http://youtube.com/watch?v=USXYJbtB8BE,Promotional Video
http://youtube.com/watch?v=Rh3vFFugo24,Trailer
http://youtube.com/watch?v=jLm7a_tbu0c,Gameplay Video
http://youtube.com/watch?v=GUwV9VbJiiE,Announcement Trailer
http://youtube.com/watch?v=oWHKmyIO4Ec,Trailer
http://youtube.com/watch?v=5SmZqbvZlb0,Trailer
http://youtube.com/watch?v=K2NmsRA-6z0,Trailer
http://youtube.com/watch?v=rxcvi0ORBkE,Trailer
http://youtube.com/watch?v=CxQUhNmDkB0,Trailer
http://youtube.com/watch?v=OAHCMPuk53o,Trailer
http://youtube.com/watch?v=ImNms7K4CwM,Trailer
http://youtube.com/watch?v=VlYx9RsNbA4,Trailer
http://youtube.com/watch?v=6P2YJ-sG0jU,Trailer
http://youtube.com/watch?v=nIN-MXiaxXI,Trailer
http://youtube.com/watch?v=BsAyBXhIGvo,Trailer
http://youtube.com/watch?v=6b7pelQmZDM,Trailer
http://youtube.com/watch?v=Yv0qNyL5VuQ,Trailer
http://youtube.com/watch?v=JzgxfkRh48Y,Teaser
http://youtube.com/watch?v=2QI_HeaXsSc,Trailer
http://youtube.com/watch?v=XSZeSMGV_T0,Trailer
http://youtube.com/watch?v=YnFGwzYQTUo,Trailer
http://youtube.com/watch?v=VT4P6iwYfQU,Trailer
http://youtube.com/watch?v=C079Gy6Lq9s,Launch Trailer
http://youtube.com/watch?v=5ttiTWDxTo8,Launch Trailer
http://youtube.com/watch?v=pOwox_8EcSE,Launch Trailer
http://youtube.com/watch?v=M70QwbHi8AI,Trailer
http://youtube.com/watch?v=c7kHvmim6i0,Launch Trailer
http://youtube.com/watch?v=mEI_oMgLX9o,Trailer
http://youtube.com/watch?v=W83yiRGBvWw,Trailer
http://youtube.com/watch?v=XTEgGUwQtaM,Trailer
http://youtube.com/watch?v=TZqP05H9xWQ,Trailer
http://youtube.com/watch?v=jbu4qVCpxKQ,Trailer
http://youtube.com/watch?v=I7G6tbz1X8M,Trailer
http://youtube.com/watch?v=wXpbgckXwHQ,Trailer
http://youtube.com/watch?v=TGONOJFGeYE,Launch Trailer
http://youtube.com/watch?v=XZbv29A6hEo,Trailer
http://youtube.com/watch?v=Lj-1qxgy_xk,Trailer
http://youtube.com/watch?v=gF20qvGU5d4,Trailer
http://youtube.com/watch?v=cC47ON1bSC4,Trailer
http://youtube.com/watch?v=3Bf61WhXLjg,Trailer
http://youtube.com/watch?v=GTpuXw0FbX8,Launch Trailer
http://youtube.com/watch?v=8Idtqyx6gsU,Announcement Trailer
http://youtube.com/watch?v=tcH6CjMjAcg,Story Trailer
http://youtube.com/watch?v=vWSfCxKgTIM,Trailer
http://youtube.com/watch?v=9QkLwj66bM0,Launch Trailer
http://youtube.com/watch?v=e2C1FBVrW4w,Accolades Trailer
http://youtube.com/watch?v=BnQwE0ug_Q0,Gameplay Trailer
http://youtube.com/watch?v=brmmV3g4qqo,Trailer
http://youtube.com/watch?v=QurEtP2RBRE,Trailer
http://youtube.com/watch?v=GJAvM-rkdQ4,Story Trailer - Nintendo Switch
http://youtube.com/watch?v=PrSxuUrUhrQ,Accolades Trailer - Nintendo Switch
http://youtube.com/watch?v=0dc-jjVgBMQ,Teaser
http://youtube.com/watch?v=62cplJi7AeY,Release Date Trailer
http://youtube.com/watch?v=puOujrq3u3Y,Teaser
http://youtube.com/watch?v=tbXJxTAENoM,Teaser
http://youtube.com/watch?v=As4-GpCKcuI,Trailer
http://youtube.com/watch?v=lZsBCnAxGZU,Trailer
http://youtube.com/watch?v=xDhM543sB1o,Trailer
http://youtube.com/watch?v=lCCYJo8lfs8,Trailer
http://youtube.com/watch?v=pcBei3JUz5s,Trailer
http://youtube.com/watch?v=wK6vDJ_nkz0,Trailer
http://youtube.com/watch?v=3fuLxV3g6YU,Trailer
http://youtube.com/watch?v=6fswHlie81o,Trailer
http://youtube.com/watch?v=QcAwzusZUrQ,Announcement Trailer
http://youtube.com/watch?v=7nlqe7Zyr4U,Release Date Trailer
http://youtube.com/watch?v=Jj9ZXSprnYc,Release Date Trailer
http://youtube.com/watch?v=ncC9jrCqgG8,Launch Trailer
http://youtube.com/watch?v=z7GgGnkmha0,Launch Trailer
http://youtube.com/watch?v=WKe19tTnNi4,BitSummit 2019 trailer
http://youtube.com/watch?v=OcYzzPtCrII,Trailer
http://youtube.com/watch?v=CEmTSPQsUxU,Trailer
http://youtube.com/watch?v=RhaDPDf-xsM,Trailer
http://youtube.com/watch?v=ek0Y0Pff9WI,Trailer
http://youtube.com/watch?v=b_lfE2IeR2A,Gameplay video
http://youtube.com/watch?v=w4tv4aWi1Ec,Trailer
http://youtube.com/watch?v=RFJIcvM90Ag,Gameplay video
http://youtube.com/watch?v=qSrxpdFSIRM,Trailer
http://youtube.com/watch?v=8SE1n3N_0Rs,Trailer
http://youtube.com/watch?v=R3R0lFPzy94,Teaser
http://youtube.com/watch?v=UxNtIaamaRA,Trailer
http://youtube.com/watch?v=3_QutY7594g,Gameplay video
http://youtube.com/watch?v=5SMHGvbvOkc,Gameplay Video
http://youtube.com/watch?v=6a0sHohfd5k,Trailer
http://youtube.com/watch?v=tl07NG4ZY5c,Trailer
http://youtube.com/watch?v=HP9JDUKTD94,Trailer
http://youtube.com/watch?v=xShpQ85jCVE,Teaser
http://youtube.com/watch?v=IzgNIr3ZC9E,Trailer
http://youtube.com/watch?v=Ij0y4oX4m5Q,Trailer
http://youtube.com/watch?v=i_yIRDx9VVs,Trailer
http://youtube.com/watch?v=fVsWXAAccVg,Trailer
http://youtube.com/watch?v=E2AdLWsRuHg,Launch Trailer
http://youtube.com/watch?v=c2Ty6knjpA8,Trailer
http://youtube.com/watch?v=G13RXLcKTyw,Trailer
http://youtube.com/watch?v=SngvMTU1IfE,Trailer
http://youtube.com/watch?v=9HH9U9fx09w,Trailer
http://youtube.com/watch?v=nbN44PVQHPE,Trailer
http://youtube.com/watch?v=VgKLQHwDpW4,Trailer
http://youtube.com/watch?v=kYhdsmJJD1s,Trailer
http://youtube.com/watch?v=DFNvuozRi-s,Teaser
http://youtube.com/watch?v=QttbaBLde-A,Trailer
http://youtube.com/watch?v=Lc7VsakYZww,Early Access Trailer
http://youtube.com/watch?v=a0GJ57VXRyA,Trailer
http://youtube.com/watch?v=IPKAi0TBY2w,Trailer
http://youtube.com/watch?v=-EfY5B0xJGE,Trailer
http://youtube.com/watch?v=B6NYe5tt-Kc,Trailer
http://youtube.com/watch?v=_8H34SJJezo,Trailer
http://youtube.com/watch?v=lv6A6wArilM,Release Date Trailer
http://youtube.com/watch?v=7lC3duwtgOo,Announcement Trailer
http://youtube.com/watch?v=4A-6FcEes1A,Trailer
http://youtube.com/watch?v=pCm_zEclwVw,Gameplay video
http://youtube.com/watch?v=SAlNFJfP57s,Launch Trailer
http://youtube.com/watch?v=bhC3T1GizuQ,Announcement Trailer
http://youtube.com/watch?v=jifwXmv6kVA,Trailer
http://youtube.com/watch?v=YjpHXbINfiA,Trailer
http://youtube.com/watch?v=eX3sysRTDvM,Trailer
http://youtube.com/watch?v=5ZOVGBV24hs,Trailer
http://youtube.com/watch?v=oYJ9OPY4Ot8,Trailer
http://youtube.com/watch?v=B9yO0q8Z8W8,Gameplay video
http://youtube.com/watch?v=5JpdpQ1Xrbw,Launch Trailer
http://youtube.com/watch?v=0Od_mtztSxc,Trailer
http://youtube.com/watch?v=lfNOQsoILBY,Teaser
http://youtube.com/watch?v=mP94heB2fhs,Trailer
http://youtube.com/watch?v=lDC58GEOt_U,Trailer
http://youtube.com/watch?v=gEv84fb3YYc,Trailer
http://youtube.com/watch?v=aPcZatRt3Jw,Trailer
http://youtube.com/watch?v=v9xz5L57XkI,Trailer
http://youtube.com/watch?v=Ds20VdL6vF4,Gameplay video
http://youtube.com/watch?v=DOyE27u0JgU,Gameplay video
http://youtube.com/watch?v=9jG8JAVl8t4,Trailer
http://youtube.com/watch?v=B1jkQ84_Jjs,Trailer
http://youtube.com/watch?v=jyIkTYvQcq4,Trailer
http://youtube.com/watch?v=qboyxk3p0R4,Trailer
http://youtube.com/watch?v=Eudg0gmQP60,Trailer
http://youtube.com/watch?v=97XWpWkQAhE,Teaser
http://youtube.com/watch?v=C6fG5h32amU,Trailer
http://youtube.com/watch?v=UfrS8fbhHSw,Trailer
http://youtube.com/watch?v=0bQWlOHbC8I,Announcement Trailer
http://youtube.com/watch?v=BMOL2XI9FBM,Trailer
http://youtube.com/watch?v=nwk7EUrFvQc,Trailer
http://youtube.com/watch?v=a0Q-8Wh1TSo,Trailer
http://youtube.com/watch?v=dw3GcfUHdJA,Trailer
http://youtube.com/watch?v=-eZ12UvXn30,Gameplay video
http://youtube.com/watch?v=VdE_l0nSaZM,Gameplay video
http://youtube.com/watch?v=MpGQ_WNpLLU,Trailer
http://youtube.com/watch?v=2x5V-PMa8_w,Trailer
http://youtube.com/watch?v=meDhg_R09fs,Trailer
http://youtube.com/watch?v=jjcKCGlhYkk,Teaser
http://youtube.com/watch?v=jYFnZzMvaT0,Trailer
http://youtube.com/watch?v=X0j-oUhgJZE,Trailer
http://youtube.com/watch?v=G77AbcgjWb0,Trailer
http://youtube.com/watch?v=_yQXey6t_0o,Trailer
http://youtube.com/watch?v=FdkC_CrXNPo,Teaser
http://youtube.com/watch?v=7Huy20W0Oxs,Trailer
http://youtube.com/watch?v=2ChN3mhEO2g,Trailer
http://youtube.com/watch?v=qrc9pfBDuYc,Trailer
http://youtube.com/watch?v=ioYUWfWpHG0,Trailer
http://youtube.com/watch?v=zG6Z3x32nyc,Trailer
http://youtube.com/watch?v=aRYULp_PlX8,Teaser
http://youtube.com/watch?v=S6lArVvkujE,Trailer
http://youtube.com/watch?v=VZuCimxVDrw,Trailer
http://youtube.com/watch?v=St0Ul6tORM0,Gameplay Video
http://youtube.com/watch?v=7ylu9ogW88w,Trailer
http://youtube.com/watch?v=6zEiHjRr1NY,Trailer
http://youtube.com/watch?v=OE5sdxrgY1w,Trailer
http://youtube.com/watch?v=tgJqhEXH1i0,Trailer
http://youtube.com/watch?v=DEBJxNFocoA,Trailer
http://youtube.com/watch?v=wIzyk24K8Cs,Launch Trailer
http://youtube.com/watch?v=ZhI2pvdpkaw,Trailer
http://youtube.com/watch?v=QE28TebFnSw,Trailer
http://youtube.com/watch?v=8snxJHjqeiI,Gameplay Video
http://youtube.com/watch?v=9nLahrUTxuQ,Trailer
http://youtube.com/watch?v=_zRQA8W51sY,Launch Trailer
http://youtube.com/watch?v=1Ue-MO2KluY,Trailer
http://youtube.com/watch?v=JuvlEmNog1I,Trailer
http://youtube.com/watch?v=x0ISrNfXY8I,Trailer
http://youtube.com/watch?v=vaqj2hXNQuU,Trailer
http://youtube.com/watch?v=mt_ml1K9M4k,Trailer
http://youtube.com/watch?v=-g8oHRxShJE,Trailer
http://youtube.com/watch?v=U9mU0nf9cv4,Trailer
http://youtube.com/watch?v=87tJ9eswwOE,Trailer
http://youtube.com/watch?v=_QTEXbgFZJA,Trailer
http://youtube.com/watch?v=_sh4ud7FoVg,Trailer
http://youtube.com/watch?v=QKfgbSIkduc,Gameplay Video
http://youtube.com/watch?v=ir8ocpJTYHs,Trailer
http://youtube.com/watch?v=I67pPXS96UI,Trailer
http://youtube.com/watch?v=E0CqlFfHmfY,Trailer
http://youtube.com/watch?v=LRciEYPS_DU,Gameplay Video
http://youtube.com/watch?v=ifk41_I92lQ,Trailer
http://youtube.com/watch?v=IEmQFIKTKlc,Trailer
http://youtube.com/watch?v=QyjA1fRUHlg,Trailer
http://youtube.com/watch?v=0LOLeWP_S9s,Game Intro
http://youtube.com/watch?v=_NNddI3HuYs,Trailer
http://youtube.com/watch?v=jC6PjpvuJCY,Trailer
http://youtube.com/watch?v=JvBFmIddGgg,Alpha gameplay video
http://youtube.com/watch?v=y5Puaa509M4,Trailer
http://youtube.com/watch?v=fmwhi1AZS6w,Trailer
http://youtube.com/watch?v=rW2dQkxsx_8,Trailer
http://youtube.com/watch?v=qkcdObWJxg8,Trailer
http://youtube.com/watch?v=lfyrS-iinOQ,Gameplay video
http://youtube.com/watch?v=4j8zyQPW-cM,Trailer
http://youtube.com/watch?v=G3_dAuEqGJo,Trailer
http://youtube.com/watch?v=AMoqgW9arVs,Trailer
http://youtube.com/watch?v=7Y_EYCjfl1Q,Trailer
http://youtube.com/watch?v=RJDs6q3utZo,Trailer
http://youtube.com/watch?v=keH52lDOCVQ,Announcement Trailer
http://youtube.com/watch?v=trGk7owiA7A,Update Trailer
http://youtube.com/watch?v=lmli7NH4RFY,Launch Trailer
http://youtube.com/watch?v=O7xku53201w,Announcement Trailer
http://youtube.com/watch?v=FzyblStfV8Q,Release Date Trailer
http://youtube.com/watch?v=Zo4K71IOMec,Trailer
http://youtube.com/watch?v=x0gjJapN1gU,Trailer
http://youtube.com/watch?v=CwlA-l54Bx8,Trailer
http://youtube.com/watch?v=r_OExSv_Bq0,Trailer
http://youtube.com/watch?v=JgR0PUIVFjs,Trailer
http://youtube.com/watch?v=qwuTKeqTRBY,Trailer
http://youtube.com/watch?v=4LqmsxLYNuo,Teaser
http://youtube.com/watch?v=yhxNxdsTDJ0,Trailer
http://youtube.com/watch?v=eeBwpY0DLy4,Gameplay Video
http://youtube.com/watch?v=ybVWPeRMiKA,Japanese launch trailer
http://youtube.com/watch?v=nXJq7wLmUcs,Launch Trailer
http://youtube.com/watch?v=TrzK23UpoHA,Trailer
http://youtube.com/watch?v=h6hnO3hlUZc,Trailer
http://youtube.com/watch?v=t4jsWKYdW88,Trailer
http://youtube.com/watch?v=-5wtVn7z8FY,Trailer
http://youtube.com/watch?v=w5CIE5F8g8U,Gameplay video
http://youtube.com/watch?v=ctOWNAXXcVg,Trailer
http://youtube.com/watch?v=pqwwdGneIG4,Teaser
http://youtube.com/watch?v=sSEULKNwcyY,Trailer
http://youtube.com/watch?v=Y9MJnlj7pdI,Playstation 4 Gameplay Trailer
http://youtube.com/watch?v=J-Pvuce9RDE,Launch Trailer
http://youtube.com/watch?v=EHuTdck718s,Announcement Trailer - Nintendo Switch
http://youtube.com/watch?v=8soBWIcAdnk,Release Date Trailer
http://youtube.com/watch?v=yBHejaonC1I,2017 Release Date Trailer
http://youtube.com/watch?v=aQRgqlxHZhg,Release Date Trailer
http://youtube.com/watch?v=_2PoSWgupUM,Launch Trailer
http://youtube.com/watch?v=7P6-iI1JiQA,Teaser
http://youtube.com/watch?v=kydl0RlGTaE,Teaser
http://youtube.com/watch?v=z1VBWLA_mHw,Trailer
http://youtube.com/watch?v=mRhG2mF5KSY,Teaser
http://youtube.com/watch?v=l6UyM5x1JXQ,Gameplay Trailer
http://youtube.com/watch?v=eLjUfgEPIH0,Launch Trailer
http://youtube.com/watch?v=rLtFwvoV3u4,Launch Trailer
http://youtube.com/watch?v=MJJotDyTjI8,2018 Demo Trailer
http://youtube.com/watch?v=DoRchbMDnqU,Story Launch Trailer
http://youtube.com/watch?v=4szz3rTl5c0,Launch Trailer
http://youtube.com/watch?v=26UtmuqU37Q,Trailer
http://youtube.com/watch?v=z2UcjL7gc78,Gamescom 2020 Gameplay Trailer
http://youtube.com/watch?v=8Ibjdx-Vdsg,Trailer
http://youtube.com/watch?v=qARQz82CChc,Trailer
http://youtube.com/watch?v=DPrmpGT_u4A,Trailer
http://youtube.com/watch?v=k7DtVSqFeDw,Trailer
http://youtube.com/watch?v=PgfOu4dEIDw,Overview Trailer
http://youtube.com/watch?v=h6dsxCfdZlk,Trailer
http://youtube.com/watch?v=1_XdzwkhMtY,Gameplay Trailer
http://youtube.com/watch?v=MsfpyCag_q4,Trailer
http://youtube.com/watch?v=EIvdUZg1H4g,Trailer
http://youtube.com/watch?v=5qNFvhE-qNw,Trailer
http://youtube.com/watch?v=6T_V4RhejHo,Trailer
http://youtube.com/watch?v=Zb8MJi_M0QA,Trailer
http://youtube.com/watch?v=EOCzDVTsfug,Trailer
http://youtube.com/watch?v=L8xr-SvSyQg,Gameplay video
http://youtube.com/watch?v=_U-_XfDGgDw,Trailer
http://youtube.com/watch?v=LHwhTv-LdPY,Gameplay video
http://youtube.com/watch?v=PtC6U8hOZTk,Trailer
http://youtube.com/watch?v=18vtO-7kB1w,Trailer
http://youtube.com/watch?v=RHX0CfcgOas,Trailer
http://youtube.com/watch?v=3qkgLabCByo,Launch Trailer
http://youtube.com/watch?v=iqQCIZv_3fY,Trailer
http://youtube.com/watch?v=-T9OGHwJIzQ,Launch Trailer - Nintendo Switch
http://youtube.com/watch?v=ZXUMv487h2I,Trailer
http://youtube.com/watch?v=jyN68q2qbK4,Accolades Trailer
http://youtube.com/watch?v=xSC0aViSlhg,Announcement Trailer - Nintendo Switch
http://youtube.com/watch?v=9DePPiw44is,Launch Trailer - Nintendo Switch
http://youtube.com/watch?v=seGW4vdfL7A,Trailer
http://youtube.com/watch?v=fmwhi1AZS6w,Theme Song
http://youtube.com/watch?v=AUQT1ps_qXI,Trailer
http://youtube.com/watch?v=C3AwyLJxKQk,Teaser
http://youtube.com/watch?v=YbmKuBrDhow,Trailer
http://youtube.com/watch?v=zVlS_TxNL_s,Gameplay Video
http://youtube.com/watch?v=NETEc3R7bwg,Teaser
http://youtube.com/watch?v=mYOYReo427A,Trailer
http://youtube.com/watch?v=0BwGdUjAqxk,Announcement Trailer
http://youtube.com/watch?v=gwdWIPTY-Cc,Trailer
http://youtube.com/watch?v=OHmzvWFmM4Q,Gameplay video
http://youtube.com/watch?v=TEfsESEzdcs,Gameplay video
http://youtube.com/watch?v=41RrYkKfP20,Announcement Trailer
http://youtube.com/watch?v=eMMvb5JgfAk,Trailer
http://youtube.com/watch?v=cxPlBdk4HXY,Trailer
http://youtube.com/watch?v=IB9WMa9sxFA,Trailer
http://youtube.com/watch?v=G3_dAuEqGJo,Launch Trailer
http://youtube.com/watch?v=gxezKs4AZvk,Trailer
http://youtube.com/watch?v=-sY2-kxW0rk,Trailer
http://youtube.com/watch?v=KxwUByr7woc,Trailer
http://youtube.com/watch?v=m3C808DfgIM,PC Announcement Trailer
http://youtube.com/watch?v=f0u_4rA8_9A,Trailer
http://youtube.com/watch?v=wQknBJo4aBQ,Trailer
http://youtube.com/watch?v=bqQz2mwhz_Y,Trailer
http://youtube.com/watch?v=1lC_nnBi6G8,Launch Trailer - Nintendo Switch
http://youtube.com/watch?v=c5obZ5sHIww,Announcement Trailer
http://youtube.com/watch?v=40MRASC-Ndw,Teaser
http://youtube.com/watch?v=ScO3SsbcFSU,Trailer
http://youtube.com/watch?v=7TqEtE79YSc,Trailer
http://youtube.com/watch?v=NyNpPWvw1eU,Launch Trailer
