id_game,id_video
22284,Missing
6248,Missing
5993,Missing
5939,http://youtube.com/watch?v=NYQTy9wdQvE 
5719,http://youtube.com/watch?v=1Rasq4WpWb8 
2565,Missing
11758,http://youtube.com/watch?v=bS9Q-V-CrM0 
4171,http://youtube.com/watch?v=zarpRDUKYnI#http://youtube.com/watch?v=bmYeHdwOpfo 
43642,Missing
6027,Missing
1644,Missing
9813,http://youtube.com/watch?v=aZ_2hxtCC50 
3759,Missing
18361,Missing
4070,Missing
5736,http://youtube.com/watch?v=1dWLOs4KJp8 
3921,Missing
269387,Missing
266878,http://youtube.com/watch?v=imq9Z7eWPMM 
203265,Missing
178180,Missing
172698,Missing
144540,Missing
137171,http://youtube.com/watch?v=y9wtWoJOoug 
133490,Missing
109101,http://youtube.com/watch?v=es4l-AKPURg 
100099,Missing
94521,http://youtube.com/watch?v=eUGvnUt_dxY 
92369,Missing
92238,Missing
91677,http://youtube.com/watch?v=WyziZR6XqKk 
79832,http://youtube.com/watch?v=t1M4kVJpSI0 
79015,Missing
73236,Missing
68239,http://youtube.com/watch?v=w_KHX5lYC_E 
66021,http://youtube.com/watch?v=dHG979C33Uw 
64900,Missing
49428,Missing
45294,http://youtube.com/watch?v=XPlPPElEhFg 
44674,http://youtube.com/watch?v=GqtCmRWJb9s 
43806,http://youtube.com/watch?v=og24ThppV-8 
43672,http://youtube.com/watch?v=oTzUSeQvplI 
43655,http://youtube.com/watch?v=ksTI73ZpDHI 
43626,Missing
43457,Missing
24187,Missing
24132,Missing
22571,Missing
19412,Missing
11559,Missing
6216,Missing
5935,http://youtube.com/watch?v=-kmCnkVMWiI#http://youtube.com/watch?v=KBbLR_jBLSs 
6453,http://youtube.com/watch?v=902rTNws7rU#http://youtube.com/watch?v=BAtuIRy2mL4 
874,http://youtube.com/watch?v=EBs5210Vkas 
18040,Missing
6180,http://youtube.com/watch?v=dvJjA-rAdR0 
6185,http://youtube.com/watch?v=mA64GHJNyuc 
1297,http://youtube.com/watch?v=G43A98OabR0 
19620,http://youtube.com/watch?v=ejAtli_XsdY 
1222,http://youtube.com/watch?v=5lvPP_m-1ek 
24252,http://youtube.com/watch?v=VmSMesREWwM#http://youtube.com/watch?v=gUtlC420Bn0 
4073,Missing
69721,http://youtube.com/watch?v=JmoWmmj4emo#http://youtube.com/watch?v=SNF1w1gh4W4#http://youtube.com/watch?v=u8OknxsgmR0 
3691,Missing
2823,Missing
10627,Missing
2861,http://youtube.com/watch?v=5g_8X9SBe8g 
3996,Missing
204483,http://youtube.com/watch?v=2rguoUx5LGU 
183372,Missing
165568,Missing
131410,Missing
123048,Missing
121365,Missing
94366,Missing
92763,Missing
85925,http://youtube.com/watch?v=Q1xWx-3hQVc 
80091,http://youtube.com/watch?v=5vels5pZkoc 
72275,Missing
71403,Missing
68246,Missing
62840,Missing
60426,Missing
56225,Missing
44634,Missing
43898,Missing
43648,Missing
43446,Missing
43313,Missing
43293,Missing
25021,Missing
22545,Missing
22452,http://youtube.com/watch?v=0RttAYMXY9E 
22300,http://youtube.com/watch?v=bVGwVfUTgTM 
22282,Missing
22166,Missing
18720,http://youtube.com/watch?v=NcdMWng_IS0 
6239,Missing
5948,Missing
5908,Missing
3862,Missing
18294,Missing
1049,http://youtube.com/watch?v=tqUfkly-pTA 
4103,http://youtube.com/watch?v=ETXwdqgiEBw 
6201,http://youtube.com/watch?v=pCOU6j4KhCI 
39566,http://youtube.com/watch?v=kvRhuSkQAkY#http://youtube.com/watch?v=h5EaLNBSQIQ 
6226,Missing
22281,http://youtube.com/watch?v=d0Dj0rLptQg 
269365,http://youtube.com/watch?v=6S5PsCh3QUU 
138550,Missing
137090,http://youtube.com/watch?v=zLq1ztyP9XA#http://youtube.com/watch?v=KBKKAaDxpt0 
131387,Missing
123219,Missing
100024,Missing
98909,http://youtube.com/watch?v=ln1OZZP3swE 
78576,http://youtube.com/watch?v=u8feH9CqOj0 
72849,Missing
66950,http://youtube.com/watch?v=easUXYWU_nI 
45005,Missing
44679,http://youtube.com/watch?v=xPFII2HZcW8 
43679,Missing
43268,http://youtube.com/watch?v=NA9Oa7JVCNo#http://youtube.com/watch?v=xCXjXbhdwFw 
26570,Missing
25096,Missing
24241,Missing
22250,Missing
20184,Missing
10112,Missing
96159,http://youtube.com/watch?v=Mb34COrhyFM 
19634,http://youtube.com/watch?v=wKdKonT6x6w#http://youtube.com/watch?v=CvLM-EW6ieM#http://youtube.com/watch?v=JwJj0GcRqoM 
1969,http://youtube.com/watch?v=N-exuahRl2g 
925,Missing
15091,Missing
3668,http://youtube.com/watch?v=vu0lZDrkVDo 
3925,http://youtube.com/watch?v=FudnFVoR6J0 
124006,http://youtube.com/watch?v=JC6M9Y58MtQ#http://youtube.com/watch?v=CcgS68VI3RM 
4185,Missing
203998,Missing
165566,Missing
137323,Missing
85965,Missing
81503,Missing
77665,http://youtube.com/watch?v=fy2hohMCE5Y#http://youtube.com/watch?v=K0yT-rOdi7c#http://youtube.com/watch?v=p75m7NqqPoY 
70728,Missing
65022,Missing
64806,Missing
62764,Missing
49349,Missing
44692,Missing
43371,http://youtube.com/watch?v=4FzA7ftJo4E 
43353,Missing
43249,Missing
36732,http://youtube.com/watch?v=MfKl7S-N4uM 
24139,Missing
20185,http://youtube.com/watch?v=70HtwGCCRa4 
6051,Missing
5985,Missing
8986,http://youtube.com/watch?v=nth9hrrORUs#http://youtube.com/watch?v=JoH0R2HjQDA#http://youtube.com/watch?v=YsE9ohn9Z2Q#http://youtube.com/watch?v=IWfSK9ZkDhY 
1728,http://youtube.com/watch?v=MvuMmEfiLjk 
1228,http://youtube.com/watch?v=o7Ws6CfWQq4#http://youtube.com/watch?v=wenfpUarvJc#http://youtube.com/watch?v=-iXmGFp2gvo 
6285,http://youtube.com/watch?v=FX8oB68O1ms#http://youtube.com/watch?v=f5HDRuAeL7s#http://youtube.com/watch?v=86G-9KC8AUA 
483,http://youtube.com/watch?v=GW_is7yL6_U#http://youtube.com/watch?v=WNvmP5niG0s 
3967,Missing
5992,Missing
5816,http://youtube.com/watch?v=8KOzvK1sA8w 
5817,http://youtube.com/watch?v=1742zFtwStk 
269399,Missing
268646,http://youtube.com/watch?v=_nUnRCO30JE#http://youtube.com/watch?v=Zi6G511_h5Q 
243243,Missing
214652,Missing
203275,Missing
123415,Missing
100017,Missing
98926,Missing
97370,http://youtube.com/watch?v=58mdS64Wzug 
61500,Missing
43633,Missing
43210,Missing
23552,Missing
23537,Missing
22298,http://youtube.com/watch?v=ecPB3Yfl1o8 
8302,Missing
7493,Missing
4150,Missing
7881,http://youtube.com/watch?v=8XyX8npJPSI 
18227,http://youtube.com/watch?v=k6IOl4GSKVM 
19266,http://youtube.com/watch?v=yulS0suQUaU 
1751,http://youtube.com/watch?v=G_ZmjNShSHk 
1488,Missing
6004,http://youtube.com/watch?v=41siCnWaPZg#http://youtube.com/watch?v=Ou4xHZ_36kE 
3877,Missing
5896,http://youtube.com/watch?v=_oQhFeeYDdc 
3851,Missing
2702,Missing
5957,Missing
92693,Missing
3861,Missing
3970,Missing
269345,Missing
257765,Missing
252375,Missing
203277,Missing
166291,Missing
94867,Missing
79329,Missing
73211,Missing
72157,http://youtube.com/watch?v=fKNeE7-S91Y 
69282,Missing
68247,http://youtube.com/watch?v=CoFHWRl-AJ0 
56963,Missing
47352,Missing
44677,Missing
43666,http://youtube.com/watch?v=6FFK7TrKONw 
43609,http://youtube.com/watch?v=wbj7KV78IQs 
43405,http://youtube.com/watch?v=koSCQC8r_0o 
43236,http://youtube.com/watch?v=yqNLOgAak28 
43217,Missing
12495,Missing
6197,Missing
5860,Missing
5859,Missing
5826,Missing
5765,Missing
4954,Missing
4101,Missing
5897,http://youtube.com/watch?v=I73EQYb8erI 
47354,http://youtube.com/watch?v=fPtzg6c3ojo 
1449,http://youtube.com/watch?v=v-uGSr0zupI#http://youtube.com/watch?v=vRE49npOHTU 
778,Missing
26294,Missing
4184,http://youtube.com/watch?v=KflJDaHHyFk 
4027,Missing
1554,Missing
258854,http://youtube.com/watch?v=Mc-YF5ij_Tw 
246061,http://youtube.com/watch?v=-A1kfzGXWgY 
243179,Missing
221716,Missing
213933,http://youtube.com/watch?v=dATYF5ATIdc 
203276,Missing
175973,http://youtube.com/watch?v=En7SqQ4wqok 
92235,Missing
74109,http://youtube.com/watch?v=7Z896578an4 
73579,http://youtube.com/watch?v=MfmnKQXnzH8 
67002,http://youtube.com/watch?v=v2Cb85jDxd0 
66940,Missing
66927,Missing
61127,http://youtube.com/watch?v=nI2LXmMYG7s 
51069,http://youtube.com/watch?v=aCmESB_GPds 
46494,http://youtube.com/watch?v=CE90-tqF82I 
43945,Missing
43629,Missing
43413,Missing
43381,Missing
19072,Missing
12298,Missing
11358,http://youtube.com/watch?v=XotDig-NSXg 
8834,Missing
5818,Missing
1422,Missing
