id_game,id_video
3923,http://youtube.com/watch?v=CeGm0xBcGdQ 
5768,http://youtube.com/watch?v=Eu8dE_IxHh8 
3825,http://youtube.com/watch?v=4Qa2-05e72M 
127954,http://youtube.com/watch?v=zVuaDvUzj1Y 
47069,http://youtube.com/watch?v=Vcsi3a4xEJ0#http://youtube.com/watch?v=a37vuT3nHTM 
43383,http://youtube.com/watch?v=lff3qUs5W9U 
10201,http://youtube.com/watch?v=5m647SXqlog 
9820,http://youtube.com/watch?v=5vjZk69w5wM 
2641,http://youtube.com/watch?v=ohQgV6nV164 
203,http://youtube.com/watch?v=gvGeSwdL3tM 
1341,http://youtube.com/watch?v=sBO0RgR1H4w 
96,http://youtube.com/watch?v=Z5Z7_UC0Vhc 
18728,http://youtube.com/watch?v=EMzCazrx8F0 
5901,http://youtube.com/watch?v=z4kocfWjgZU 
836,http://youtube.com/watch?v=P5XaqjHPPVQ#http://youtube.com/watch?v=eeoqc2d4CUM#http://youtube.com/watch?v=8S5DVt_wo3g 
4164,http://youtube.com/watch?v=xBSK711IflI 
3962,http://youtube.com/watch?v=EjZp2Dtl1A8 
10844,http://youtube.com/watch?v=oLo6pya21yE 
1971,http://youtube.com/watch?v=kUv40WsaTcs#http://youtube.com/watch?v=cYrheWKL1SA 
1987,http://youtube.com/watch?v=_yTNf3KYspE 
7027,http://youtube.com/watch?v=2sRlDIXq8xc 
4075,http://youtube.com/watch?v=wQMldopeCpE#http://youtube.com/watch?v=SPTwVVnmtO4 
1151,http://youtube.com/watch?v=9ULpXhIrem4 
9256,http://youtube.com/watch?v=4fZ0O05SINs 
49409,http://youtube.com/watch?v=R4JaMHM5Dfs#http://youtube.com/watch?v=it9V4rGbLs0 
5907,http://youtube.com/watch?v=E1Oaf3cSt2Y 
3911,http://youtube.com/watch?v=Prj4EzJ10gE#http://youtube.com/watch?v=uK81q1t2Tew 
35676,http://youtube.com/watch?v=S3ct6wvKXdI 
7557,http://youtube.com/watch?v=z1mASlkurOE 
266706,http://youtube.com/watch?v=MzM4gZaeBSo 
266705,http://youtube.com/watch?v=R4doZ7-mMaI 
266700,http://youtube.com/watch?v=vpgMpKS6_Yc 
261901,http://youtube.com/watch?v=GvjsZqW0Cmo 
261432,http://youtube.com/watch?v=tjFUk6dchlc 
260102,http://youtube.com/watch?v=r165iik9SwY 
246072,http://youtube.com/watch?v=tDKaG9sX5OA 
243405,http://youtube.com/watch?v=UQJHlb_vrSo 
242819,http://youtube.com/watch?v=x6VFJbU4Lv8 
222563,http://youtube.com/watch?v=iiXunqOIzV4 
215852,http://youtube.com/watch?v=HTpfySq5tFM 
200594,http://youtube.com/watch?v=Ek8AZuBE5mM 
194800,http://youtube.com/watch?v=zdBQ84q300A 
180239,http://youtube.com/watch?v=4T4xyCs1cu8 
159403,http://youtube.com/watch?v=WO9rTfd1PV8 
159004,http://youtube.com/watch?v=paaeWh8Tfjc#http://youtube.com/watch?v=gZU-syPDH3k 
153617,http://youtube.com/watch?v=AAxAgr5bGJg 
152315,http://youtube.com/watch?v=xuAf7Zwl2EE 
142431,http://youtube.com/watch?v=NMtBxy54e9Y#http://youtube.com/watch?v=E3u3grV4Aj4 
142302,http://youtube.com/watch?v=XhIl3d2hlTM 
141519,http://youtube.com/watch?v=Pk-EM-04wog 
128358,http://youtube.com/watch?v=omeG8wamu3w 
110414,http://youtube.com/watch?v=JZH0vv6ikfk#http://youtube.com/watch?v=ttxfAMcA--E 
102073,http://youtube.com/watch?v=hwFoDzu5-S4 
85963,http://youtube.com/watch?v=Woe7fCcWe0s#http://youtube.com/watch?v=TbyKkAyVe2A#http://youtube.com/watch?v=QhALGHvSAsw#http://youtube.com/watch?v=mKoYietloQ8#http://youtube.com/watch?v=eHvcpjwv7oI 
73995,http://youtube.com/watch?v=1g80lZcMEXs 
72680,http://youtube.com/watch?v=1DB3S_-Mlq4 
71558,http://youtube.com/watch?v=nkoy4VUeEiE 
71437,http://youtube.com/watch?v=UsAP4ZCr7ws 
